method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
RandomAll_B05,JILONG_EI_0009,10,B05,14;27;51;84;103;117;195;225;229;235,0.05,10,182,10,0.101745143233454,,False,,,,,,,10,0,297.3993000050541,0.3069000085815787,82.39799999864772,51.01690000446979
RandomAll_B05,JILONG_EI_0009,20,B05,19;49;58;71;78;105;136;140;179;205,0.05,10,182,10,0.0650657395992066,,False,,,,,,,10,0,52.19539999961853,0.2598999999463558,34.51280000444967,2.2074000007705763
RandomAll_B05,JILONG_EI_0009,30,B05,77;139;154;159;165;199;205;211;212;233,0.05,10,182,10,0.0457765083351838,,False,,,,,,,10,0,52.90290000266396,0.2763999946182593,33.67950000392739,2.2920999908819795
RandomAll_B05,JILONG_EI_0009,40,B05,19;51;69;119;134;199;204;215;233;235,0.05,10,182,10,0.0285394858757494,,False,,,,,,,10,0,52.65959999815095,0.3935999993700534,33.726399997249246,2.163600001949817
RandomAll_B05,JILONG_EI_0009,50,B05,14;20;23;40;81;121;124;156;159;229,0.05,10,182,10,0.0430274674365002,,False,,,,,,,10,0,52.78250000264961,0.349800000549294,33.45479999552481,2.202300005592406
RandomAll_B05,JILONG_EI_0009,60,B05,40;47;67;81;94;104;105;120;144;174,0.05,10,182,10,0.0464656829337396,,False,,,,,,,10,0,52.40909999702126,0.2423999976599589,33.76060001028236,2.207300000009127
RandomAll_B05,JILONG_EI_0009,70,B05,24;120;145;194;198;209;226;235;241;245,0.05,10,182,10,0.0436706970618189,,False,,,,,,,10,0,54.263099998934194,0.2664999919943511,34.875600002123974,2.776499997708015
RandomAll_B05,JILONG_EI_0009,80,B05,2;10;17;27;57;87;88;121;216;225,0.05,10,182,10,0.0569487943273273,,False,,,,,,,10,0,54.23579999478534,0.2420999953756109,35.48880000016652,2.309100003913045
RandomAll_B05,JILONG_EI_0009,90,B05,18;47;71;94;106;120;148;192;217;219,0.05,10,182,10,0.0575537364749485,,False,,,,,,,10,0,54.47129999811296,0.2481999981682747,36.249700002372265,2.4668999976711348
RandomAll_B05,JILONG_EI_0009,100,B05,2;27;50;76;119;120;180;186;206;249,0.05,10,182,10,0.0422387453959308,,False,,,,,,,10,0,54.15789999824483,0.275999991572462,35.16939999826718,2.285599999595433
RandomAll_B05,JILONG_EI_0009,110,B05,41;68;75;81;84;89;101;134;178;194,0.05,10,182,10,0.0621712062852723,,False,,,,,,,10,0,55.246700008865446,0.2570000069681555,35.10569999343716,2.2272000060183927
RandomAll_B05,JILONG_EI_0009,120,B05,13;32;71;81;90;91;102;180;190;209,0.05,10,182,10,0.0602185449226975,,False,,,,,,,10,0,54.36829999962356,0.2578999992692843,35.401599991018884,2.4655000015627597
RandomAll_B05,JILONG_EI_0009,130,B05,51;61;63;68;93;99;115;131;176;225,0.05,10,182,10,0.0685192700875251,,False,,,,,,,10,0,53.75229999481235,0.2603999892016873,36.39009999460541,2.90839999797754
RandomAll_B05,JILONG_EI_0009,140,B05,26;65;72;77;156;167;175;209;210;251,0.05,10,182,10,0.0835279613449625,,False,,,,,,,10,0,54.45619999954943,0.2624999906402081,35.45959999610204,2.514000007067807
RandomAll_B05,JILONG_EI_0009,150,B05,56;89;116;119;159;167;176;245;246;251,0.05,10,182,10,0.0335628029496672,,False,,,,,,,10,0,54.38580000190996,0.2974999952130019,34.977699993760325,2.2213000047486275
RandomAll_B05,JILONG_EI_0009,160,B05,20;24;44;57;70;90;124;171;185;206,0.05,10,182,10,0.0701350016463615,,False,,,,,,,10,0,54.52870001317933,0.2645000058691948,35.45649998704903,2.8342000005068257
RandomAll_B05,JILONG_EI_0009,170,B05,20;50;128;136;144;196;202;206;209;213,0.05,10,182,10,0.039834291796525,,False,,,,,,,10,0,54.84589999832679,0.265499998931773,35.521500001777895,2.6929000014206395
RandomAll_B05,JILONG_EI_0009,180,B05,10;14;41;55;60;68;125;180;212;249,0.05,10,182,10,0.0764447779709168,,False,,,,,,,10,0,57.06609999469947,0.3789000038523227,35.750300012296066,2.3016000050120056
RandomAll_B05,JILONG_EI_0009,190,B05,11;19;57;81;115;132;148;175;196;246,0.05,10,182,10,0.0529286091690851,,False,,,,,,,10,0,54.16450000484474,0.265499998931773,35.516799995093606,2.261200002976693
RandomAll_B05,JILONG_EI_0009,200,B05,3;24;36;49;57;79;121;125;240;246,0.05,10,182,10,0.0547051481342512,,False,,,,,,,10,0,55.15759999980219,0.2572000084910542,35.409800009801984,2.2686000011162832
RandomAll_B05,JILONG_EI_0009,210,B05,30;43;81;86;98;121;133;145;214;240,0.05,10,182,10,0.0777159222304753,,False,,,,,,,10,0,54.4274999992922,0.3080000024056062,35.41670000413433,2.2632000036537647
RandomAll_B05,JILONG_EI_0009,220,B05,3;37;40;42;64;66;67;147;187;211,0.05,10,182,10,0.0510142352842079,,False,,,,,,,10,0,54.34780000359751,0.2423999976599589,34.88680000009481,2.260299996123649
RandomAll_B05,JILONG_EI_0009,230,B05,18;36;44;52;75;98;135;163;211;229,0.05,10,182,10,0.0628756958749071,,False,,,,,,,10,0,55.08340000233147,0.2932999923359602,35.291799998958595,2.251500001875684
RandomAll_B05,JILONG_EI_0009,240,B05,13;84;90;100;151;157;159;187;196;219,0.05,10,182,10,0.0283786784694197,,False,,,,,,,10,0,54.09800000779797,0.2583000023150816,34.55129999201745,2.2105999960331246
RandomAll_B05,JILONG_EI_0009,250,B05,23;54;72;90;115;174;213;231;235;249,0.05,10,182,10,0.0157974132980067,,False,,,,,,,10,0,54.142299995874055,0.262100002146326,35.07649998937268,3.094499988947064
