__change_den_c,__change_den_dz,__change_den_h,__change_den_hu,__change_den_hv,__change_den_ice,__change_num_c,__change_num_dz,__change_num_h,__change_num_hu,__change_num_hv,__change_num_ice,__new_intersection,__new_pred,__new_truth,__new_union,active_cell_coverage_fraction,budget_fraction,budget_max_count,case_wall_runtime_seconds,change_region_c_rel_l2,change_region_dz_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_ice_rel_l2,change_region_momentum_rel_l2,debris_front_final_error_km,debris_front_mae_km,false_positive_wet_fraction,final_wet_iou,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,mean_wet_iou,method,mixture_volume_relative_error,newly_wet_iou,newly_wet_precision,newly_wet_recall,scenario_id,selected_patch_count,trajectory_c_rel_l2,trajectory_dz_rel_l2,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_ice_rel_l2,trajectory_momentum_rel_l2,wet_overprediction_ratio
28977.674926381558,57551.81203919649,18004977.993461832,19142096742.710052,22958022862.71716,545.8971374980974,5622.595181822777,47144.06976997852,9440414.051300287,6072680304.385523,5209743874.392545,168.70002322354702,9735,1437030,12286,1439581,0.07644339536755554,0.1,19,24.438854399995762,0.4404905948233198,0.9050738858649277,0.7241011277441441,0.5632425496698167,0.47636620578310507,0.5559070255427918,0.5176778069165485,5.699999809265137,13.231702372748801,0.6226510344360986,0.26617970889951126,0.9372035728429459,1.0822619908472821,0.6370327605437027,0.35855111897346525,RiskTemporal_v2A_B10,0.8147280135313398,0.0067623843326634625,0.006774388843656709,0.792365293830376,JILONG_EI_0010,19.0,1.5309731566259652,1.0521303860243665,1.2751774515145355,0.7472953086221026,5.335902744072649,0.888294380586694,3.720624924085437,2.0142823447191405
37049.63341639188,47639.88256074488,27384285.893572383,33109390422.863564,35786842274.41941,1729.749622395193,7166.476848959923,38184.919045478106,14215410.817326546,10868102555.210205,9145940741.21875,694.9926605101209,10805,1562926,14434,1566555,0.08325899181413726,0.1,19,24.035644400006277,0.43980574036144865,0.8952835318318019,0.7204917253564163,0.5729296146449585,0.5055364820990669,0.6338675028076434,0.5389763140112801,6.35999870300293,15.242746153347928,0.6409199730052364,0.257338081031662,1.4061646411027127,1.23394030101549,0.5389984420197644,0.3400461567948525,RiskTemporal_v2A_B10,0.8950909356292335,0.006897300126711159,0.0069133151537564795,0.7485797422751836,JILONG_EI_0020,19.0,1.7054390674739754,1.0542956340300447,1.2829858248494963,0.7774833854645866,6.854051112950988,0.9005957369741651,4.796796339069142,2.036094287801461
31693.201146783307,35956.659024357796,21545087.156274185,22550076877.379585,27549520436.198452,498.1790079842913,5528.287343047559,29015.285971939564,11012937.901904564,6318985631.116943,5670522659.25613,140.51129566100082,9569,1433239,12832,1436502,0.07275982095073763,0.1,19,24.09755330000189,0.4176497738899484,0.8983048858285284,0.7149529583916522,0.5293582312229669,0.4536851074207696,0.5310836207549834,0.4891967561632529,6.179999351501465,13.556170516614372,0.6430358283897858,0.23108935128518973,0.9507214542769007,1.0673542716661273,0.5882982027817596,0.33083991252377026,RiskTemporal_v2A_B10,0.40907541572955375,0.006661320346229939,0.006676485917561551,0.7457138403990025,JILONG_EI_0030,19.0,1.4683663990702354,1.0775630554414157,1.2271323737039466,0.7131204003149123,5.67351151970285,0.9182304115113311,3.940657620432031,1.8943709296549096
37463.198626443744,64503.83605089784,31891901.992763154,37108829522.30866,41349605973.90872,979.0530433488639,6636.315501213074,53471.65255832672,16124370.780320168,11138339345.092285,11795531677.820312,315.1997968645128,10953,1548187,14434,1551668,0.07826199738113654,0.1,19,24.141768900008174,0.4208827098540602,0.9104771097226075,0.7110516977527119,0.5478625246733554,0.534100608682558,0.567400682161902,0.5406533035185221,4.350000381469727,12.901276778244803,0.6339729475967314,0.2508027797747424,1.1662574470490534,1.1157713197576842,0.5418436072521798,0.345305583384907,RiskTemporal_v2A_B10,0.7127844789386178,0.0070588553737010755,0.007074726761043724,0.7588333102397118,JILONG_EI_0040,19.0,1.5811007854469272,1.0798647870257685,1.2457454102827716,0.7435911758283972,6.4747355839528,0.9124181453487816,4.510228046468783,1.9711444820610715
29453.5997489132,74899.00201292336,19449040.78611294,19946735455.553886,24404911655.272945,1363.8595146904781,6866.08704353869,67518.99305701256,11284850.940513372,8662697966.16626,7235026883.078125,552.2201198107743,8824,1416441,12164,1419781,0.08432785056652706,0.1,19,24.103354599996237,0.4828202337894718,0.9494562614385074,0.7617260706994008,0.6590079781719346,0.5444794018469165,0.6363137296079167,0.5987046228401065,8.039999961853027,16.88742847165891,0.6396935566170465,0.2566394022013531,1.271016315754906,1.6048589441669043,0.4790623025890016,0.33606647641316223,RiskTemporal_v2A_B10,0.458846684328461,0.006215043024241062,0.006229698236636753,0.7254192699769813,JILONG_EI_0050,19.0,1.7045992674451307,1.0634943357281048,1.148816148030073,0.8542622130821866,8.976101035740038,0.9442308827228315,6.197924285700125,1.9455630198899108
36539.85963918269,68047.91635411978,29152965.33600567,33708798785.105705,37549444317.283066,1548.6947577319806,6790.582776665688,57424.60556781292,15306113.37802887,10999192900.73413,12375922932.786133,561.1155623576228,10908,1592017,14143,1595252,0.08121045222616158,0.1,19,24.319744599997648,0.43109212201367075,0.9186320527138896,0.724587929138084,0.5712270579660044,0.5740993312002599,0.6019261938447145,0.5727423941545237,6.029998779296875,15.458785509863603,0.6524779865131367,0.2420517560073937,1.3938664129497542,1.1729743822703156,0.48474930852404763,0.3293264938621728,RiskTemporal_v2A_B10,0.7354458608132082,0.006837791145223451,0.006851685628985118,0.7712649367178109,JILONG_EI_0060,19.0,1.7143412611581272,1.0624447406778805,1.2208854617003122,0.8119419874364606,7.97010834110223,0.9202211165252605,5.54024463201874,2.037424510283319
31328.881136478856,49097.77733539045,21368778.083379827,22439254947.18971,27120401410.029633,1231.7178469876426,5566.777573406696,40671.82206231356,11660649.90895152,8246502792.356934,6245765283.173828,506.1484797362674,9879,1191724,12668,1194513,0.07893314495894305,0.1,19,28.607950899997377,0.4215309739877484,0.9101561299615747,0.7387058423883762,0.6062205981553329,0.47989339552502913,0.6410373749207511,0.540759348693889,6.089999198913574,13.454680943954076,0.5792791946419801,0.29068553532072844,1.0979763894407226,1.2899488261984016,0.547192062923403,0.3815410961425444,RiskTemporal_v2A_B10,0.5173827018677165,0.008270316020001457,0.008289671098341563,0.7798389643195454,JILONG_EI_0070,19.0,1.4893392203872717,1.0549722110584128,1.1450012129920364,0.7677588302448812,7.008663443815108,0.9007561818885867,4.856303039228892,1.731557839940931
37425.47352077067,74176.54939079285,31442144.802452408,37200751414.148155,40901287671.23412,1162.110905738931,6682.796234130859,63277.21217960119,16612400.40185086,11369149971.815403,11412804970.54796,412.8806098733778,10836,1446362,14497,1450023,0.07655400363645955,0.1,19,27.0986103000032,0.4225668827133421,0.9236136767249855,0.7268756381689717,0.5528255944117527,0.5282356495124403,0.5960579096065157,0.5400877264523849,4.170000076293945,13.880638451652324,0.621698904544807,0.25554601040982367,1.081673548118792,1.0494700054843535,0.530132687387888,0.35107016516153267,RiskTemporal_v2A_B10,0.5136386325981004,0.007472984911273821,0.007491900367957676,0.7474649927571222,JILONG_EI_0080,19.0,1.5783522060805604,1.0828047574156592,1.191177401651503,0.7510681572770058,5.8223993992976375,0.9207192688603304,4.063864296960926,1.8821839243403067
28137.394441071898,55055.17351858318,17367030.128644984,17704534036.835712,21927745038.98903,457.7865378531942,5855.407994687557,47511.720610678196,9696146.217434704,5947426711.965958,4620736020.71884,129.64298927246728,9174,1513486,11908,1516220,0.07492535005390027,0.1,19,24.64388329999929,0.456180420617764,0.9289691917799758,0.7471998897671844,0.579591888742131,0.45904852123941914,0.5321609582370423,0.5163869071915133,8.3100004196167,15.410212834359061,0.6588515852021366,0.2353883495145631,0.9784939297165497,1.1608630723333497,0.5904067851605777,0.3205572345316257,RiskTemporal_v2A_B10,0.4113154850148147,0.006050573135824616,0.006061503046608955,0.7704064494457508,JILONG_EI_0090,19.0,1.5693901566949233,1.0525993327458452,1.125121751560506,0.7767258472093364,6.408951923425123,0.9319449906891433,4.4389012477882215,2.0402419835180954
34146.15675952658,44554.88025689125,24356175.584013373,27245304803.44473,31408877694.60484,927.8903295831706,6330.141194820404,37659.634603619576,12039291.687932968,7931234418.54248,7320484382.324463,306.3692949853166,10532,1579600,13554,1582622,0.07760345276473878,0.1,19,24.55879750000895,0.4305620851800281,0.9193701743982312,0.7030657152232461,0.5395411306223588,0.4827738077649321,0.5746114746053157,0.5099292235636859,6.75,15.815319085004905,0.6534704184943215,0.24699096152972702,1.200758955383411,1.1852360605280985,0.5288451731648893,0.328762389854037,RiskTemporal_v2A_B10,0.6820160173464832,0.006654779220812044,0.006667510762218283,0.7770399881953667,JILONG_EI_0100,19.0,1.6516870507908878,1.0621333709886909,1.206892458497635,0.7430132320873337,7.143865495703909,0.9288220383269554,4.95848854094329,2.066601909342599
