method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
RiskTemporal_B20,704.6535190999712,35.232675954998555,36.203125,0.2425148433106246,0.0,0.061136309057370775,0.9116386128309049,1470.0333333333333,0.011256773692929274,0.0,0.0,0.0,55.159167361070004,56.49383500276599,1.9215980555852892,2.577440009190468,149.96333197923377,157.17360498965718,2.016162430507191,2.6928250008495525,0.7216668055156737,1.0419300029752774
