method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
EngineeringROI_B05,JILONG_EI_0159,350,B05,195;90;58;217;29;34;119;172;88;93,0.05,10,122,10,0.0343591824857762,15270.0,True,0.7401639344262295,0.1,0.6774774774774774,0.1,0.4044103529759267,1,10,0,53.797199987457134,4.648999994969927,35.424999994575046,2.5010000099428
EngineeringROI_B05,JILONG_EI_0159,360,B05,195;90;58;217;29;34;61;172;66;235,0.05,10,122,10,0.0570406842738014,15270.0,True,0.7295081967213115,0.1,0.7018181818181818,0.1,0.4078315946348733,1,10,0,54.85259999113623,6.596899998839945,35.09659999690484,3.0984000040916726
EngineeringROI_B05,JILONG_EI_0159,370,B05,195;105;57;29;217;35;60;119;71;174,0.05,10,123,10,0.0602032299316185,15270.0,True,0.7178861788617886,0.1,0.6936936936936937,0.1,0.4028949681388706,1,10,0,54.3387000070652,4.63820000004489,35.30699999828357,2.1963000035611917
EngineeringROI_B05,JILONG_EI_0159,380,B05,195;90;58;29;217;34;66;61;119;156,0.05,10,123,10,0.0616581540841252,15270.0,True,0.7479674796747968,0.1,0.6736363636363636,0.1,0.4054009608277901,1,10,0,54.26400000578724,4.910300005576573,35.011200001463294,2.1919999999227
EngineeringROI_B05,JILONG_EI_0159,390,B05,195;90;29;34;217;57;219;61;135;24,0.05,10,123,10,0.0639707177370569,15270.0,True,0.756910569105691,0.1,0.6531531531531531,0.1,0.4025159305647111,1,10,0,54.49619999853894,5.497599995578639,35.62140000576619,2.195999986724928
EngineeringROI_B05,JILONG_EI_0159,400,B05,195;90;29;34;58;219;201;61;232;172,0.05,10,123,10,0.0585645258861636,15270.0,True,0.7235772357723578,0.1,0.6828828828828829,0.1,0.4016150296638101,1,10,0,54.57389999355655,5.174699996132404,35.37139999389183,2.213799991295673
EngineeringROI_B05,JILONG_EI_0159,410,B05,195;29;35;105;57;218;33;66;61;119,0.05,10,123,10,0.058480293435229,15270.0,True,0.6991869918699187,0.1,0.6788990825688074,0.1,0.3945215186096815,1,10,0,56.38519999047276,4.62629999674391,34.919300000183284,2.3342000058619305
EngineeringROI_B05,JILONG_EI_0159,420,B05,195;90;29;58;34;217;61;119;235;93,0.05,10,123,10,0.0548736130361204,15270.0,True,0.7357723577235772,0.1,0.6495412844036698,0.1,0.3963284105318118,1,10,0,55.44490000465885,4.626900001312606,35.37610000057612,2.2400000016205013
EngineeringROI_B05,JILONG_EI_0159,430,B05,195;90;29;58;217;35;49;61;172;135,0.05,10,123,10,0.0588325382300464,15270.0,True,0.7333333333333333,0.1,0.6790909090909091,0.1,0.4031060606060606,1,10,0,54.964599999948405,4.628800001228228,36.15390000049956,2.611500007333234
EngineeringROI_B05,JILONG_EI_0159,440,B05,195;90;29;217;41;34;60;172;158;88,0.05,10,123,10,0.0602338599137766,15270.0,True,0.7276422764227641,0.1,0.6654545454545453,0.1,0.3982742054693274,1,10,0,54.803800012450665,4.60699999530334,35.13350000139326,2.845099996193312
EngineeringROI_B05,JILONG_EI_0159,450,B05,195;90;29;57;218;61;49;35;119;174,0.05,10,123,10,0.0570330267782619,15270.0,True,0.6739837398373983,0.1,0.7245454545454546,0.1,0.3996322985957132,1,10,0,55.03119999775663,5.566099993302487,35.332500003278255,2.2446999937528744
EngineeringROI_B05,JILONG_EI_0159,460,B05,195;90;58;218;29;35;61;119;172;174,0.05,10,123,10,0.0562366472421529,15270.0,True,0.7211382113821139,0.1,0.6645454545454547,0.1,0.396420916481892,1,10,0,54.14060001203325,4.677699995227158,34.725899997283705,2.2441000037360936
EngineeringROI_B05,JILONG_EI_0159,470,B05,195;90;58;218;29;61;34;232;156;88,0.05,10,123,10,0.0595370278196812,15270.0,True,0.7300813008130083,0.1,0.6418181818181818,0.1,0.3929748706577974,1,10,0,54.10500000289176,4.867699986789376,34.89819999958854,2.2016000002622604
EngineeringROI_B05,JILONG_EI_0159,480,B05,195;90;29;57;217;60;34;174;177;66,0.05,10,123,10,0.0482039344212082,15270.0,True,0.7113821138211383,0.1,0.6612612612612613,0.1,0.3931608437705999,1,10,0,53.82260000624228,5.40559999353718,34.96449999511242,2.216599998064339
EngineeringROI_B05,JILONG_EI_0159,490,B05,195;90;29;58;61;217;35;49;23;10,0.05,10,123,10,0.0573699565820002,15270.0,True,0.7577235772357723,0.1,0.6155963302752293,0.1,0.3933299768777504,1,10,0,53.81929999566637,4.7842999920248985,34.97090000018943,2.233400009572506
EngineeringROI_B05,JILONG_EI_0159,500,B05,195;90;35;57;13;201;93;23;49;119,0.05,10,123,10,0.0410135461096093,15270.0,True,0.6707317073170731,0.1,0.6709090909090908,0.1,0.385410199556541,1,10,0,54.736999998567626,4.779200011398643,35.50259998883121,2.200100003392436
EngineeringROI_B05,JILONG_EI_0159,510,B05,195;90;35;57;61;218;29;172;120;66,0.05,10,123,10,0.0597514376947875,15270.0,True,0.7560975609756098,0.1,0.6154545454545455,0.1,0.3928880266075388,1,10,0,53.94900000828784,4.710599998361431,34.87899999890942,2.56840001384262
EngineeringROI_B05,JILONG_EI_0159,520,B05,195;90;58;35;218;72;60;29;174;172,0.05,10,123,10,0.0433567397446991,15270.0,True,0.7682926829268293,0.1,0.6155963302752293,0.1,0.3959722533005146,1,10,0,54.02900000626687,4.682200000388548,35.33210000023246,2.219699992565438
EngineeringROI_B05,JILONG_EI_0159,530,B05,195;90;57;29;61;174;219;35;217;3,0.05,10,123,10,0.0557771975097824,15270.0,True,0.708130081300813,0.1,0.6807339449541284,0.1,0.3972160065637353,1,10,0,54.19309998978861,4.644999993615784,36.17340000346303,3.0494999955408275
EngineeringROI_B05,JILONG_EI_0159,540,B05,195;90;57;29;217;35;3;174;61;66,0.05,10,123,10,0.0597820676769455,15270.0,True,0.7479674796747967,0.1,0.6175925925925926,0.1,0.3913900180668473,1,10,0,54.21869999554474,5.2614000014727935,34.75649999745656,2.305100002558902
EngineeringROI_B05,JILONG_EI_0159,550,B05,195;90;57;29;217;35;84;3;119;60,0.05,10,124,10,0.0409063411720562,15270.0,True,0.7258064516129032,0.1,0.6712962962962963,0.1,0.3992756869772999,1,10,0,53.81569999735802,5.550800007767975,35.03420000197366,2.2062000061850995
EngineeringROI_B05,JILONG_EI_0159,560,B05,195;57;29;90;51;174;218;84;61;119,0.05,10,124,10,0.0577911188366732,15270.0,True,0.728225806451613,0.1,0.6596330275229358,0.1,0.3969647084936372,1,10,0,54.03880000812933,5.046499994932674,35.42030000244267,2.213399988249876
EngineeringROI_B05,JILONG_EI_0159,570,B05,195;58;29;84;35;60;3;219;119;174,0.05,10,124,10,0.0409522861452933,15270.0,True,0.7080645161290323,0.1,0.6614678899082568,0.1,0.3923831015093223,1,10,0,55.735800007823855,5.779900006018579,35.41820000100415,3.048700004001148
EngineeringROI_B05,JILONG_EI_0159,580,B05,195;57;29;84;3;35;174;219;156;61,0.05,10,124,10,0.061956796410166,15270.0,True,0.7274193548387097,0.1,0.6407407407407407,0.1,0.3920400238948626,1,10,0,55.388099994161166,5.15300000552088,35.12810000393074,2.213900006609037
EngineeringROI_B05,JILONG_EI_0159,590,B05,195;57;84;29;219;3;119;217;35;106,0.05,10,124,10,0.0317479765068036,15270.0,True,0.6717741935483871,0.1,0.7009259259259261,0.1,0.3931750298685782,1,10,0,54.2089000082342,5.128300006617792,34.8321999917971,2.2545999963767827
EngineeringROI_B05,JILONG_EI_0159,600,B05,195;57;84;119;61;35;219;201;174;29,0.05,10,124,10,0.0610455544409645,15270.0,True,0.7129032258064516,0.1,0.6444444444444445,0.1,0.389336917562724,1,10,0,53.98270000296179,5.222200008574873,35.03489999275189,2.261500005261041
EngineeringROI_B05,JILONG_EI_0159,610,B05,195;58;84;3;119;60;219;174;35;29,0.05,10,124,10,0.0409522861452933,15270.0,True,0.7330645161290323,0.1,0.6370370370370371,0.1,0.3925253882915173,1,10,0,57.93330000597052,6.498700007796288,35.10609999648295,2.599600004032254
EngineeringROI_B05,JILONG_EI_0159,620,B05,195;90;58;84;219;3;174;5;51;135,0.05,10,124,10,0.0352857394460567,15270.0,True,0.7008064516129031,0.1,0.6888888888888889,0.1,0.397423835125448,1,10,0,54.03949999890756,4.623900007572956,34.89389999595005,2.231799997389317
EngineeringROI_B05,JILONG_EI_0159,630,B05,195;74;84;174;218;3;29;66;35;61,0.05,10,124,10,0.0601572849583815,15270.0,True,0.7661290322580645,0.1,0.6028037383177569,0.1,0.3922331926439553,1,10,0,54.09330000111368,4.796799999894574,35.391599987633526,2.3846999974921346
EngineeringROI_B05,JILONG_EI_0159,640,B05,195;74;84;3;219;35;217;60;174;41,0.05,10,124,10,0.0542763283840387,15270.0,True,0.7524193548387096,0.1,0.6231481481481481,0.1,0.3938918757467145,1,10,0,54.92610001238063,6.924899993464351,35.44029999466147,2.2557999909622595
EngineeringROI_B05,JILONG_EI_0159,650,B05,195;58;84;90;3;219;51;217;44;49,0.05,10,124,10,0.0569717668139458,15270.0,True,0.7241935483870968,0.1,0.6596330275229358,0.1,0.3959566439775081,1,10,0,54.32229999860283,6.547400000272319,35.572199994931,2.2637000074610114
EngineeringROI_B05,JILONG_EI_0159,660,B05,195;57;84;90;13;35;3;61;174;217,0.05,10,124,10,0.0531813065218889,15270.0,True,0.7524193548387097,0.1,0.6381818181818182,0.1,0.3976502932551319,1,10,0,56.372100007138215,6.5821000025607646,36.2444000056712,3.0769000004511327
EngineeringROI_B05,JILONG_EI_0159,670,B05,195;84;35;74;174;3;217;13;119;5,0.05,10,124,10,0.0320772488150025,15270.0,True,0.7112903225806452,0.1,0.7227272727272728,0.1,0.4085043988269795,1,10,0,54.73649999476038,5.394400010118261,35.317900008521974,2.2333000088110566
EngineeringROI_B05,JILONG_EI_0159,680,B05,195;57;174;3;90;35;60;13;218;10,0.05,10,124,10,0.0416874057170861,15270.0,True,0.757258064516129,0.1,0.6201834862385321,0.1,0.3943603876886653,1,10,0,55.10399999911897,6.764699995983392,35.291799998958595,2.230300000519492
EngineeringROI_B05,JILONG_EI_0159,690,B05,195;58;90;3;174;35;13;44;103;68,0.05,10,124,10,0.0678913554532854,15270.0,True,0.7209677419354839,0.1,0.689090909090909,0.1,0.4025146627565982,1,10,0,54.679499997291714,4.636700003175065,36.25099999771919,3.380000009201467
EngineeringROI_B05,JILONG_EI_0159,700,B05,195;58;90;174;3;35;13;61;217;156,0.05,10,124,10,0.0602032299316185,15270.0,True,0.7862903225806452,0.1,0.640909090909091,0.1,0.4067998533724341,1,10,0,54.369699995731935,4.839300003368408,35.5967000068631,2.2589000000152737
EngineeringROI_B05,JILONG_EI_0159,710,B05,195;84;58;3;90;174;35;13;217;44,0.05,10,124,10,0.0540389460223139,15270.0,True,0.7911290322580644,0.1,0.6513513513513514,0.1,0.4106200959023539,1,10,0,55.12570000428241,7.438800006639212,35.66579999460373,2.390699999523349
EngineeringROI_B05,JILONG_EI_0159,720,B05,195;58;84;35;13;90;217;174;3;44,0.05,10,125,10,0.0540389460223139,15270.0,True,0.8096,0.1,0.6410714285714286,0.1,0.4126678571428572,1,10,0,54.82619999384042,4.713400005130097,35.13239999301732,2.256800013128668
EngineeringROI_B05,JILONG_EI_0159,730,B05,195;90;84;57;13;35;217;174;3;44,0.05,10,125,10,0.0544601082769869,15270.0,True,0.8024000000000001,0.1,0.6535714285714286,0.1,0.4139928571428571,1,10,0,55.24200000218116,5.639999988488853,36.51590000663418,3.253800008678809
EngineeringROI_B05,JILONG_EI_0159,740,B05,195;84;90;217;58;35;13;174;44;3,0.05,10,125,10,0.0540389460223139,15270.0,True,0.8088,0.1,0.6625,0.1,0.4178249999999999,1,10,0,54.628400001092814,5.469900002935901,35.16390000004321,2.281799999764189
EngineeringROI_B05,JILONG_EI_0159,750,B05,195;84;90;58;217;13;35;60;3;174,0.05,10,125,10,0.0394667320106286,15270.0,True,0.8112,0.1,0.6360360360360361,0.1,0.4118090090090089,1,10,0,55.53080000390764,4.700200006482191,35.0921999925049,2.2231999901123345
EngineeringROI_B05,JILONG_EI_0159,760,B05,195;84;90;3;217;13;57;35;61;5,0.05,10,125,10,0.0523389820125429,15270.0,True,0.788,0.1,0.663302752293578,0.1,0.4128256880733945,1,10,0,55.16429999261163,5.256200005533174,35.110400000121444,2.261199988424778
EngineeringROI_B05,JILONG_EI_0159,770,B05,195;84;90;58;217;13;35;174;44;103,0.05,10,125,10,0.0586104708594007,15270.0,True,0.7736000000000001,0.1,0.6749999999999999,0.1,0.4121500000000001,1,10,0,54.98410000291187,4.695600000559352,34.642700004042126,2.2578999924007803
EngineeringROI_B05,JILONG_EI_0159,780,B05,195;84;90;58;13;35;217;174;5;44,0.05,10,124,10,0.0538475086338262,15270.0,True,0.7991935483870969,0.1,0.6481481481481481,0.1,0.4118354241338113,1,10,0,54.35780000698287,4.70109999878332,35.20249998837244,2.9460999940056354
EngineeringROI_B05,JILONG_EI_0159,790,B05,195;84;90;217;35;57;174;3;13;66,0.05,10,124,10,0.0347803447404491,15270.0,True,0.771774193548387,0.1,0.6861111111111111,0.1,0.4144713261648746,1,10,0,54.85969998699147,4.62120000156574,36.51579999132082,3.1072999991010875
EngineeringROI_B05,JILONG_EI_0159,800,B05,195;84;90;57;217;13;35;174;44;161,0.05,10,124,10,0.0587559632746513,15750.0,True,0.7685483870967741,0.0666666666666666,0.6722222222222223,0.1,0.4018593189964157,1,10,0,54.16770000010729,5.113299994263798,35.16210000088904,2.6856000040424988
EngineeringROI_B05,JILONG_EI_0159,810,B05,195;90;58;84;217;13;3;60;174;51,0.05,10,124,10,0.0422923478647073,15750.0,True,0.8032258064516128,0.0666666666666666,0.6342592592592593,0.1,0.4010379330943847,1,10,0,55.4961000016192,4.63820000004489,34.61940000124741,2.255600003991276
EngineeringROI_B05,JILONG_EI_0159,820,B05,195;90;84;57;13;217;174;61;35;206,0.05,10,124,10,0.0526146518519652,15840.0,True,0.7806451612903226,0.0666666666666666,0.6361111111111112,0.1,0.395855734767025,1,10,0,54.19850000180304,4.652000003261492,35.310899998876266,2.7405999862821773
EngineeringROI_B05,JILONG_EI_0159,830,B05,195;90;57;84;3;217;35;174;44;13,0.05,10,124,10,0.0544601082769869,15840.0,True,0.810483870967742,0.0666666666666666,0.624074074074074,0.1,0.4003061529271206,1,10,0,56.188999995356426,4.942999992636032,35.40619999694172,2.5693000061437488
EngineeringROI_B05,JILONG_EI_0159,840,B05,195;84;90;57;13;217;174;3;35;44,0.05,10,124,10,0.0544601082769869,15840.0,True,0.8201612903225806,0.0666666666666666,0.6305555555555556,0.1,0.4043458781362007,1,10,0,53.805300005478784,5.412600003182888,35.03350001119543,2.236200001789257
EngineeringROI_B05,JILONG_EI_0159,850,B05,195;90;84;57;217;174;3;13;103;161,0.05,10,124,10,0.038119012795675,15840.0,True,0.717741935483871,0.0666666666666666,0.7064814814814815,0.1,0.3977225209080048,1,10,0,54.3762000015704,5.485899993800558,36.30330000305548,3.1758999975863844
EngineeringROI_B05,JILONG_EI_0159,860,B05,195;90;84;57;13;35;217;174;206;44,0.05,10,124,10,0.0538934536070632,15900.0,True,0.785483870967742,0.0666666666666666,0.6420560747663551,0.1,0.3985516531001909,1,10,0,54.22510000062175,4.676199998357333,35.21560000081081,2.219899994088337
EngineeringROI_B05,JILONG_EI_0159,870,B05,195;90;58;84;13;3;174;217;35;61,0.05,10,124,10,0.0527601442672159,15960.0,True,0.832258064516129,0.0333333333333333,0.6158878504672898,0.1,0.3953698120791881,1,10,0,54.51820000598673,5.290999994031154,34.84440001193434,2.594099991256371
EngineeringROI_B05,JILONG_EI_0159,880,B05,195;90;57;217;13;174;44;192;4;35,0.05,10,124,10,0.0541384934643275,15960.0,True,0.7403225806451613,0.0333333333333333,0.6349056603773585,0.1,0.3771403935889633,1,10,0,54.36310000368394,5.079499998828396,35.00819999317173,2.4354999914066866
EngineeringROI_B05,JILONG_EI_0159,890,B05,195;90;13;57;217;35;174;44;3;128,0.05,10,124,10,0.0556929650588478,15960.0,True,0.8040322580645162,0.0333333333333333,0.5897196261682243,0.1,0.3817713043915184,1,10,0,54.61900000227615,4.723400008515455,35.290299987536855,2.262199996039272
EngineeringROI_B05,JILONG_EI_0159,900,B05,195;90;13;57;217;35;174;44;66;5,0.05,10,124,10,0.0582735410556623,15960.0,True,0.7838709677419354,0.0333333333333333,0.6065420560747663,0.1,0.3809365892875088,1,10,0,54.786600012448616,9.82760000624694,35.197100005461834,2.235600011772476
EngineeringROI_B05,JILONG_EI_0159,910,B05,195;84;74;41;13;217;174;44;35;103,0.05,10,124,10,0.0736497920989961,15960.0,True,0.7943548387096774,0.0333333333333333,0.6146788990825688,0.1,0.3855917677813948,1,10,0,55.74509999132715,4.633200005628169,35.040000002481975,2.2801000013714656
EngineeringROI_B05,JILONG_EI_0159,920,B05,195;74;13;217;41;61;174;35;100;23,0.05,10,124,10,0.0719804580713831,15990.0,True,0.842741935483871,0.0333333333333333,0.5453703703703704,0.1,0.3803614097968936,1,10,0,54.559200012590736,6.535000007716008,35.12710001086816,2.2170000011101365
