method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
EngineeringROI_v2_B05,JILONG_EI_0009,440,B05,90;58;104;46;192;174;235;232;201;147,0.05,10,115,105,10,0.0160501106508105,0.8921739130434784,10,0,0,0.0,14968,0.1146173932353684,1570,0.7490458015267175,226,0.0017305939919289,0.0128875649929933,0.0001212315910379,0.387844979763031,54.427299997769296,1.7148000042652711,37.72119998757262,2.27209999866318,1.2003000010736289
EngineeringROI_v2_B05,JILONG_EI_0009,450,B05,13;219;105;57;217;119;84;128;35;4,0.05,10,116,106,10,0.0097173618396367,0.921551724137931,10,0,0,0.0,14949,0.1144719008201177,810,0.6382978723404256,414,0.0031702031533566,0.0122443353676746,0.0007692048093304,7.054211139678955,54.3281999998726,1.7001000087475404,37.56769999745302,2.0828999986406416,1.6352999955415726
EngineeringROI_v2_B05,JILONG_EI_0009,460,B05,90;58;46;104;192;174;235;232;201;147,0.05,10,114,104,10,0.0160501106508105,0.8912280701754385,10,0,0,0.0,14952,0.1144948733067363,1563,0.745706106870229,252,0.0019296888759562,0.0127267575866637,0.0001265558676095,0.3815252780914306,54.34280000918079,1.6897999885259196,37.36070000741165,1.691099998424761,1.4353000005939975
EngineeringROI_v2_B05,JILONG_EI_0009,470,B05,13;219;105;57;217;119;84;128;35;4,0.05,10,113,103,10,0.0097173618396367,0.9176991150442476,10,0,0,0.0,14941,0.1144106408558017,803,0.6327817178881009,447,0.0034229005061604,0.0126425251357291,0.0009703628020361,6.554718017578125,54.54419998568483,1.7527999880257994,37.40650000690948,1.7026999994413927,1.2049999932060018
EngineeringROI_v2_B05,JILONG_EI_0009,480,B05,90;46;58;104;174;192;235;232;201;147,0.05,10,113,103,10,0.0160501106508105,0.891150442477876,10,0,0,0.0,14922,0.114265148440551,1558,0.7433206106870229,263,0.0020139213268908,0.0128339625242168,0.0001308382779825,0.3752028942108154,54.87110000103712,1.681000008829869,37.470500014023855,1.6045999946072698,1.1762999929487703
EngineeringROI_v2_B05,JILONG_EI_0009,490,B05,13;219;57;105;119;217;84;128;35;4,0.05,10,115,105,10,0.0097173618396367,0.9165217391304348,10,0,0,0.0,14910,0.1141732584940769,796,0.6272655634357762,450,0.0034458729927789,0.0118308306085411,0.0011888353619724,5.746498107910156,54.100599998491816,1.889500010292977,37.52479999093339,1.6438999882666394,1.2120000028517095
EngineeringROI_v2_B05,JILONG_EI_0009,500,B05,90;46;58;174;104;192;235;232;201;134,0.05,10,115,105,10,0.0171145025308022,0.8913043478260869,10,0,0,0.0,14898,0.1140813685476028,1672,0.7480984340044743,317,0.0024274260860243,0.0129258524706909,0.0001481867948314,0.4195921421051025,54.31760000647046,2.0088000019313768,38.01390000444371,1.6444999928353354,1.2143999920226634
EngineeringROI_v2_B05,JILONG_EI_0009,510,B05,13;219;57;105;119;217;128;35;147;4,0.05,10,115,105,10,0.0102763590140208,0.9104347826086956,10,0,0,0.0,14898,0.1140813685476028,854,0.6363636363636364,485,0.0037138853366617,0.0126348676401896,0.0015316408826038,6.525087356567383,54.50220000057016,1.7278999875998124,38.00329999648966,1.6848999948706478,1.2403000000631437
EngineeringROI_v2_B05,JILONG_EI_0009,520,B05,90;46;174;104;58;192;235;232;134;201,0.05,10,115,105,10,0.0171145025308022,0.8930434782608696,10,0,0,0.0,14869,0.113859301176957,1663,0.7440715883668904,334,0.0025576035101959,0.0126195526491105,0.000156409732881,0.4040377140045166,54.6392999967793,2.393799994024448,39.57059999811463,1.7023999971570447,1.2427999899955466
EngineeringROI_v2_B05,JILONG_EI_0009,530,B05,13;219;57;105;119;217;128;147;35;4,0.05,10,113,103,10,0.0102763590140208,0.9035398230088496,10,0,0,0.0,14865,0.113828671194799,852,0.6348733233979136,488,0.0037368578232803,0.0124357727561623,0.002011310076341,8.027127265930176,54.60439999296796,1.726199989207089,37.890599996899255,2.3061999963829294,1.2790000037057323
EngineeringROI_v2_B05,JILONG_EI_0009,540,B05,90;46;174;104;58;235;232;192;134;201,0.05,10,114,104,10,0.0171145025308022,0.893859649122807,10,0,0,0.0,14851,0.1137214662572459,1660,0.7427293064876958,343,0.0026265209700515,0.012611895153571,0.000161678311997,0.3918627202510834,54.658500012010336,1.7165999888675287,37.825399995199405,1.9903000065824017,1.2284000113140792
EngineeringROI_v2_B05,JILONG_EI_0009,550,B05,13;219;57;105;119;217;128;147;35;84,0.05,10,114,104,10,0.0096407868842416,0.9043859649122804,10,0,0,0.0,14832,0.1135759738419952,802,0.6370135027799841,442,0.0033846130284629,0.0118997480683967,0.0018747982103377,8.065723419189453,54.538800002774224,1.7078999953810126,38.442499993834645,2.0145000016782437,1.2863000010838732
EngineeringROI_v2_B05,JILONG_EI_0009,560,B05,90;46;174;104;58;192;235;232;134;201,0.05,10,113,103,10,0.0171145025308022,0.8946902654867257,10,0,0,0.0,14819,0.1134764263999816,1661,0.7431767337807607,362,0.0027720133853022,0.0124587452427808,0.0001682433503447,0.382418692111969,54.77610000525601,1.7547000024933368,37.71499999857042,2.538300002925098,1.2614000006578865
EngineeringROI_v2_B05,JILONG_EI_0009,570,B05,13;219;57;105;119;217;128;147;35;84,0.05,10,113,103,10,0.0096407868842416,0.9061946902654868,10,0,0,0.0,14819,0.1134764263999816,798,0.6338363780778395,453,0.0034688454793975,0.0116776806977509,0.002024034736678,8.406688690185547,54.7050000022864,1.7907000001287088,39.22219999367371,2.296899998327717,2.0400999928824604
