method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
RiskTemporal_B05,376.3502162000223,18.817510810001117,10.0,0.0232476964764459,0.0,0.0951101493509421,0.8254153653299248,302.60069444444446,0.0023171634679605,0.0,0.0,0.0,54.28612295148317,57.68081500209519,1.886442152964365,2.9585550008050627,37.714299027528696,41.43295500398381,1.828974826457852,2.609219990699785,0.6947754512616989,1.074055000208318
RiskTemporal_B10,509.6601724999928,25.48300862499964,19.0,0.0755553784759711,0.0,0.0859152440741619,0.8655529564657533,682.5020833333333,0.0052262566588304,0.0,0.0,0.0,55.90542510408846,58.41530999387032,2.3247057291124897,3.475184991111745,74.7290895834946,78.4415049936797,2.128543992987236,3.012645002308998,0.8326412846397742,1.2439099984476345
RiskTemporal_B20,704.6535190999712,35.232675954998555,36.203125,0.2425148433106246,0.0,0.0611363090573707,0.9116386128309047,1470.0333333333333,0.0112567736929292,0.0,0.0,0.0,55.15916736107,56.49383500276599,1.9215980555852887,2.577440009190468,149.96333197923377,157.17360498965718,2.016162430507191,2.6928250008495525,0.7216668055156737,1.0419300029752774
