method,scenario_id,eligible_patch_count,total_selections,unique_selected_patches,unique_patch_fraction,unique_to_selection_ratio,top1_selection_share,top5_share,top10_share,consecutive_overlap_count,consecutive_denominator_count,consecutive_reselection_fraction,revisit_fraction,mean_selection_count_per_used_patch,maximum_selection_count,mean_revisit_gap_steps,mean_longest_consecutive_streak,__change_den_c,__change_den_dz,__change_den_h,__change_den_hu,__change_den_hv,__change_den_ice,__change_num_c,__change_num_dz,__change_num_h,__change_num_hu,__change_num_hv,__change_num_ice,__new_intersection,__new_pred,__new_truth,__new_union,active_cell_coverage_fraction,budget_fraction,budget_max_count,case_wall_runtime_seconds,change_region_c_rel_l2,change_region_dz_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_ice_rel_l2,change_region_momentum_rel_l2,debris_front_final_error_km,debris_front_mae_km,false_positive_wet_fraction,final_wet_iou,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,mean_wet_iou,mixture_volume_relative_error,newly_wet_iou,newly_wet_precision,newly_wet_recall,selected_patch_count,trajectory_c_rel_l2,trajectory_dz_rel_l2,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_ice_rel_l2,trajectory_momentum_rel_l2,wet_overprediction_ratio,peak_hmax_relative_error,peak_stage_absolute_error,peak_Q_relative_error,arrival_error_s,mean_selected_dynamic_rank,mean_selected_support_risk_rank,mean_selected_base_score,mean_active_coverage
EngineeringROI_B10,JILONG_EI_0009,182,2736,113,0.6208791208791209,0.041301169590643276,0.04861111111111111,0.1878654970760234,0.3081140350877193,1629,2717,0.5995583364004416,0.9203539823008849,24.212389380530972,133,3.6504003049942813,9.584070796460177,40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,8044.09669482708,58060.55367290974,25399129.00727415,14182686215.38202,11609741157.175508,87.44016622952643,9488,902731,15222,908465,0.1292691069403285,0.1,19,25.170514400000684,0.4472034152129416,0.8948863834117089,0.8601268040475206,0.5688918955421626,0.510618831603935,0.584234379918424,0.5403090334427142,4.979999542236328,12.00356645996754,0.5385850582736523,0.2755354801107387,16.584166943560373,1.5877191830959627,0.611530200722843,0.3751558387857627,1.0822307026624842,0.0104439906875884,0.0105103292121351,0.6233083694652477,19.0,1.4210816273284017,1.076371371376402,7.126930992545435,0.7053390624730825,2.364344759486351,0.9244341323715156,1.7228354861053574,1.3764457168314277,15.715944941649953,474.5105794270833,1.3122702805630129,453.3333333333333,0.6895097000702776,0.5598718409303294,0.33570674002598017,0.1292691069403285
EngineeringROI_B10,JILONG_EI_0019,182,2736,112,0.6153846153846154,0.04093567251461988,0.05263157894736842,0.20321637426900585,0.3505116959064328,1709,2717,0.6290025763709974,0.9464285714285714,24.428571428571427,144,3.549161585365854,9.080357142857142,34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.37517,132.39841732103378,7235.915279984474,66918.94947135448,14582793.201655362,11278673951.30374,7838778525.592303,66.61817910356834,8649,585210,13878,590439,0.1314205973016687,0.1,19,24.69734620000236,0.4564937264495492,0.9091731035521652,0.7580569898005042,0.6177454466626959,0.4896428565307218,0.7093408680990342,0.5541677956196251,4.710000991821289,11.545352111452482,0.4527003917365383,0.3292298883481248,22.953937478597364,1.0476865665599455,0.5769025666819276,0.4032499440108119,0.4206433491758375,0.0146484226143598,0.0147793099912851,0.6232166018158236,19.0,1.3047303148206308,1.0526875813269778,7.674866208203602,0.704112269380958,1.6400040019488258,0.9417087181183368,1.2426398381815476,1.0988675431105748,7.884483900274389,227.74039713541666,0.8863040731606349,300.0,0.7003610035082755,0.5824057258368226,0.3515609562154168,0.1314205973016687
EngineeringROI_B10,JILONG_EI_0029,182,2736,115,0.6318681318681318,0.04203216374269006,0.05263157894736842,0.2050438596491228,0.3340643274853801,1525,2717,0.5612808244387192,0.8695652173913043,23.791304347826088,144,3.686379244563144,6.947826086956522,37156.73530562222,92481.5048237443,28811680.589952502,36007318607.353355,38825466307.84117,337.49634789254924,8724.505985677242,77445.64424073696,20016810.56825604,15487644821.09194,10650486109.999664,93.9803381020538,8278,769140,14980,775842,0.1306911676744781,0.1,19,24.89943730000232,0.4845645605874827,0.9151052660035311,0.8335144703294834,0.6558390915827924,0.5237528207338087,0.5276961950883051,0.5910052116318649,2.729999542236328,11.524615587992267,0.5226354203342228,0.2758920113672245,12.288191081958717,1.881655004535538,0.6025123627119751,0.3706983291577227,0.4710158839460597,0.0106696982117492,0.0107626699950594,0.55260347129506,19.0,1.492960469921983,1.0512690879559543,5.999989212376772,0.7319151082181737,1.9751976357516896,0.9107001763871824,1.478685361494427,1.2672913393423193,9.495206266228061,331.1664632161458,0.9796211210928153,340.0,0.6852834309072788,0.5656864731372065,0.34038319238539033,0.1306911676744781
EngineeringROI_B10,JILONG_EI_0039,182,2736,113,0.6208791208791209,0.041301169590643276,0.05263157894736842,0.19846491228070176,0.3340643274853801,1705,2717,0.6275303643724697,0.9203539823008849,24.212389380530972,144,3.769348074723599,9.061946902654867,31955.091040883213,76885.32242523134,20727144.440217003,24945357901.36344,27596105776.552704,365.7411123409984,8018.868165016174,63589.67681330442,15811228.230755627,11538055309.663277,8079374891.224654,97.62044798529683,7692,621525,13648,627481,0.1397165365317841,0.1,19,24.812047400002484,0.5009409178047372,0.9094348422983136,0.8733997572694803,0.6800979074344126,0.5410843585249548,0.5166346227562746,0.6110404692169787,5.549999237060547,13.414196305966875,0.4769542400682826,0.3376230866725163,9.01220231073409,2.22031341707009,0.6188984612145899,0.396810912225081,0.7571235649032099,0.0122585385055483,0.0123760106190418,0.563599062133646,19.0,1.4963539476921648,1.0362249778287498,7.527793183343663,0.7417486472518794,1.7723814682086798,0.900080714660494,1.3456791889344424,1.1705226746928417,11.308616745687397,377.6846516927083,1.2256776671862601,573.3333333333334,0.6819627698813701,0.5960017125178884,0.35117514837759234,0.1397165365317841
EngineeringROI_B10,JILONG_EI_0049,182,2736,115,0.6318681318681318,0.04203216374269006,0.049342105263157895,0.18421052631578946,0.31798245614035087,1617,2717,0.5951417004048583,0.9217391304347826,23.791304347826088,135,3.539870278519649,8.939130434782609,41456.80176700652,81330.60382030904,34403119.76943549,44620929967.68163,47197874190.75491,157.03875714167316,10298.730712890623,66192.45810031891,21378653.7435146,18354430714.21232,13697670883.739418,82.99891656102717,8110,823013,15879,830782,0.1111158438687709,0.1,19,24.87638919999881,0.4984182704519679,0.9021468899586732,0.7882995215720283,0.641358936924471,0.5387188158375779,0.7269972815590082,0.5908298643266588,4.079999923706055,10.6672029647377,0.5253410267583429,0.2699118436182445,10.573466935656668,1.063539892241259,0.5802294807400872,0.3742591494245346,0.471871638193386,0.0097618869932184,0.0098540363274942,0.5107374519806033,19.0,1.3887767509980429,1.0744466488604385,4.284918493925427,0.7528798593019894,1.860550253824773,0.956245442884583,1.4154129359755097,1.3012017486621872,5.235050383894019,44.828776041666664,0.9477604500664967,296.6666666666667,0.7013120460707515,0.5931761367171,0.34472950183731377,0.11111584386877091
EngineeringROI_B10,JILONG_EI_0059,182,2736,116,0.6373626373626373,0.04239766081871345,0.05263157894736842,0.20760233918128654,0.3519736842105263,1802,2717,0.6632315053367684,0.9310344827586207,23.586206896551722,144,3.6908396946564888,9.655172413793103,35336.20548405871,71319.21658104658,25095066.9514793,30098298892.84508,32967696484.86864,158.63836451845418,7903.040045142174,57433.84700870514,21749337.25880676,10960821319.282995,8478537298.684958,69.03956655261021,8623,683462,14334,689173,0.1276753375041159,0.1,19,25.170030299996142,0.4729194059751553,0.8973888548942512,0.9309553124192982,0.6034628975146106,0.5071263372487717,0.6596976182519426,0.5551921776723556,3.690000534057617,11.733147086823111,0.4891938614169234,0.3310241527803782,15.162802815042316,1.5414259724569168,0.6025916384334755,0.3910574046794637,0.767148076862846,0.0125120978332,0.0126166487675979,0.6015766708525185,19.0,1.3491100686281885,1.0612100190804432,7.18167983149007,0.6961802361989143,1.9766891682916723,0.9389124861359944,1.463753553022907,1.1973896073259132,10.965462585369316,365.2085774739583,1.0729563775847106,373.3333333333333,0.7164762974518528,0.5859623914930973,0.3521158247703505,0.12767533750411586
EngineeringROI_B10,JILONG_EI_0069,182,2736,113,0.6208791208791209,0.041301169590643276,0.05263157894736842,0.20175438596491227,0.34612573099415206,1626,2717,0.5984541774015458,0.9203539823008849,24.212389380530972,144,3.6397255051467785,8.415929203539823,41179.61009020358,93895.09017384052,32519565.917531945,41913293246.8365,43899213296.85787,56.4482686781848,10905.66010338068,78591.22458148003,18207266.334230226,18582500531.37423,13019506853.880823,121.6077271343859,8048,792534,15482,799968,0.1114744167328189,0.1,19,24.610879400002887,0.5146178711173737,0.9148830599694462,0.7482556461717867,0.6658496625500668,0.5445890421936037,1.4677607593676805,0.6068509571551339,3.5699996948242188,10.042028341155786,0.5410175737928681,0.2577612765621297,61.46411107515724,0.9834698775845528,0.524824123022152,0.3490704615628581,0.6476170884327699,0.0100604024160966,0.0101547693852882,0.5198294793954269,19.0,1.380985919691995,1.0623100911826366,15.52648510872077,0.7682093318899947,2.1516251221036247,1.174069760941505,1.6073500620917065,1.2484843940515822,5.11412745045681,141.492919921875,0.7488913054899388,260.0,0.6962791746797581,0.5878405768409305,0.3465538170224723,0.11147441673281887
EngineeringROI_B10,JILONG_EI_0079,182,2736,116,0.6373626373626373,0.04239766081871345,0.051535087719298246,0.18823099415204678,0.34100877192982454,1752,2717,0.6448288553551711,0.9051724137931034,23.586206896551722,141,3.762595419847328,9.025862068965518,34522.367499114014,70680.4330277443,22762082.71220981,27021347192.55957,30356389200.495186,84.34853874377063,8615.153698712587,58434.68328952789,21124689.34957064,11446334959.1512,8079612414.944941,75.59558626184455,8234,568576,14159,574501,0.1274154612492438,0.1,19,24.68561760000012,0.4995526064051399,0.909255101678009,0.9633612358391914,0.6508482276137245,0.5159055592996837,0.946693593361625,0.5833569170217807,3.75,11.39286746431168,0.4638128518892844,0.3222385861561119,43.4570331009854,1.8282667232521344,0.5667683964187294,0.3856322422577514,0.7810177356270257,0.0143324380636413,0.0144817931112111,0.5815382442262872,19.0,1.3098291448199328,1.052844285076996,12.863532594957688,0.737802561106186,1.740951148382898,1.002090469998672,1.3228094307008054,1.071713527665648,9.765522220050684,101.82889811197917,0.9706727939212411,343.3333333333333,0.6929820679996342,0.5962782500588536,0.34799886362768234,0.12741546124924377
EngineeringROI_B10,JILONG_EI_0089,182,2736,113,0.6208791208791209,0.041301169590643276,0.049342105263157895,0.1911549707602339,0.32894736842105265,1472,2717,0.541774015458226,0.911504424778761,24.212389380530972,135,3.4254670224933284,7.867256637168142,41530.30475248397,92778.21813547613,36418069.18719026,48247420689.86666,49005519897.72861,335.1282274788109,9689.867715239525,76140.21638679504,23026231.95117796,19443704199.45096,15222601423.252428,95.980500269834,8295,750745,15977,758427,0.1183703105284607,0.1,19,24.645462000000407,0.4830325140089619,0.9059078848292966,0.795157169777518,0.6348227064494053,0.5573422129695361,0.535162901703884,0.5970385995133727,2.3699989318847656,11.002237862640328,0.4960596681651973,0.2938655462184874,9.548346952141568,1.6819094194419295,0.5976563123577722,0.3913899673179337,0.2799861965364135,0.0109371106250173,0.0110490246355287,0.5191838267509545,19.0,1.4851158071799646,1.0785327596308236,3.1670908864968443,0.7310381113999557,2.0082880774383365,0.9242998136225196,1.5035127555700534,1.2393419563804162,2.729457916456301,18.540730794270832,1.6303279894138012,333.3333333333333,0.7244753121506075,0.5778521985285467,0.3508011759154026,0.11837031052846074
EngineeringROI_B10,JILONG_EI_0099,182,2736,110,0.6043956043956044,0.0402046783625731,0.05263157894736842,0.20211988304093567,0.3300438596491228,1572,2717,0.5785793154214207,0.9090909090909091,24.87272727272727,144,3.592916984006093,8.636363636363637,35330.011182207614,81570.61096382141,25931617.838365976,31422612033.22519,34421923012.18359,374.2275019290392,7777.403926074505,66937.43642365932,15343593.021029944,13361521259.198326,9974221025.576584,95.69413783882072,8062,534262,14577,540777,0.1287000061259964,0.1,19,24.630289100008667,0.4691864270467675,0.9058737608482882,0.7692167435633036,0.6520889063428227,0.5382969628190948,0.505678881490047,0.5953206431851078,3.5699996948242188,11.956666788293257,0.4262312768166172,0.3384645942993345,8.832035731479063,2.213765239643738,0.6173483070562226,0.4187964952946563,0.2178633981934568,0.0149081784173513,0.0150899745817595,0.5530630445221925,19.0,1.3832212109512338,1.0558202316854977,3.2097835484187915,0.7251579258121332,1.5523887149068458,0.8982993486335134,1.20066324808084,1.0576082923485606,5.875111815872984,144.85929361979166,0.8754145777463985,523.3333333333334,0.7079660097144307,0.580220998972877,0.35022048511529674,0.12870000612599639
EngineeringROI_B10,JILONG_EI_0109,182,2736,111,0.6098901098901099,0.04057017543859649,0.05263157894736842,0.18896198830409358,0.3201754385964912,1499,2717,0.5517114464482885,0.9459459459459459,24.64864864864865,144,3.6563809523809523,7.288288288288288,35432.725008778274,74914.23455935717,26718022.109859217,30719942261.082848,34298382133.7913,100.1941066053114,7227.868020892143,60627.62884652615,14650328.854009189,10986222818.109957,8191652941.746233,63.3931725498277,8713,575154,13949,580390,0.132809156492833,0.1,19,24.73745129999588,0.4516508480920604,0.8996076054936731,0.740493983476136,0.598017652630728,0.4887074445102693,0.7954266817293559,0.5431032027778496,4.680000305175781,11.17859148937212,0.4371777267282768,0.334881021474173,28.034864854102864,1.1319686511360905,0.5733391985563202,0.4157934473164089,0.280874009623047,0.0150123193025379,0.0151489861845696,0.6246325901498315,19.0,1.255932050417809,1.0574692423818075,5.242122308239124,0.7022624562718133,1.4797061421431703,0.9588743130316224,1.1410134758090575,1.085664076629989,6.51745635126865,185.57596842447916,0.773334561516434,300.0,0.6872923970669985,0.5872826820748647,0.3509598029238673,0.13280915649283298
EngineeringROI_B10,JILONG_EI_0119,182,2736,112,0.6153846153846154,0.04093567251461988,0.05263157894736842,0.20248538011695907,0.3220029239766082,1719,2717,0.6326831063673168,0.9107142857142857,24.428571428571427,144,3.6009908536585367,9.473214285714286,29664.16461913288,49934.99145291746,18274056.568535265,19964594959.49474,23527586264.43009,437.5020383175179,6612.052519798279,39556.855336904526,16896407.31323292,8784132611.36338,6703332013.44346,112.00744284938504,7600,582678,12548,587626,0.1408437836876626,0.1,19,24.68241660000058,0.4721196603207702,0.8900376729833204,0.9615673371998564,0.663314040118731,0.5337730934106196,0.5059800583486731,0.5967392020276203,5.789999961853027,12.90461554164653,0.4468177771564507,0.3534564844791468,13.592023849176986,2.927111373303195,0.6598365748999133,0.420619330493086,1.31716948927812,0.0129333964120035,0.0130432245597053,0.6056742110296461,19.0,1.4189882471856778,1.0571135162728424,8.45483557846842,0.7669260879874031,2.645212475634112,0.8808350087299891,1.911503533566001,1.1398980470993685,18.39588832777145,534.4754231770834,1.4625408129256297,663.3333333333334,0.7141757048569305,0.5707380176329525,0.34896813578816277,0.14084378368766262
EngineeringROI_B10,JILONG_EI_0129,182,2736,115,0.6318681318681318,0.04203216374269006,0.05226608187134503,0.20833333333333334,0.32456140350877194,1440,2717,0.5299963194700037,0.9130434782608695,23.791304347826088,143,3.713849675696299,7.608695652173913,40077.152742907405,102325.2629685998,33278552.74885588,42683483816.23633,45267366764.87392,275.5953811859654,10158.280240774156,87253.80440354347,25293946.5686042,19347653934.88282,14029263581.55702,102.8883824587935,7975,703929,15637,711591,0.144288380431185,0.1,19,24.857858999996097,0.5034561669274809,0.9234231356701902,0.8718185048068459,0.6732621904776674,0.5567046147996222,0.6110084303108451,0.6160317424714891,2.399999618530273,11.832167933975066,0.5057411419662433,0.2911218169304886,38.81303378793434,1.189210906301758,0.5678372289387539,0.3735790562008034,0.754545931367339,0.0112072805867415,0.011329267582384,0.5100083136151435,19.0,1.5495296264607543,1.0481178869092114,14.673193273064834,0.7506270385250018,2.14044926601922,0.9391046071163366,1.5976704001344844,1.2023259187370376,7.414242013905688,278.0384928385417,1.303119776237075,270.0,0.6889303815106131,0.5587230897227823,0.34010232979665295,0.14428838043118503
EngineeringROI_B10,JILONG_EI_0139,182,2736,117,0.6428571428571429,0.04276315789473684,0.05263157894736842,0.19188596491228072,0.31871345029239767,1821,2717,0.6702245123297755,0.9316239316239316,23.384615384615383,144,3.9549446353570064,11.076923076923077,34078.62169221509,68648.96600997448,22901121.856757905,27420508326.108334,30356588774.160496,272.2324782969081,7948.346287846565,56037.084278821945,17159982.46983075,10339951665.03456,7835716724.752476,78.78456388351385,8600,698272,14236,703908,0.1381936521063643,0.1,19,24.64639920000627,0.4829446720754637,0.9034846218342332,0.8656254990165957,0.6140751224909877,0.5080575151416102,0.537960760960054,0.5608766192853109,3.930000305175781,12.337342792509736,0.5000562630847508,0.3318014705882353,16.99106115783403,1.6220065166711264,0.6028036517068007,0.3865114696883206,1.0840824858166689,0.0122175056967671,0.0123161175014893,0.6041022759202023,19.0,1.4700295429952392,1.045267079765058,12.224912190478676,0.7219413471877405,2.1470354097927618,0.9345778612681164,1.5838033493076624,1.2289211066385983,21.31058646352766,677.5195719401041,1.487068628648407,530.0,0.6959715801938466,0.5790828235336274,0.34670128368040654,0.13819365210636428
EngineeringROI_B10,JILONG_EI_0149,182,2736,116,0.6373626373626373,0.04239766081871345,0.05263157894736842,0.19736842105263158,0.32090643274853803,1697,2717,0.624585940375414,0.8706896551724138,23.586206896551722,144,3.5400763358778624,9.60344827586207,37309.28019087389,61085.04558469355,28859161.51000511,35094244483.431915,37345145842.27022,324.94154228115826,7362.678178191185,49959.385771512985,43945594.09659642,10953328314.4668,9349488272.23284,90.99520820796396,9463,919590,14504,924631,0.1253057148740044,0.1,19,24.70974340000248,0.4442316259701193,0.9043594769267526,1.2340018638577095,0.5586696825690337,0.5003533832233598,0.5291839245533699,0.5294083079925189,4.020000457763672,12.611958180065756,0.5610265072955524,0.2598172211909181,36.32137604395998,1.7671095697957588,0.6092917920884972,0.3543455352124357,1.6623932799692405,0.0102343529472838,0.0102904555290944,0.6524407060121346,19.0,1.5036715981306048,1.0658577880670228,11.583096951888717,0.704622170594615,2.770270302005156,0.941776825715442,1.9892363116001748,1.388527221709189,36.669810816143205,1237.587646484375,1.730214656504554,520.0,0.6858599086889784,0.5634589021905928,0.3397876705561501,0.12530571487400438
EngineeringROI_B10,JILONG_EI_0159,182,2736,115,0.6318681318681318,0.04203216374269006,0.05263157894736842,0.20248538011695907,0.33881578947368424,1693,2717,0.6231137283768863,0.9130434782608695,23.791304347826088,144,3.9439145364364747,8.930434782608696,32328.623210713267,76689.6539349556,21810423.04252069,25000767984.394268,28560699926.19287,183.4296433017298,7887.786573797464,64227.94254267216,15990298.712074392,11410048403.568226,7823760806.623136,57.35590020732408,7955,586398,13511,591954,0.1289573298823553,0.1,19,24.71622539999953,0.4939511157145026,0.915152806900907,0.8562414417876735,0.6755648867361553,0.5233875154614881,0.5591834245431382,0.5992477560769084,4.409999847412109,12.13048979348236,0.463825917649752,0.3267190569744597,13.33544726817371,2.6046992423488216,0.5903719082304304,0.3943353388655772,0.3979676219159895,0.0134385442112056,0.0135658716434912,0.588779512989416,19.0,1.3440425737069062,1.054358647550666,6.805228716878193,0.7527685218502695,2.2533262224083024,0.908467165714452,1.654769101246971,1.1051063274761963,8.28988429650341,272.6934814453125,0.8557431032015863,390.0,0.6862670802170622,0.5948720787356856,0.34849659529374244,0.1289573298823553
EngineeringROI_B10,JILONG_EI_0169,182,2736,112,0.6153846153846154,0.04093567251461988,0.05263157894736842,0.18567251461988304,0.3125,1377,2717,0.506808980493191,0.9285714285714286,24.428571428571427,144,3.8669969512195124,7.696428571428571,38451.372286666185,84426.82640565932,33327082.84270499,40651093598.54572,43246621440.80403,295.98925423133187,7334.580264091492,69703.91830205917,40653684.848717526,13690342024.126938,11142872562.758476,76.36489134424507,9165,749057,14841,754733,0.1186567221324593,0.1,19,24.622370400000364,0.4367487903590024,0.9086327032219538,1.1044633462826066,0.5803246689714565,0.5076010239326308,0.5079358857057481,0.5440532440090106,3.8699989318847656,12.11829812074384,0.4844128723350507,0.31699012597889,17.493412840692866,2.382328366617948,0.5885123271062014,0.4050451819764045,0.2515190393502626,0.0121433672570299,0.0122353839560941,0.6175459874671518,19.0,1.260505212732817,1.058594063884205,7.651611029776276,0.6712878158338779,2.03477787275093,0.882852371376509,1.4904622535222816,1.238714201695708,2.452897563708542,64.85078938802083,0.6905644742431131,373.3333333333333,0.6846187975340864,0.5828383409150396,0.3445659171658877,0.11865672213245931
EngineeringROI_B10,JILONG_EI_0179,182,2736,114,0.6263736263736264,0.041666666666666664,0.05263157894736842,0.19371345029239767,0.3355263157894737,1709,2717,0.6290025763709974,0.9035087719298246,24.0,144,3.622425629290618,8.412280701754385,36491.659354142845,68698.8699157536,27100964.614665315,32932665280.28005,35219395577.81594,152.8823588847772,7739.934323728085,55216.36967241764,16228295.842422543,12043565230.643522,8960398740.692226,60.40175723775136,8486,592772,14387,598673,0.1269362828304486,0.1,19,24.6435521000094,0.4605447455515855,0.8965182366495151,0.7738273647945338,0.6047335932537212,0.5043972602332452,0.628559072442465,0.5551510119555001,3.809999465942383,11.733958553729783,0.4408845751005453,0.3469483129264417,13.655870950230732,1.584820035084047,0.5906756303895846,0.42159156798215,0.3283507875213777,0.014174683007251,0.0143157908943067,0.5898380482379927,19.0,1.304237182267494,1.060585846952256,3.267461684497368,0.7076044633254707,1.7762299239967625,0.9371384368261526,1.3349783411019809,1.119983001148842,3.718530324156099,15.039388020833334,1.0725373838438255,383.3333333333333,0.7121522764312308,0.5630665034102236,0.34803684651981776,0.12693628283044853
EngineeringROI_B10,JILONG_EI_0189,182,2736,114,0.6263736263736264,0.041666666666666664,0.05263157894736842,0.1827485380116959,0.31761695906432746,1662,2717,0.6117040853882959,0.9122807017543859,24.0,144,3.8417238749046527,8.359649122807017,33691.83037099242,55903.44233979285,24481840.55096493,26994969340.09335,31369451238.91772,210.35014229263103,6408.432544544339,43542.90707051754,11842697.777469926,8714629534.955671,7054950384.217623,58.0867141866174,8842,669599,13435,674192,0.1246805654464872,0.1,19,24.692487400010577,0.4361276345091164,0.8825502347219163,0.6955098590752673,0.5681762100741529,0.4742349105614849,0.525493078437887,0.5197996383970386,5.700000762939453,12.21422560997045,0.4648774248501736,0.3415349085095043,61.01438377904509,3.38404679360512,0.6263193969899518,0.4159012149519481,0.6992030488695244,0.0131149583501435,0.0132049181674405,0.6581317454410123,19.0,1.3158800056410942,1.0729620664135648,9.126974797569336,0.7013206859113835,2.260765738474606,0.9116061903196188,1.639811442211191,1.195815549306933,5.344488764899336,17.155965169270832,1.4405760515169062,420.0,0.7028835118701453,0.5837752164681269,0.35264817379996766,0.12468056544648726
EngineeringROI_B10,JILONG_EI_0199,182,2736,112,0.6153846153846154,0.04093567251461988,0.05263157894736842,0.19846491228070176,0.33516081871345027,1873,2717,0.6893632683106368,0.9553571428571429,24.428571428571427,144,3.901676829268293,10.616071428571429,32012.05909247789,72230.42800281942,20442455.09004381,23060578331.02716,26804702911.097485,91.30969125659487,8079.712437927723,61011.39718401432,13655823.480408749,9903905695.768513,7073209435.606755,78.34693616052074,8133,632069,13170,637106,0.1432315928696804,0.1,19,24.608973300011712,0.5023901861488914,0.919063230044244,0.8173205545412062,0.6553422243079464,0.5136919496984503,0.926301935784214,0.5834891846409154,4.709999084472656,12.195422761247192,0.4980719013545603,0.3101634955540682,23.5093274786893,1.0232457592550614,0.5524222337804919,0.3699316836634523,0.8528831568132716,0.0127655366610893,0.0128672660737989,0.6175398633257403,19.0,1.3732782334493012,1.0271662672069204,14.34544856435128,0.7613004713848477,2.462525357498939,1.018528719181957,1.7930984201265543,1.1442754631238663,5.923811179358502,208.24532063802084,0.8172043687734648,353.3333333333333,0.6948691168849649,0.5747750214479235,0.3440694775656782,0.14323159286968046
EngineeringROI_B20,JILONG_EI_0009,182,5328,131,0.7197802197802198,0.024587087087087088,0.026463963963963964,0.12481231231231231,0.23517267267267267,3924,5291,0.7416367416367416,0.9389312977099237,40.67175572519084,141,2.5376178564556473,16.709923664122137,40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,8166.951606869698,55557.46121740341,36583780.08945227,14671961859.30365,12311039870.615936,93.23637625854174,9474,676921,15222,682669,0.2540931972511293,0.2,37,37.43886500000372,0.4506054720569082,0.8753838082008998,1.0322796328125317,0.5786215365955542,0.5258149476400565,0.6032874842187488,0.5526386449713679,5.069999694824219,15.25720300020038,0.4812788876362698,0.317777589565512,21.69863267923261,1.541894192615677,0.6171322866566266,0.3889455132308137,1.829544440178484,0.0138778822533321,0.01399572475961,0.62238864800946,37.0,1.378030201183298,1.0551305445948502,9.377747137016552,0.7176872304853089,2.310542548707712,0.9346364234187003,1.6897295032116393,1.1534352393657463,18.91751408715687,550.6346842447916,1.8101711026242981,523.3333333333334,0.6559423029736569,0.43678027226451577,0.2899239496153489,0.2540931972511292
EngineeringROI_B20,JILONG_EI_0019,182,5328,125,0.6868131868131868,0.02346096096096096,0.02702702702702703,0.12274774774774774,0.22578828828828829,3804,5291,0.718956718956719,0.984,42.624,144,2.471266576974822,17.32,34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.37517,132.39841732103378,8044.732084989548,65587.91001224518,39882915.27269296,11884195780.197702,10000492403.4043,78.32029993144116,8494,495718,13878,501102,0.2539461627013602,0.2,37,37.16755159999593,0.4813310401172161,0.9000858163909048,1.2536460769832276,0.6341112099312085,0.5530519372741023,0.7691229564217879,0.5929204860006216,5.850000381469727,11.088591409453624,0.4373139819933239,0.3180068867733441,22.441185913178533,1.2131662769319422,0.5251743549708124,0.3814460094353198,0.9301209761754472,0.0169506407877039,0.0171347419298875,0.6120478455108805,37.0,1.319144112669235,1.03542918567166,8.425294195886533,0.7380280001977416,2.3524993872707625,0.9650962588069948,1.7114533407304433,0.9612545999669332,17.184191779800816,503.5857747395833,1.0523241250732625,303.3333333333333,0.6353392538556867,0.43922503358298587,0.28558379583364213,0.25394616270136017
EngineeringROI_B20,JILONG_EI_0029,182,5328,131,0.7197802197802198,0.024587087087087088,0.026839339339339338,0.12256006006006007,0.22578828828828829,3722,5291,0.7034587034587034,0.9694656488549618,40.67175572519084,143,2.5254954781604773,17.633587786259543,37156.73530562222,92481.5048237443,28811680.589952502,36007318607.353355,38825466307.84117,337.49634789254924,9239.590472221376,75651.39139389992,26731772.352381617,17297186290.046135,12364281223.661331,83.84821250063935,7840,500996,14980,508136,0.2534388004448154,0.2,37,37.0888896999968,0.4986635068000661,0.9044426131954224,0.9632290705793958,0.6930943213701729,0.5643208506834739,0.4984394010848681,0.6295791880208884,2.729999542236328,12.349930263169997,0.446049576740365,0.3093553459119497,12.94938945824012,1.3493356913761263,0.5803948299068009,0.374128152726499,0.7121679973651988,0.0154289402837035,0.0156488275355491,0.5233644859813084,37.0,1.4905715235200216,1.0311748966426455,7.313762836681525,0.774355640980548,2.9211701848535565,0.9108975265291204,2.1191746338903763,0.9646420794398964,18.54998480594691,625.183349609375,1.63836728446227,316.6666666666667,0.6367599174450937,0.4561844478891126,0.2900341393815996,0.25343880044481537
