method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
RiskTemporal_B10,509.66017249999277,25.483008624999638,19.0,0.07555537847597116,0.0,0.08591524407416196,0.8655529564657533,682.5020833333333,0.005226256658830446,0.0,0.0,0.0,55.90542510408846,58.41530999387032,2.3247057291124897,3.475184991111745,74.7290895834946,78.4415049936797,2.1285439929872356,3.012645002308998,0.8326412846397742,1.2439099984476343
