method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
SupportRiskOnly_B10,JILONG_EI_0069,850,B10,219;90;174;29;84;104;201;3;233;57;134;61;192;178;35;213;5;66;166,0.1,19,111,19,0.067929642930983,,False,,,0.7828354670459935,,,,19,0,54.409800010034814,1.8317000067327167,70.25910000083968,2.254000006360002
SupportRiskOnly_B10,JILONG_EI_0069,860,B10,219;13;105;74;46;174;3;103;35;192;233;201;135;41;213;100;161;165;44,0.1,19,111,19,0.0883445260393135,,False,,,0.7823613086770981,,,,19,0,54.70429999695625,2.2428000083891675,69.95619999361224,2.267999996547587
SupportRiskOnly_B10,JILONG_EI_0069,870,B10,219;90;13;157;58;121;88;217;46;3;192;119;190;51;178;213;99;60;165,0.1,19,111,19,0.0551569403710822,,False,,,0.786628733997155,,,,19,0,54.02870000398252,2.169200000935234,69.95509999978822,2.247300013550557
SupportRiskOnly_B10,JILONG_EI_0069,880,B10,13;235;105;74;174;202;46;103;3;233;134;161;35;229;165;41;5;156;100,0.1,19,111,19,0.0619185089324685,,False,,,0.7866287339971552,,,,19,0,54.0445000078762,1.7705000063870102,70.75909999548458,2.28459999198094
SupportRiskOnly_B10,JILONG_EI_0069,890,B10,219;105;13;91;58;158;46;190;103;3;217;176;134;50;178;128;213;165;44,0.1,19,109,19,0.0693156496236341,,False,,,0.7870593915982618,,,,19,0,55.11299999488983,1.8381999980192631,73.05919998907484,3.1251000036718324
SupportRiskOnly_B10,JILONG_EI_0069,900,B10,105;219;29;174;57;91;3;103;233;201;61;134;177;128;50;213;172;165;52,0.1,19,109,19,0.0785429317487422,,False,,,0.7802993722839209,,,,19,0,53.839100000914186,1.797299992176704,69.72709999536164,2.4551999958930537
SupportRiskOnly_B10,JILONG_EI_0069,910,B10,219;90;13;46;104;157;35;233;57;190;161;4;135;165;201;128;171;66;102,0.1,19,109,19,0.0615662641376511,,False,,,0.790922259777885,,,,19,0,54.27159999089781,1.7506000003777444,69.93040000088513,2.3406999971484765
SupportRiskOnly_B10,JILONG_EI_0069,920,B10,13;105;219;74;174;4;217;103;46;50;178;206;134;213;100;176;41;166;60,0.1,19,109,19,0.0624162461425366,,False,,,0.7638821825205214,,,,19,0,54.56040000717621,1.7617000121390447,70.1627000089502,2.213799991295673
SupportRiskOnly_B10,JILONG_EI_0069,930,B10,219;90;13;121;57;174;46;217;4;103;161;35;134;165;128;155;99;23;213,0.1,19,107,19,0.0445972540220995,,False,,,0.7624200688637481,,,,19,0,54.39960000512656,1.773199997842312,70.5051000113599,2.27650000306312
SupportRiskOnly_B10,JILONG_EI_0069,940,B10,219;105;13;74;174;46;233;3;103;178;50;201;5;128;134;165;156;213;170,0.1,19,107,19,0.0622171512585093,,False,,,0.7565174618789966,,,,19,0,56.17110000457615,1.7685000057099387,70.19410000066273,2.2834999981569126
SupportRiskOnly_B10,JILONG_EI_0069,950,B10,235;13;90;104;46;58;217;157;190;20;134;50;161;128;60;116;165;147;72,0.1,19,108,19,0.0582658835601228,,False,,,0.760233918128655,,,,19,0,55.29930000193417,1.7760999908205122,71.64619999821298,3.0685999954584986
SupportRiskOnly_B10,JILONG_EI_0069,960,B10,219;106;13;74;104;174;217;35;61;192;4;178;134;172;165;66;41;213;99,0.1,19,110,19,0.0767510777924971,,False,,,0.776555023923445,,,,19,0,54.75440000009257,2.3680000012973323,70.15220000175759,2.245199997560121
SupportRiskOnly_B10,JILONG_EI_0069,970,B10,219;105;13;46;57;174;251;103;3;91;233;50;201;177;5;134;44;99;229,0.1,19,113,19,0.061022581954346,,False,,,0.808104331625524,,,,19,0,54.40130000351928,2.5584999966667965,70.25620000786148,2.758899994660169
SupportRiskOnly_B10,JILONG_EI_0069,980,B10,13;219;90;104;251;57;157;3;217;190;46;161;50;5;134;165;68;213;99,0.1,19,112,19,0.0489467114885405,,False,,,0.7880639097744361,,,,19,0,54.33379999885801,2.6480000087758526,70.34859999839682,2.236700005596504
SupportRiskOnly_B10,JILONG_EI_0069,990,B10,219;105;13;74;46;174;4;35;201;103;178;233;134;176;100;171;41;206;128,0.1,19,112,19,0.0609153770167928,,False,,,0.7551691729323309,,,,19,0,54.340000002412125,1.7733999993652103,70.3067000140436,2.23060000280384
SupportRiskOnly_B10,JILONG_EI_0069,1000,B10,219;105;13;57;174;217;3;46;91;51;103;161;5;135;155;32;165;60;99,0.1,19,110,19,0.0504782105964423,,False,,,0.7727272727272727,,,,19,0,54.48439999599941,1.738799997838214,70.59279999521095,2.256299994769506
SupportRiskOnly_B10,JILONG_EI_0069,1010,B10,219;90;104;29;58;174;217;20;61;50;178;134;155;99;102;165;147;72;213,0.1,19,111,19,0.0737799695231677,,False,,,0.7349454717875771,,,,19,0,55.08859999827109,1.810100002330728,70.64360000367742,2.2696000087307766
SupportRiskOnly_B10,JILONG_EI_0069,1020,B10,219;13;105;74;46;174;35;103;201;3;134;161;233;155;5;165;49;99;213,0.1,19,108,19,0.0528750067003086,,False,,,0.7621832358674464,,,,19,0,54.39119999937248,1.7997000104514882,71.12280000001192,2.260799999930896
SupportRiskOnly_B10,JILONG_EI_0069,1030,B10,13;235;90;121;57;157;202;46;232;3;88;190;119;50;155;99;178;5;44,0.1,19,107,19,0.0587100183014143,,False,,,0.8027545499262174,,,,19,0,55.30540000472684,2.0226000051479787,70.26659999974072,2.2369999933289364
SupportRiskOnly_B10,JILONG_EI_0069,1040,B10,219;13;90;104;174;46;58;217;4;35;161;66;135;128;172;170;165;44;99,0.1,19,106,19,0.0652954644653919,,False,,,0.7547169811320755,,,,19,0,54.518600009032525,2.2182999964570627,70.88410000142176,2.3367000103462487
SupportRiskOnly_B10,JILONG_EI_0069,1050,B10,219;13;90;46;121;57;174;103;3;232;50;201;155;178;134;128;5;166;99,0.1,19,106,19,0.0405464388816993,,False,,,0.7760675273088381,,,,19,0,55.42590000550263,2.705100007005967,70.81160000234377,2.591099997516721
SupportRiskOnly_B10,JILONG_EI_0069,1060,B10,219;90;29;104;58;158;61;20;216;51;161;190;156;135;165;100;49;229;170,0.1,19,107,19,0.0890873031066459,,False,,,0.7407771765863257,,,,19,0,55.85140000039246,1.7850000003818425,71.50730000284966,2.4548999936087057
SupportRiskOnly_B10,JILONG_EI_0069,1070,B10,13;219;90;46;174;104;57;35;4;217;161;155;44;134;165;215;213;102;99,0.1,19,107,19,0.0795077761867203,,False,,,0.750614854894245,,,,19,0,54.321599993272685,1.7550000047776848,70.77330000174697,2.2742000001017004
SupportRiskOnly_B10,JILONG_EI_0069,1080,B10,219;106;74;46;104;13;157;4;35;201;190;178;33;155;135;232;165;41;44,0.1,19,107,19,0.0837423712200687,,False,,,0.7702902115100836,,,,19,0,54.10310000297613,1.7961999983526766,70.01930000842549,2.9629999917233363
SupportRiskOnly_B10,JILONG_EI_0069,1090,B10,219;13;105;58;91;103;174;4;35;217;46;161;172;33;134;206;128;44;165,0.1,19,109,19,0.0582199385868857,,False,,,0.7609850313858039,,,,19,0,54.00819999340456,1.7587000038474798,69.83910000417382,2.2475000005215406
SupportRiskOnly_B10,JILONG_EI_0069,1100,B10,219;105;57;29;174;5;35;103;91;201;61;161;3;171;134;33;232;206;128,0.1,19,109,19,0.0666048962026479,,False,,,0.7658136166103331,,,,19,0,54.50580001343042,2.2287000028882176,70.38440000906121,2.2256999945966527
SupportRiskOnly_B10,JILONG_EI_0069,1110,B10,219;90;13;46;121;58;88;157;217;190;51;178;4;134;128;33;176;165;155,0.1,19,108,19,0.0431193573829743,,False,,,0.7953216374269007,,,,19,0,54.8071999946842,2.1418999967863783,70.58139999571722,2.259600005345419
SupportRiskOnly_B10,JILONG_EI_0069,1120,B10,105;13;203;235;74;174;103;33;35;201;161;4;135;46;232;44;172;165;128,0.1,19,106,19,0.0669035385286888,,False,,,0.785501489572989,,,,19,0,59.49860000691842,2.0274999988032505,78.41679999546614,2.6166999887209386
SupportRiskOnly_B10,JILONG_EI_0069,1130,B10,219;13;106;104;57;174;46;33;35;217;178;128;5;134;3;172;206;44;213,0.1,19,107,19,0.0591464955471663,,False,,,0.7638957206099359,,,,19,0,55.59370000264608,1.9228999881306663,69.59369999822229,2.2268000029725954
SupportRiskOnly_B10,JILONG_EI_0069,1140,B10,219;90;13;46;104;174;58;33;19;201;161;44;128;155;5;229;66;233;206,0.1,19,107,19,0.0587176757969538,,False,,,0.7599606492867682,,,,19,0,54.97969999851193,1.813299997593276,69.95560000359546,2.2084000083850697
SupportRiskOnly_B10,JILONG_EI_0069,1150,B10,219;106;13;74;104;157;46;217;35;33;190;5;3;177;128;171;165;44;100,0.1,19,106,19,0.0669647984930048,,False,,,0.7706057596822243,,,,19,0,54.09049999434501,2.5843999901553616,69.93519999377895,2.218200010247529
SupportRiskOnly_B10,JILONG_EI_0069,1160,B10,219;106;13;57;103;174;46;5;19;217;33;178;128;156;134;44;23;51;213,0.1,19,107,19,0.071842623151672,,False,,,0.7530742744712249,,,,19,0,54.20330000924878,2.3628000053577125,70.3161999990698,2.376199990976602
SupportRiskOnly_B10,JILONG_EI_0069,1170,B10,90;218;57;29;121;128;88;174;61;35;119;155;161;216;33;5;3;68;229,0.1,19,106,19,0.0672481258279667,,False,,,0.7730883813306854,,,,19,0,54.96359999233391,1.782499995897524,70.48670000222046,2.238400003989227
SupportRiskOnly_B10,JILONG_EI_0069,1180,B10,219;90;13;46;104;128;57;190;157;201;19;134;49;178;155;5;166;44;51,0.1,19,104,19,0.0711917360308137,,False,,,0.7758097165991903,,,,19,0,57.549299992388114,1.89870000758674,74.61850000254344,3.0472999933408573
