__change_den_c,__change_den_dz,__change_den_h,__change_den_hu,__change_den_hv,__change_den_ice,__change_num_c,__change_num_dz,__change_num_h,__change_num_hu,__change_num_hv,__change_num_ice,__new_intersection,__new_pred,__new_truth,__new_union,active_cell_coverage_fraction,budget_fraction,budget_max_count,case_wall_runtime_seconds,change_region_c_rel_l2,change_region_dz_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_ice_rel_l2,change_region_momentum_rel_l2,debris_front_final_error_km,debris_front_mae_km,false_positive_wet_fraction,final_wet_iou,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,mean_wet_iou,method,mixture_volume_relative_error,newly_wet_iou,newly_wet_precision,newly_wet_recall,scenario_id,selected_patch_count,trajectory_c_rel_l2,trajectory_dz_rel_l2,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_ice_rel_l2,trajectory_momentum_rel_l2,wet_overprediction_ratio
40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,8069.4284245967865,69137.65732836723,51560634.19778967,13279120820.314209,19791373705.108154,110.78553570651059,10708,1206797,15222,1211311,0.04168480004152064,0.1,19,15.511152599996421,0.4479070076667387,0.9765278717175804,1.2254968380639901,0.5504719080964819,0.6666893669927405,0.6576171848872753,0.6118098504364028,2.520000457763672,11.624265788943617,0.5977953741437226,0.2069443642035935,23.321756709180775,2.7785142509327487,0.5610275464667753,0.3531481159428246,SectionOnly_B10,1.392823136269583,0.008840008882937577,0.008873074759052269,0.7034555248981736,JILONG_EI_0009,2.0902777777777777,1.702733810687389,1.1583004454171018,21.499089798226738,0.8061129291512974,4.320501023512036,1.0566596976455542,3.064412921624351,1.657537207866771
34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.375175,132.39841732103378,6885.806527078152,75891.89620447159,20895192.379293874,8693848730.406128,9118542324.672913,58.69618175816754,10291,1082466,13878,1086053,0.04144821533558123,0.1,19,15.141266499995254,0.4453131139252268,0.9682103571776863,0.9074123484376271,0.5423586506824336,0.5281021492155259,0.6658302599756007,0.5349182127927645,4.1100006103515625,11.93349675703924,0.57911893702017,0.21975517645526763,23.605255486614137,1.180432344654911,0.5533733116717401,0.36389654957665385,SectionOnly_B10,0.47871213841605986,0.009475596494830364,0.009506996062693887,0.7415333621559302,JILONG_EI_0019,2.0694444444444446,1.5711990909812021,1.1221386448922104,5.944644947704455,0.7711225364000545,4.314872450839084,1.0636200374297085,3.0344023874937522,1.590857336680933
37156.73530562222,92481.5048237443,28811680.589952502,36007318607.353355,38825466307.84117,337.49634789254924,8319.938047885895,86986.61865401268,24843413.01898956,10626211144.303322,14281664560.272205,150.64723594025145,10527,1230264,14980,1234717,0.041871026078877306,0.1,19,15.187784299996565,0.47319622562441765,0.9698370714091981,0.9285842945267259,0.5432426133751553,0.6065003753303357,0.6681070353824433,0.5769290281159566,1.9200000762939453,12.224895370694307,0.6146092821638018,0.20427182218106044,12.977268265840141,2.6142841364242684,0.5593355964960194,0.34101735584369447,SectionOnly_B10,0.5637134548439892,0.00852584033426283,0.00855670002536041,0.7027369826435247,JILONG_EI_0029,2.1041666666666665,1.8019543245934517,1.1144211151100591,7.058346059043954,0.8024040365170537,4.796246711663292,1.034105351390084,3.4074981532930955,1.7230448399900768
31955.091040883213,76885.32242523134,20727144.440217003,24945357901.363438,27596105776.552704,365.74111234099837,7614.425674021244,71961.03759050369,20059690.815597877,7373780133.910281,7181381770.568932,166.76238748455273,10019,1116465,13648,1120094,0.041397856666998495,0.1,19,15.186210799991386,0.4881446639735904,0.9674465681735277,0.9837672950110824,0.5436885943278981,0.5101291102200705,0.6752462194996703,0.5263291661937425,4.680000305175781,14.95678355956411,0.6045081956109088,0.2127521986549405,9.253702740612482,2.6972373615109237,0.5931390293980207,0.34335795532318447,SectionOnly_B10,0.6992683940817601,0.008944784991259662,0.00897385945820066,0.7341002344665886,JILONG_EI_0039,2.0625,1.7959964471361882,1.106987079976227,5.042203631265665,0.7891817046549872,5.159989197300552,0.9999403415195058,3.643323776632542,1.6580391276027044
41456.80176700652,81330.60382030904,34403119.76943549,44620929967.68163,47197874190.75491,157.03875714167316,9355.79920887947,76983.1948518753,32174727.380413786,14342597170.160515,17227450811.529083,76.39540835726345,10103,1166924,15879,1172700,0.04819627692566869,0.1,19,15.635787499995786,0.4750535291859817,0.9729061910119087,0.9670713654151455,0.566949780830173,0.6041562743681322,0.697477502237249,0.5863700838846934,1.3800010681152344,10.516250102263358,0.6045680745844484,0.2059424996992662,16.00397227185395,1.4242323432329624,0.5690600317112653,0.33797315797297717,SectionOnly_B10,0.6443233614295514,0.008615161592905261,0.008657804621380655,0.6362491340764532,JILONG_EI_0049,3.0,1.6554939305790262,1.153416550522904,7.846197299879501,0.8155684944101463,3.1495789045140437,1.1557676574814029,2.2929962660958276,1.6016422348739559
35336.20548405871,71319.21658104658,25095066.9514793,30098298892.845074,32967696484.868633,158.63836451845418,7603.390285253525,67149.89066314697,26993200.597726543,8671486613.583984,10582541837.596924,68.58094679336415,10277,1093386,14334,1097443,0.04144821533558123,0.1,19,15.153565200002049,0.4638672226827512,0.9703298081946379,1.0371295579395003,0.5367546353818378,0.5665662436598031,0.6575028297902598,0.5525393052632294,2.970001220703125,11.461678524143421,0.5879685955645326,0.21450287858205577,15.35011628968591,2.1176469528660498,0.5748386666063152,0.3542718222212866,SectionOnly_B10,0.7628398749603045,0.009364495468101761,0.009399242353569554,0.7169666527138273,JILONG_EI_0059,2.0694444444444446,1.6341920551978464,1.1325749108965761,8.194561340316818,0.7793862575121198,3.990999218955544,1.080418741316271,2.833493529726322,1.593490746102211
41179.61009020358,93895.09017384052,32519565.917531945,41913293246.8365,43899213296.85787,56.4482686781848,9308.537206232548,89387.4601264,29420233.86982014,13363462023.098726,14528307872.938126,65.12849642077094,10116,1150777,15482,1156143,0.0416496500099122,0.1,19,15.135232700005872,0.4754442554347288,0.9757012401186347,0.9511536754431135,0.5646555470803031,0.5752798314801167,1.07413832624298,0.5701153614404586,1.4099998474121094,10.271958131785993,0.61102290094178,0.2018049636500376,41.12207960754152,1.0896589093457671,0.5346147431248967,0.3302129565776537,SectionOnly_B10,0.6594488895565822,0.008749782682592033,0.00879058236304688,0.6534039529776514,JILONG_EI_0069,2.0972222222222223,1.6453727440780608,1.1242686823726367,11.56484597316901,0.8186833371555603,3.3300822631644347,1.4561317734820942,2.4108402801700546,1.6040065676967816
34522.367499114014,70680.4330277443,22762082.71220981,27021347192.559578,30356389200.495186,84.34853874377063,7679.6149325966835,66900.76192355156,28616510.534609064,7875185632.404178,8182724325.397842,47.181160486773805,10132,1052740,14159,1056767,0.04144821533558123,0.1,19,15.128881500000716,0.4716495631161369,0.9728949098174324,1.1212496979675117,0.5398547177706916,0.5191871127856341,0.7479034347895291,0.529020867957908,3.0600013732910156,11.347762517188187,0.5907287997254242,0.21270962047661077,42.462838780640254,2.544308918022575,0.5466949142475668,0.3460884507206377,SectionOnly_B10,0.8865465472078745,0.0095877331521518,0.009624408685905353,0.7155872589872166,JILONG_EI_0079,2.0694444444444446,1.6010797582442888,1.131643580141043,12.784311473980154,0.7829749290965125,3.627670477269403,1.184176906680977,2.5876149128567647,1.5588040594380184
41530.304752483964,92778.21813547611,36418069.187190264,48247420689.86666,49005519897.72861,335.1282274788109,8855.560808897018,87137.35703897476,33394154.698261023,15194804937.689941,19793214657.188965,150.5365580102025,10549,1237338,15977,1242766,0.04655438225707234,0.1,19,15.484379500005161,0.461769746178909,0.9691236186035282,0.9575837532061032,0.5611907631093501,0.6355294303214492,0.6702170719654503,0.5998025526017666,1.5,10.988541797631317,0.6077080766374514,0.20328714870701745,12.246140664771568,1.9987894728471864,0.5665768313934706,0.3437764113434762,SectionOnly_B10,0.49200639744472596,0.00848832362649123,0.008525560517821322,0.6602616260875008,JILONG_EI_0089,2.75,1.7002043072462099,1.1442539848849196,5.746169389034438,0.8072285912762273,3.7610120136018517,1.0366885599723858,2.7034566084064684,1.6658814879586827
35330.011182207614,81570.61096382141,25931617.838365976,31422612033.22519,34421923012.18359,374.22750192903914,7597.90692615509,75914.80853486061,21807960.032379627,9160818011.938232,11948881044.033203,169.8410510335808,10347,1101307,14577,1105537,0.04180072601566043,0.1,19,15.209465599997202,0.4637405760350926,0.9647091393715772,0.9170493659892128,0.5399406016381442,0.5891773657394492,0.6736797358719496,0.5662147170276365,2.760000228881836,11.980000205338001,0.5839161006193833,0.21955812201857897,7.900863532643522,2.5593155211449594,0.5950037558958732,0.3594594427064815,SectionOnly_B10,0.3625065357565138,0.009359252562329438,0.009395200430034495,0.7098168347396584,JILONG_EI_0099,2.1180555555555554,1.6353982488079868,1.1215366763777788,4.063071424986199,0.7676521996280895,4.309182219373413,0.9883380396084271,3.0542234674005884,1.5923173730077766
