method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
RiskTemporal_B05,JILONG_EI_0109,940,B05,219;232;58;128;174;192;105;33;14;103,0.05,10,109,99,10,0.0131019748680996,0.9394495412844036,10,0,0,0.0,12205,0.0934597330597055,1305,0.7627118644067796,194,0.0014855541346647,0.0,0.0,0.0,53.091599998879246,1.6786000051070005,37.011799999163486,1.6599000082351267,0.5879999953322113
RiskTemporal_B05,JILONG_EI_0109,950,B05,13;218;134;89;49;161;158;46;4;213,0.05,10,108,99,10,0.0293741528895559,0.8787037037037038,10,0,0,0.0,12197,0.0933984730953894,3266,0.85140771637122,193,0.0014778966391252,0.0,0.0,0.0,53.785100011737086,1.9050999981118368,37.75609999138396,2.0367999968584627,0.7294999959412962
RiskTemporal_B05,JILONG_EI_0109,960,B05,219;232;128;58;192;29;174;104;90;35,0.05,10,107,97,10,0.013048372399323,0.9383177570093458,10,0,0,0.0,12174,0.0932223506979807,1251,0.7341549295774648,174,0.0013324042238745,0.0,0.0,0.0,53.84300000150688,1.7272000113734975,38.10630000953097,1.6392999968957156,0.6156999879749492
RiskTemporal_B05,JILONG_EI_0109,970,B05,13;235;106;161;74;233;190;157;134;33,0.05,10,108,98,10,0.0226585293014066,0.9027777777777776,10,0,0,0.0,12168,0.0931764057247436,2504,0.8462318350794187,90,0.0006891745985557,0.0,0.0,0.0,53.12709999270737,1.6108999989228323,36.92560001218226,1.6311999934259802,0.5891999899176881
RiskTemporal_B05,JILONG_EI_0109,980,B05,219;232;128;58;121;174;90;177;46;35,0.05,10,107,98,10,0.0168541476824589,0.9336448598130842,10,0,0,0.0,12119,0.0928011884433077,1792,0.8141753748296229,180,0.0013783491971115,0.0,0.0,0.0,53.39370000001509,1.7007999995257703,36.94069999619387,1.6361000016331673,0.6256999913603067
RiskTemporal_B05,JILONG_EI_0109,990,B05,13;218;134;105;178;176;50;156;158;165,0.05,10,108,99,10,0.0307218721045095,0.9101851851851852,10,0,0,0.0,12112,0.0927475859745311,3540,0.8823529411764706,132,0.0010107894112151,0.0,0.0,0.0,53.71300000115298,1.6521999932592737,36.73239999625366,1.6007999947760254,0.5776999896625057
RiskTemporal_B05,JILONG_EI_0109,1000,B05,219;232;128;174;29;161;90;103;201;100,0.05,10,108,100,10,0.0302317923899809,0.9416666666666668,10,0,0,0.0,12050,0.0922728212510816,3272,0.828774062816616,278,0.0021287837599834,0.0,0.0,0.0,53.417199989780784,1.6386999923270196,36.77209999295883,1.6071999998530373,0.6250000005820766
RiskTemporal_B05,JILONG_EI_0109,1010,B05,218;192;74;13;35;120;49;134;213;155,0.05,10,108,98,10,0.0234855388196736,0.8833333333333334,10,0,0,0.0,11990,0.091813371518711,2437,0.7945875448320835,198,0.0015161841168227,0.0,0.0,0.0,53.48819999198895,1.640300004510209,36.7199000029359,1.64309999672696,0.5803999956697226
RiskTemporal_B05,JILONG_EI_0109,1020,B05,232;128;90;219;46;174;251;177;100;50,0.05,10,107,97,10,0.016448300418865,0.9336448598130842,10,0,0,0.0,11997,0.0918669739874876,1862,0.866852886405959,176,0.0013477192149535,0.0,0.0,0.0,53.57730000105221,1.6189000016311184,36.68109999853186,1.6182999970624223,0.5937999958405271
RiskTemporal_B05,JILONG_EI_0109,1030,B05,192;13;218;161;89;49;158;216;134;120,0.05,10,108,98,10,0.025131900360668,0.887962962962963,10,0,0,0.0,11991,0.0918210290142506,2803,0.8540524070688604,244,0.0018684289116401,0.0,0.0,0.0,53.06710000149906,1.6980000073090196,36.78549999312963,1.8337999936193228,0.644200001261197
