chainage_m,x,y
11437.313119347937,345804.1877459622,3134799.234245836
11457.313119347858,345784.30154121725,3134797.1037855945
11477.31311934789,345764.4153364723,3134794.9733253527
11497.313119347862,345744.52913172735,3134792.842865111
11517.313119347893,345724.6429269824,3134790.712404869
11537.313119347866,345704.75672223745,3134788.581944627
11557.313119347897,345684.87051749247,3134786.4514843854
11577.313119347928,345664.9843127475,3134784.3210241436
11597.3131193479,345645.09810800257,3134782.190563902
11617.313119347931,345625.2119032576,3134780.06010366
11637.313119347853,345605.32569851266,3134777.9296434186
11657.313119347884,345585.4394937677,3134775.799183177
11677.313119347857,345565.55328902276,3134773.668722935
11697.313119347888,345545.6670842778,3134771.538262693
11717.313119347918,345525.7808795328,3134769.4078024514
11737.313119347891,345505.8946747879,3134767.2773422096
11757.313119347922,345486.0084700429,3134765.146881968
11777.313119347895,345466.122265298,3134763.016421726
11797.313119347926,345446.236060553,3134760.885961484
11817.313119347848,345426.3498558081,3134758.755501243
11837.313119347878,345406.4636510631,3134756.625041001
11857.31311934791,345386.5774463181,3134754.494580759
11877.313119347882,345366.6912415732,3134752.3641205174
11897.313119347913,345346.8050368282,3134750.2336602756
11917.313119347886,345326.9188320833,3134748.103200034
11936.769096385959,345309.03610929445,3134740.4387843246
11956.769096385957,345292.3949104476,3134729.3450698457
11976.769096386004,345275.7537116007,3134718.251355367
11996.769096386002,345259.1125127538,3134707.157640888
12016.769096386,345242.47131390695,3134696.063926409
12036.769096386048,345225.83011506003,3134684.97021193
12056.769096386046,345209.18891621317,3134673.876497451
12076.769096386093,345192.54771736625,3134662.7827829723
12096.769096386091,345175.9065185194,3134651.6890684934
12116.76909638609,345159.26531967253,3134640.5953540145
12136.769096386137,345142.6241208256,3134629.5016395357
12156.769096386135,345125.98292197875,3134618.4079250568
12176.769096386182,345109.34172313183,3134607.314210578
12196.769096385922,345092.70052428497,3134596.2204960994
12216.76909638592,345076.0593254381,3134585.1267816206
12236.769096385968,345059.4181265912,3134574.0330671417
12256.769096385966,345042.77692774433,3134562.939352663
12276.769096386013,345026.1357288974,3134551.845638184
12296.769096386011,345009.49453005055,3134540.751923705
12316.76909638601,344992.8533312037,3134529.658209226
12336.769096386057,344976.21213235677,3134518.564494747
12356.735178407522,344959.5366952818,3134507.583865
12376.735178407522,344939.5366952818,3134507.583865
12396.735178407522,344919.5366952818,3134507.583865
12416.735178407522,344899.5366952818,3134507.583865
12436.735178407522,344879.5366952818,3134507.583865
12456.735178407522,344859.5366952818,3134507.583865
12476.735178407522,344839.5366952818,3134507.583865
12496.735178407522,344819.5366952818,3134507.583865
12516.735178407522,344799.5366952818,3134507.583865
12536.735178407522,344779.5366952818,3134507.583865
12556.735178407522,344759.5366952818,3134507.583865
12576.735178407522,344739.5366952818,3134507.583865
12596.563800161164,344719.71159000054,3134507.2104466874
12616.56380016143,344706.90756030806,3134491.846305851
12636.5638001613,344694.1035306156,3134476.482165015
12656.563800161171,344681.2995009232,3134461.118024179
12676.563800161437,344668.4954712307,3134445.7538833423
12696.563800161308,344655.6914415383,3134430.389742506
12716.563800161215,344642.8874118458,3134415.02560167
12736.563800161442,344630.08338215336,3134399.6614608336
12756.563800161313,344617.27935246093,3134384.2973199976
12776.56380016122,344604.47532276844,3134368.9331791615
12796.563800161448,344591.671293076,3134353.569038325
12816.563800161319,344578.8672633836,3134338.204897489
12836.563800161226,344566.0632336911,3134322.840756653
12856.563800161453,344553.25920399866,3134307.4766158164
12876.56380016136,344540.4551743062,3134292.1124749803
12896.563800161231,344527.65114461374,3134276.7483341442
12916.563800161459,344514.8471149213,3134261.3841933077
12936.563800161366,344502.0430852288,3134246.0200524717
12956.563800161237,344489.2390555364,3134230.6559116356
12976.563800161144,344476.4350258439,3134215.2917707996
12996.563800161372,344463.6309961515,3134199.927629963
13016.563800161242,344450.82696645905,3134184.563489127
13036.56380016115,344438.02293676656,3134169.199348291
13056.563800161377,344425.21890707413,3134153.8352074544
13075.65865719953,344419.4926283037,3134135.619189867
13095.658657199932,344418.06767203787,3134115.6700169602
13115.65865719987,344416.64271577203,3134095.720844054
13135.658657199809,344415.2177595062,3134075.771671148
13155.658657199747,344413.79280324036,3134055.822498242
13175.658657199685,344412.3678469745,3134035.873325336
13195.658657199627,344410.9428907086,3134015.9241524297
13215.658657199565,344409.5179344428,3133995.9749795236
13235.658657199503,344408.09297817695,3133976.0258066175
13255.658657199905,344406.6680219111,3133956.076633711
13275.658657199843,344405.2430656453,3133936.127460805
13295.658657199781,344403.81810937944,3133916.1782878987
13315.658657199723,344402.39315311355,3133896.2291149925
13335.658657199661,344400.9681968477,3133876.2799420864
13355.6586571996,344399.5432405819,3133856.3307691803
13375.658657199538,344398.11828431603,3133836.381596274
13395.65865719994,344396.6933280502,3133816.4324233676
13415.658657199878,344395.26837178436,3133796.4832504615
13435.658657199816,344393.8434155185,3133776.5340775554
13455.658657199758,344392.4184592526,3133756.5849046493
13475.658657199696,344390.9935029868,3133736.635731743
13495.611321881332,344391.23423651146,3133716.6845193673
13515.611321881303,344392.61033707,3133696.731916849
13535.611321881268,344393.9864376285,3133676.779314331
13555.611321881239,344395.36253818707,3133656.8267118125
13575.61132188121,344396.7386387456,3133636.8741092943
13595.61132188118,344398.1147393042,3133616.921506776
13615.611321881152,344399.49083986273,3133596.9689042578
13635.611321881122,344400.8669404213,3133577.0163017395
13655.611321881093,344402.24304097984,3133557.0636992212
13675.611321881064,344403.6191415384,3133537.111096703
13695.61132188103,344404.9952420969,3133517.1584941847
13715.611321881,344406.37134265545,3133497.2058916665
13735.611321880971,344407.747443214,3133477.253289148
13755.611321880942,344409.12354377256,3133457.30068663
13775.611321880913,344410.4996443311,3133437.3480841117
13795.611321881348,344411.87574488966,3133417.395481593
13815.611321881319,344413.2518454482,3133397.4428790747
13835.61132188129,344414.6279460068,3133377.4902765565
13855.611321881255,344416.0040465653,3133357.537674038
13875.611321881226,344417.3801471238,3133337.58507152
13895.611321881197,344418.7562476824,3133317.6324690017
13915.611321881168,344420.13234824094,3133297.6798664834
13935.611321881139,344421.5084487995,3133277.727263965
13955.61132188111,344422.88454935804,3133257.774661447
13975.61132188108,344424.2606499166,3133237.8220589287
13995.611321881046,344425.6367504751,3133217.8694564104
14015.611321881017,344427.01285103365,3133197.916853892
14035.611321880988,344428.3889515922,3133177.964251374
14055.611321880959,344429.76505215076,3133158.0116488556
14075.61132188093,344431.1411527093,3133138.0590463374
14095.611321881364,344432.51725326787,3133118.1064438187
14115.611321881335,344433.8933538264,3133098.1538413004
14135.611321881306,344435.269454385,3133078.201238782
14155.611321881272,344436.6455549435,3133058.248636264
14175.611321881242,344438.02165550203,3133038.2960337456
14195.611321881213,344439.3977560606,3133018.3434312274
14215.611321881184,344440.77385661914,3132998.390828709
14235.611321881155,344442.1499571777,3132978.438226191
14255.611321881126,344443.52605773625,3132958.4856236726
14275.611321881097,344444.9021582948,3132938.5330211543
14295.611321881068,344446.27825885336,3132918.580418636
14315.611321881033,344447.65435941186,3132898.627816118
14335.611321881004,344449.0304599704,3132878.6752135996
14355.31224414874,344449.7036884178,3132858.985797619
14375.312244148816,344435.5611531567,3132844.844061644
14395.312244148521,344421.41861789563,3132830.702325669
14415.312244148598,344407.2760826345,3132816.560589694
14435.312244148674,344393.1335473734,3132802.418853719
14455.31224414875,344378.9910121123,3132788.2771177436
14475.312244148785,344364.84847685124,3132774.1353817685
14495.312244148532,344350.70594159013,3132759.9936457938
14515.312244148608,344336.563406329,3132745.8519098186
14533.820973961103,344330.485344,3132728.3696262836
14553.820973961103,344330.485344,3132708.3696262836
14573.820973961103,344330.485344,3132688.3696262836
14593.820973961103,344330.485344,3132668.3696262836
14613.820973961103,344330.485344,3132648.3696262836
14633.820973961103,344330.485344,3132628.3696262836
14653.820973961103,344330.485344,3132608.3696262836
14673.820973961103,344330.485344,3132588.3696262836
14693.820973961103,344330.485344,3132568.3696262836
14713.820973961103,344330.485344,3132548.3696262836
14733.42271497956,344329.3673591339,3132528.7997933566
14753.422714979662,344315.96129807417,3132513.958043902
14773.422714979764,344302.5552370144,3132499.116294448
14793.42271497952,344289.1491759547,3132484.274544994
14813.422714979622,344275.74311489495,3132469.4327955395
14833.422714979724,344262.3370538352,3132454.591046085
14853.42271497948,344248.9309927755,3132439.749296631
14873.422714979582,344235.52493171574,3132424.907547177
14893.422714979723,344222.11887065595,3132410.0657977224
14913.422714979824,344208.7128095962,3132395.224048268
14933.42271497958,344195.3067485365,3132380.382298814
14953.422714979682,344181.90068747674,3132365.5405493598
14973.422714979784,344168.494626417,3132350.6987999054
14993.42271497954,344155.08856535726,3132335.8570504515
15013.422714979642,344141.6825042975,3132321.015300997
15033.422714979744,344128.2764432378,3132306.1735515427
15053.4227149795,344114.87038217805,3132291.331802089
15073.422714979602,344101.4643211183,3132276.4900526344
15093.422714979704,344088.0582600586,3132261.64830318
15113.422714979806,344074.65219899884,3132246.8065537256
15133.422714979562,344061.2461379391,3132231.9648042717
15153.422714979664,344047.84007687937,3132217.1230548173
15173.422714979804,344034.43401581957,3132202.281305363
15193.42271497956,344021.02795475983,3132187.439555909
15213.422714979662,344007.6218937001,3132172.5978064546
15233.422714979764,343994.21583264036,3132157.7560570003
15253.42271497952,343980.8097715806,3132142.9143075463
15273.422714979622,343967.4037105209,3132128.072558092
15293.422714979724,343953.99764946115,3132113.2308086376
15313.422714979826,343940.5915884014,3132098.389059183
15333.422714979582,343927.1855273417,3132083.5473097293
15353.422714979684,343913.77946628194,3132068.705560275
15373.422714979786,343900.3734052222,3132053.8638108205
15393.422714979542,343886.96734416246,3132039.0220613666
15413.422714979644,343873.5612831027,3132024.180311912
15433.422714979746,343860.155222043,3132009.338562458
15453.42271497954,343846.7491609832,3131994.496813004
15473.422714979642,343833.34309992346,3131979.6550635495
15493.422714979744,343819.9370388637,3131964.813314095
15513.4227149795,343806.530977804,3131949.971564641
15533.422714979602,343793.12491674424,3131935.129815187
15553.422714979704,343779.7188556845,3131920.2880657325
15573.422714979806,343766.31279462477,3131905.446316278
15593.422714979562,343752.90673356503,3131890.604566824
15613.422714979664,343739.5006725053,3131875.76281737
15633.422714979766,343726.09461144556,3131860.9210679154
15653.422714979522,343712.6885503858,3131846.0793184615
15673.422714979624,343699.2824893261,3131831.237569007
15693.422714979726,343685.87642826635,3131816.3958195527
15713.42271497952,343672.47036720655,3131801.554070099
15733.422714979622,343659.0643061468,3131786.7123206444
15753.422714979724,343645.6582450871,3131771.87057119
15773.422714979826,343632.25218402734,3131757.0288217356
15793.422714979582,343618.8461229676,3131742.1870722817
15813.422714979684,343605.44006190787,3131727.3453228273
15833.422714979786,343592.0340008481,3131712.503573373
15853.422714979542,343578.6279397884,3131697.661823919
15873.422714979644,343565.22187872865,3131682.8200744647
15893.422714979746,343551.8158176689,3131667.9783250103
15913.422714979502,343538.4097566092,3131653.1365755564
15933.422714979604,343525.00369554944,3131638.294826102
15953.422714979706,343511.5976344897,3131623.4530766476
15973.422714979808,343498.19157342997,3131608.611327193
15991.700040707938,343481.49058014544,3131601.185867
16011.700040707938,343461.49058014544,3131601.185867
16031.700040707938,343441.49058014544,3131601.185867
16051.700040707938,343421.49058014544,3131601.185867
16071.700040707938,343401.49058014544,3131601.185867
16091.700040707938,343381.49058014544,3131601.185867
16111.700040707938,343361.49058014544,3131601.185867
16131.700040707938,343341.49058014544,3131601.185867
16151.700040707938,343321.49058014544,3131601.185867
16170.178394522314,343304.4798652313,3131593.968863619
16190.178394522316,343290.3374098304,3131579.8270477797
16210.178394522278,343276.1949544296,3131565.6852319404
16230.17839452228,343262.0524990287,3131551.543416101
16250.178394522241,343247.91004362784,3131537.4016002617
16270.178394522243,343233.76758822694,3131523.2597844223
16290.178394522205,343219.6251328261,3131509.117968583
16310.178394522207,343205.4826774252,3131494.9761527437
16330.178394522169,343191.34022202436,3131480.8343369043
16350.17839452217,343177.19776662346,3131466.692521065
16370.178394522132,343163.0553112226,3131452.5507052257
16390.178394522463,343148.9128558217,3131438.408889386
16410.178394522423,343134.7704004209,3131424.2670735465
16430.178394522427,343120.62794502,3131410.125257707
16450.178394522387,343106.48548961914,3131395.983441868
16470.17839452239,343092.34303421824,3131381.8416260285
16490.17839452235,343078.2005788174,3131367.699810189
16510.17839452231,343064.05812341656,3131353.55799435
16530.178394522314,343049.91566801566,3131339.4161785105
16550.178394522274,343035.7732126148,3131325.274362671
16570.178394522278,343021.6307572139,3131311.132546832
16590.178394522238,343007.4883018131,3131296.9907309925
16610.17839452224,342993.3458464122,3131282.848915153
16630.1783945222,342979.20339101134,3131268.707099314
16650.178394522205,342965.06093561044,3131254.5652834745
16670.178394522165,342950.9184802096,3131240.423467635
16690.17839452217,342936.7760248087,3131226.281651796
16710.17839452213,342922.63356940786,3131212.1398359565
16730.17839452246,342908.49111400696,3131197.9980201167
16750.17839452242,342894.3486586061,3131183.8562042774
16770.178394522423,342880.2062032052,3131169.714388438
16790.178394522383,342866.0637478044,3131155.5725725987
16809.37221980626,342860.17106446816,3131137.3056841902
16829.372219806268,342857.3423687575,3131117.5067326883
16849.372219806282,342854.51367304684,3131097.7077811863
16869.37221980629,342851.6849773362,3131077.9088296844
16889.372219806297,342848.8562816256,3131058.1098781824
16909.37221980631,342846.0275859149,3131038.3109266805
16929.37221980632,342843.19889020425,3131018.5119751785
16949.372219806326,342840.3701944936,3130998.7130236765
16969.37221980634,342837.5414987829,3130978.9140721746
16989.372219806348,342834.7128030723,3130959.1151206726
17008.954505154255,342830.42755440477,3130940.0074640056
17028.954505154295,342816.87767998304,3130925.2968928693
17048.954505154295,342803.32780556136,3130910.586321733
17068.954505154335,342789.77793113963,3130895.8757505966
17088.954505154376,342776.2280567179,3130881.1651794603
17108.954505154416,342762.67818229616,3130866.454608324
17128.954505154416,342749.1283078745,3130851.7440371877
17148.954505154456,342735.57843345276,3130837.0334660513
17168.954505154496,342722.028559031,3130822.322894915
17188.954505154496,342708.47868460935,3130807.6123237787
17208.954505154194,342694.9288101876,3130792.901752643
17228.954505154234,342681.3789357659,3130778.1911815065
17248.954505154234,342667.8290613442,3130763.48061037
17268.954505154274,342654.2791869225,3130748.770039234
17288.954505154314,342640.72931250074,3130734.0594680975
17308.954505154354,342627.179438079,3130719.348896961
17328.954505154354,342613.62956365733,3130704.638325825
17348.954505154394,342600.0796892356,3130689.9277546885
17368.954505154434,342586.52981481387,3130675.217183552
17388.954505154434,342572.9799403922,3130660.506612416
17408.954505154474,342559.43006597046,3130645.7960412796
17428.954505154514,342545.8801915487,3130631.0854701432
17448.95450515417,342532.33031712705,3130616.3748990074
17468.95450515421,342518.7804427053,3130601.664327871
17488.954505154252,342505.2305682836,3130586.9537567347
17508.954505154292,342491.68069386185,3130572.2431855984
17528.954505154292,342478.1308194402,3130557.532614462
17548.954505154332,342464.58094501845,3130542.8220433258
17568.954505154372,342451.0310705967,3130528.1114721894
17588.954505154372,342437.48119617504,3130513.400901053
17608.954505154412,342423.9313217533,3130498.690329917
17628.954505154452,342410.3814473316,3130483.9797587804
17648.954505154452,342396.8315729099,3130469.269187644
17668.95450515415,342383.28169848816,3130454.5586165083
17688.95450515419,342369.73182406643,3130439.848045372
17708.95450515423,342356.1819496447,3130425.1374742356
17728.95450515423,342342.632075223,3130410.4269030993
17748.95450515427,342329.0822008013,3130395.716331963
17768.95450515431,342315.53232637956,3130381.0057608266
17788.95450515431,342301.9824519579,3130366.2951896903
17808.95450515435,342288.43257753615,3130351.584618554
17828.95450515439,342274.8827031144,3130336.8740474177
17848.95450515439,342261.33282869274,3130322.1634762813
17868.95450515443,342247.782954271,3130307.452905145
17888.95450515447,342234.2330798493,3130292.7423340087
17908.954505154168,342220.68320542754,3130278.031762873
17928.954505154168,342207.13333100587,3130263.3211917365
17948.954505154208,342193.58345658414,3130248.6106206
17968.95450515425,342180.0335821624,3130233.900049464
17988.95450515425,342166.4837077407,3130219.1894783275
18008.95450515429,342152.933833319,3130204.478907191
18028.95450515433,342139.38395889726,3130189.768336055
18048.95450515433,342125.8340844756,3130175.0577649185
18068.95450515437,342112.28421005385,3130160.347193782
18088.95450515441,342098.7343356321,3130145.636622646
18108.95450515441,342085.18446121045,3130130.9260515096
18128.95450515445,342071.6345867887,3130116.2154803732
18148.954505154146,342058.084712367,3130101.5049092374
18168.954505154186,342044.53483794525,3130086.794338101
18188.954505154186,342030.9849635236,3130072.0837669647
18208.954505154226,342017.43508910184,3130057.3731958284
18228.954505154266,342003.8852146801,3130042.662624692
18248.954505154266,341990.33534025843,3130027.9520535558
18268.954505154306,341976.7854658367,3130013.2414824194
18288.954505154346,341963.23559141497,3129998.530911283
18308.954505154346,341949.6857169933,3129983.820340147
18328.954505154386,341936.13584257156,3129969.1097690105
18348.954505154426,341922.5859681498,3129954.399197874
18368.954505154466,341909.0360937281,3129939.688626738
18388.954505154124,341895.4862193064,3129924.978055602
18408.954505154165,341881.9363448847,3129910.2674844656
18428.954505154205,341868.38647046295,3129895.5569133293
18448.954505154205,341854.8365960413,3129880.846342193
18468.954505154245,341841.28672161954,3129866.1357710566
18488.954505154285,341827.7368471978,3129851.4251999203
18508.954505154285,341814.18697277614,3129836.714628784
18528.954505154325,341800.6370983544,3129822.0040576477
18548.954505154365,341787.08722393267,3129807.2934865113
18565.918211346183,341770.3416433969,3129810.005102318
18585.91821134621,341752.45289729023,3129818.948969643
18605.918211346285,341734.5641511835,3129827.8928369684
18625.91821134631,341716.6754050769,3129836.8367042937
18645.91821134618,341698.7866589702,3129845.7805716186
18665.918211346205,341680.8979128635,3129854.724438944
18685.391214173553,341663.1781280076,3129862.7995280316
18705.39121417368,341649.9453258434,3129847.8030968932
18725.391214173458,341636.7125236792,3129832.8066657553
18745.391214173585,341623.479721515,3129817.810234617
18765.391214173673,341610.2469193508,3129802.8138034786
18785.39121417345,341597.0141171866,3129787.8173723407
18805.39121417358,341583.7813150224,3129772.8209412023
18825.391214173706,341570.54851285816,3129757.824510064
18845.391214173484,341557.31571069395,3129742.828078926
18865.39121417361,341544.08290852973,3129727.8316477877
18885.39121417339,341530.8501063655,3129712.83521665
18905.391214173516,341517.6173042013,3129697.8387855114
18925.391214173644,341504.3845020371,3129682.842354373
18945.39121417342,341491.15169987286,3129667.845923235
18965.39121417355,341477.91889770865,3129652.849492097
18985.391214173676,341464.6860955444,3129637.8530609584
19005.391214173455,341451.4532933802,3129622.8566298205
19025.39121417354,341438.22049121605,3129607.860198682
19045.39121417367,341424.98768905184,3129592.863767544
19065.391214173447,341411.7548868876,3129577.867336406
19085.391214173575,341398.5220847234,3129562.8709052675
19105.391214173702,341385.2892825592,3129547.874474129
19125.39121417348,341372.05648039497,3129532.8780429913
19145.391214173607,341358.82367823075,3129517.881611853
19165.391214173735,341345.59087606653,3129502.8851807145
19185.391214173513,341332.3580739023,3129487.8887495766
19205.39121417364,341319.1252717381,3129472.8923184383
19225.391214173418,341305.8924695739,3129457.8958873004
19245.391214173545,341292.65966740967,3129442.899456162
19265.391214173673,341279.42686524545,3129427.9030250236
19285.39121417345,341266.19406308123,3129412.9065938857
19305.391214173538,341252.9612609171,3129397.9101627474
19325.391214173666,341239.72845875286,3129382.913731609
19345.391214173444,341226.49565658864,3129367.917300471
19365.295759866967,341212.93573171296,3129353.3461173815
19385.29575986699,341195.0469856473,3129344.402249974
19405.295759867065,341177.15823958156,3129335.458382567
19425.29575986693,341159.26949351584,3129326.51451516
19445.295759867007,341141.3807474501,3129317.570647753
19465.295759867084,341123.4920013844,3129308.6267803456
19485.29575986695,341105.60325531865,3129299.6829129388
19505.29575986697,341087.714509253,3129290.7390455315
19525.295759867047,341069.82576318725,3129281.795178124
19545.295759866913,341051.9370171215,3129272.8513107174
19565.29575986699,341034.0482710558,3129263.90744331
19585.295759867065,341016.1595249901,3129254.963575903
19605.29575986693,340998.27077892434,3129246.019708496
19625.295759866953,340980.3820328587,3129237.075841089
19644.040847174383,340961.6614209996,3129238.033436925
19664.040847174478,340942.5311430702,3129243.867172122
19684.040847174383,340923.40086514084,3129249.7009073184
19704.040847174423,340904.2705872115,3129255.5346425152
19707.465910023548,340900.994467,3129256.533688
