method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
SupportRisk_Temporal_B10,JILONG_EI_0009,10,B10,78;219;57;106;84;217;4;128;13;50;119;251;10;156;158;213;177;170;215,0.1,19,115,115,19,0.0778384421591074,0.8311212814645309,19,0,0,0.0,7992,0.0611987043517547,7125,0.7009345794392523,428,0.0032774080909097,0.0,0.0,0.0,300.3164999972796,10.00600001134444,121.57949998800176,43.001700003515,0.6885999900987372
SupportRisk_Temporal_B10,JILONG_EI_0009,20,B10,58;90;112;235;201;49;77;232;29;104;134;35;157;155;203;178;5;102;206,0.1,19,114,95,19,0.0756024534615708,0.7880886426592798,19,0,0,0.0,8018,0.0613977992357819,8826,0.8939532057125493,401,0.003070655711343,0.0,0.0,0.0,52.67619999358431,2.544100003433414,69.9332000076538,1.672600003075786,0.5927000020164996
SupportRisk_Temporal_B10,JILONG_EI_0009,30,B10,217;219;57;106;13;84;119;251;50;4;177;158;10;93;156;128;213;185;46,0.1,19,113,96,19,0.0476219647602055,0.8248719142990218,19,0,0,0.0,8466,0.0648283572374819,5521,0.8877633059977489,163,0.0012481717729399,0.0,0.0,0.0,52.95480000495445,1.7514999926788732,69.73889999790117,1.6127999988384545,0.6301000103121623
SupportRisk_Temporal_B10,JILONG_EI_0009,40,B10,58;77;105;235;201;66;112;29;232;35;157;33;178;134;155;103;3;100;203,0.1,19,112,95,19,0.0762456830868896,0.7988721804511278,19,0,0,0.0,8934,0.068412065149972,8107,0.814201064577684,93,0.0007121470851743,0.0,0.0,0.0,52.804199993261136,2.2070999984862283,70.22880000295117,1.6838000010466203,0.6848000048194081
SupportRisk_Temporal_B10,JILONG_EI_0009,50,B10,57;219;106;217;61;251;50;104;4;84;192;185;158;156;128;213;133;135;215,0.1,19,110,95,19,0.0872112166994662,0.8435406698564594,19,0,0,0.0,8868,0.0679066704443644,9945,0.8732109930634823,682,0.005222411957945,0.0,0.0,0.0,55.29699999897275,1.9497000030241909,73.5662999941269,1.7804999952204523,0.7077999907778576
SupportRisk_Temporal_B10,JILONG_EI_0009,60,B10,74;218;49;112;157;177;119;121;20;216;51;60;155;186;46;88;69;229;179,0.1,19,110,94,19,0.0797604735395241,0.7889952153110048,19,0,0,0.0,8937,0.0684350376365905,9624,0.923963133640553,443,0.0033922705240024,0.0,0.0,0.0,54.72790000203531,1.9401999888941648,73.65000000572763,2.046399997198023,0.8052000048337504
SupportRisk_Temporal_B10,JILONG_EI_0009,70,B10,4;219;106;44;217;128;58;50;156;104;68;176;174;36;213;99;185;165;71,0.1,19,109,92,19,0.0939268402876155,0.8010622887493964,19,0,0,0.0,9273,0.0710079561378655,11232,0.9157019403228436,1840,0.0140897917926962,0.0,0.0,0.0,55.44290000398178,2.4880999990273267,75.80060001055244,2.597999991849065,1.1097000096924603
SupportRisk_Temporal_B10,JILONG_EI_0009,80,B10,76;33;45;218;177;157;13;121;57;20;112;90;66;171;135;52;252;214;206,0.1,19,107,92,19,0.0598739576234196,0.7653713723561238,19,0,0,0.0,10389,0.0795537211599574,7290,0.9323442895510936,118,0.000903584473662,0.0,0.0,0.0,54.42570000013802,2.075099997455254,73.74049999634735,1.7817999905673787,0.6952999974600971
SupportRisk_Temporal_B10,JILONG_EI_0009,90,B10,219;44;217;4;106;156;34;128;158;104;41;170;215;74;161;213;102;134;147,0.1,19,102,88,19,0.1042185142927154,0.7616099071207431,19,0,0,0.0,11395,0.0872571616727033,11169,0.8206465833945629,697,0.0053372743910376,0.0,0.0,0.0,55.69690000265837,1.9829999946523456,73.7029000010807,1.7554999940330165,0.6762999983038753
SupportRisk_Temporal_B10,JILONG_EI_0009,100,B10,28;90;235;61;202;157;177;171;50;20;120;233;52;200;100;25;88;133;112,0.1,19,101,86,19,0.1226730785429317,0.7535174570088587,19,0,0,0.0,11644,0.089163878062041,13316,0.831210986267166,1241,0.0095029519645304,0.0,0.0,0.0,55.658600002061576,1.9066999957431108,73.41040000028443,2.2873999987496063,0.6407000037143007
