station,arrival_time_s,truth_arrival_time_s,arrival_error_s,missed_arrival,peak_Q_relative_error,peak_Qdebris_relative_error,peak_hmax_relative_error,peak_stage_absolute_error,wet_width_relative_error,method,scenario_id
syabrubesi_signal_loss,310.0,1080.0,770.0,False,0.5698231314966694,0.92952805193172,0.925042771599658,28.59765625,0.6,SupportRisk_Base_B10,JILONG_EI_0099
gyirong_cctv_arrival,10.0,400.0,390.0,False,0.913463170582714,0.9727002726981308,0.9594612181155648,6.3778076171875,0.8571428571428571,SupportRisk_Base_B10,JILONG_EI_0109
rasuwagadhi_signal_loss,60.0,430.0,370.0,False,0.9634154408148734,0.9954384985044168,0.9403629316420014,35.9111328125,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0109
syabrubesi_signal_loss,460.0,1190.0,730.0,False,0.6299548716583614,0.963185190538126,0.9173349056603772,25.2005615234375,0.5,SupportRisk_Base_B10,JILONG_EI_0109
gyirong_cctv_arrival,10.0,400.0,390.0,False,0.9141911286432632,0.9617161762656884,0.90612070229506,0.3759765625,0.7272727272727273,SupportRisk_Base_B10,JILONG_EI_0119
rasuwagadhi_signal_loss,10.0,430.0,420.0,False,0.8000631217964131,0.9813640830556828,0.9034717192205396,30.996826171875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0119
syabrubesi_signal_loss,320.0,1240.0,920.0,False,0.2002690206810217,0.8734971681718393,0.8789058745040723,20.9500732421875,0.5,SupportRisk_Base_B10,JILONG_EI_0119
gyirong_cctv_arrival,10.0,350.0,340.0,False,0.955032421287103,0.9849410776396836,0.9615811544153922,0.0,0.6666666666666666,SupportRisk_Base_B10,JILONG_EI_0129
rasuwagadhi_signal_loss,40.0,380.0,340.0,False,0.947565943122753,0.9951964493586096,0.9412734212352531,34.9005126953125,0.8,SupportRisk_Base_B10,JILONG_EI_0129
syabrubesi_signal_loss,440.0,950.0,510.0,False,0.7273434481341773,0.9498417701583372,0.9321787925696594,32.42578125,0.6,SupportRisk_Base_B10,JILONG_EI_0129
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.9161435348152536,0.9665754098814588,0.9134574126780132,0.0,0.6666666666666666,SupportRisk_Base_B10,JILONG_EI_0139
rasuwagadhi_signal_loss,10.0,400.0,390.0,False,0.9056367262231796,0.9889082837190236,0.905421436016376,32.0576171875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0139
syabrubesi_signal_loss,370.0,1100.0,730.0,False,0.6131913565937144,0.9290410613005984,0.923804347826087,28.01953125,0.6,SupportRisk_Base_B10,JILONG_EI_0139
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.9206494881889252,0.9684161117838644,0.9403372685799306,2.9166259765625,0.7857142857142857,SupportRisk_Base_B10,JILONG_EI_0149
rasuwagadhi_signal_loss,10.0,410.0,400.0,False,0.924697266236552,0.9917385234187108,0.917038539163322,35.9178466796875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0149
syabrubesi_signal_loss,430.0,1120.0,690.0,False,0.7165483448936033,0.9447673157506016,0.9288180341186028,30.45703125,0.6,SupportRisk_Base_B10,JILONG_EI_0149
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.9179319025448412,0.9689227919137,0.912010085298286,0.0,0.6666666666666666,SupportRisk_Base_B10,JILONG_EI_0159
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.928037017326014,0.9891617212854484,0.9036400668168416,32.0750732421875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0159
syabrubesi_signal_loss,370.0,1150.0,780.0,False,0.5323440425404706,0.9260474104994612,0.9155014464802316,24.56640625,0.5,SupportRisk_Base_B10,JILONG_EI_0159
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.9183886047606856,0.9736280690308082,0.9572662817946122,6.8408203125,0.8636363636363636,SupportRisk_Base_B10,JILONG_EI_0169
rasuwagadhi_signal_loss,60.0,420.0,360.0,False,0.963432950179679,0.9959199118411484,0.9433567603748326,38.207275390625,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0169
syabrubesi_signal_loss,460.0,1120.0,660.0,False,0.7439655204352882,0.9640900750010926,0.9289910858995136,30.58203125,0.6,SupportRisk_Base_B10,JILONG_EI_0169
gyirong_cctv_arrival,10.0,380.0,370.0,False,0.9092645987498388,0.9680070780056372,0.9591207349081364,0.3828125,0.75,SupportRisk_Base_B10,JILONG_EI_0179
rasuwagadhi_signal_loss,40.0,410.0,370.0,False,0.9470044196289944,0.9940163150105824,0.9385439360929556,34.583251953125,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0179
syabrubesi_signal_loss,360.0,1110.0,750.0,False,0.6202461885713317,0.9492082031603007,0.9259923986486488,29.05078125,0.6,SupportRisk_Base_B10,JILONG_EI_0179
gyirong_cctv_arrival,10.0,410.0,400.0,False,0.913015268724945,0.9691445807178644,0.9596920289855072,7.1322021484375,0.8636363636363636,SupportRisk_Base_B10,JILONG_EI_0189
rasuwagadhi_signal_loss,50.0,440.0,390.0,False,0.9408059278883588,0.9941463453585816,0.9397257834757836,35.446044921875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0189
syabrubesi_signal_loss,450.0,1250.0,800.0,False,0.4393594092111916,0.9074767984537392,0.9081980094290204,22.4195556640625,0.5,SupportRisk_Base_B10,JILONG_EI_0189
gyirong_cctv_arrival,10.0,390.0,380.0,False,0.9182590113832894,0.9731394891015772,0.9291642634073892,0.0,0.6666666666666666,SupportRisk_Base_B10,JILONG_EI_0199
rasuwagadhi_signal_loss,10.0,420.0,410.0,False,0.9357359624183978,0.9927559192376456,0.9204682841174108,31.600341796875,0.7777777777777778,SupportRisk_Base_B10,JILONG_EI_0199
syabrubesi_signal_loss,440.0,1170.0,730.0,False,0.485417858206015,0.9340465418102756,0.9145955165692008,24.1790771484375,0.5,SupportRisk_Base_B10,JILONG_EI_0199
