method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
SupportRisk_Base_B10,JILONG_EI_0179,1030,B10,219;13;104;74;128;46;233;174;35;3;33;178;44;176;23;165;66;134;41,0.1,19,101,101,19,0.0720340605401597,0.7847837415320479,19,0,8,0.4210526315789473,11474,0.0878621038203245,7868,0.8363984267035186,566,0.004334142475362,0.0,0.0,0.0,54.722100001527,1.9689999899128448,72.60869999299757,2.3477000067941844,0.6307000003289431
SupportRisk_Base_B10,JILONG_EI_0179,1040,B10,219;13;104;46;57;128;217;158;161;50;90;190;165;3;135;44;100;156;170,0.1,19,100,100,19,0.0740939268402876,0.7778947368421053,19,0,8,0.4210526315789473,11415,0.0874103115834935,8187,0.8461140967341877,442,0.0033846130284629,0.0,0.0,0.0,54.58109999017324,1.8342999974265692,72.28929999109823,1.6980999935185537,0.6531999970320612
SupportRisk_Base_B10,JILONG_EI_0179,1050,B10,219;29;84;90;88;232;128;58;121;3;50;174;161;61;135;201;206;171;165,0.1,19,102,102,19,0.0608847470346348,0.7941176470588235,19,0,8,0.4210526315789473,11388,0.0872035592039267,6776,0.8522198465601811,423,0.0032391206132122,0.0,0.0,0.0,54.500699989148416,1.8213999865110964,73.9389999944251,1.692600009846501,0.6309000018518418
SupportRisk_Base_B10,JILONG_EI_0179,1060,B10,219;13;46;74;105;103;128;233;50;190;178;158;3;44;134;165;41;185;93,0.1,19,100,100,19,0.0845693807383357,0.788421052631579,19,0,5,0.2631578947368421,11303,0.0865526720830685,9577,0.867167692864904,475,0.0036373103812667,0.0,0.0,0.0,54.50589999963995,1.7770000122254714,73.50689999293536,1.9398999866098168,0.7398000016110018
SupportRisk_Base_B10,JILONG_EI_0179,1070,B10,219;13;90;128;104;232;46;58;50;174;161;3;134;44;165;156;170;199;23,0.1,19,98,98,19,0.0635572129779234,0.7599355531686358,19,0,9,0.4736842105263157,11226,0.0859630449265263,7009,0.8444578313253012,443,0.0033922705240024,0.0,0.0,0.0,54.17999999190215,1.7865999980131164,73.27490000170656,1.7053000046871605,0.6111999973654747
SupportRisk_Base_B10,JILONG_EI_0179,1080,B10,219;30;58;217;50;89;128;103;121;91;174;3;161;206;44;134;165;171;199,0.1,19,98,98,19,0.0602721473914741,0.7567132116004297,19,0,11,0.5789473684210527,11200,0.0857639500424991,6621,0.8411891754541989,404,0.0030936281979615,0.0,0.0,0.0,54.21919999935199,1.7343999934382737,72.54739999189042,1.6515000024810431,0.6256000051507726
SupportRisk_Base_B10,JILONG_EI_0179,1090,B10,219;13;46;74;217;50;104;128;106;190;178;157;3;44;41;134;165;229;100,0.1,19,98,98,19,0.0777695246992518,0.7701396348012889,19,0,8,0.4210526315789473,11202,0.0857792650335781,8746,0.8611658133123277,518,0.0039665826894655,0.0,0.0,0.0,54.7182000009343,1.760400002240203,73.8368000020273,1.684000002569519,0.6520000024465844
SupportRisk_Base_B10,JILONG_EI_0179,1100,B10,219;13;232;104;90;50;57;46;158;128;190;161;3;165;201;44;134;100;170,0.1,19,98,98,19,0.0725624277323858,0.7674543501611172,19,0,12,0.631578947368421,11169,0.0855265676807743,8137,0.8586956521739131,534,0.0040891026180977,0.0,0.0,0.0,54.19169999368023,1.7878999933600426,72.89979999768548,1.6764000029070305,0.6655000033788383
SupportRisk_Base_B10,JILONG_EI_0179,1110,B10,219;29;74;174;49;217;104;35;3;106;112;178;61;206;41;134;144;100;199,0.1,19,100,100,19,0.0720570330267782,0.7594736842105264,19,0,5,0.2631578947368421,11129,0.0852202678591939,7996,0.8497343251859724,524,0.0040125276627026,0.0,0.0,0.0,54.12410000280943,1.7636000120546669,72.8003000112949,1.696600011200644,0.6104999920353293
SupportRisk_Base_B10,JILONG_EI_0179,1120,B10,219;13;46;58;217;104;50;174;90;128;3;161;72;44;100;199;23;69;102,0.1,19,99,99,19,0.0655941067914328,0.7501329080276449,19,0,7,0.3684210526315789,11077,0.0848220780911395,7396,0.8634134952136353,428,0.0032774080909097,0.0,0.0,0.0,53.90869999246206,1.7804999952204523,73.29069999104831,1.6903999930946156,0.603599997702986
