method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
EngineeringROI_v2_B10,484.7946787000401,24.239733935002004,19.0,0.05119840602849094,0.0,0.09983124794204801,0.8154423636111882,646.81875,0.004953011692995639,0.015338567125180431,0.003840791039205063,34.828224182128906,55.04053767366612,56.23578500089934,1.9636317014323543,2.5471599976299326,73.42274090293965,74.9169150047237,1.8567961804617679,2.4241199920652434,1.4030597918008425,1.946064989897422
