method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction,error_mass_true_wet,error_mass_false_positive_wet,error_mass_both_dry
SmoothOracleV2_B10,JILONG_EI_0119,730,1334.169921875,0.5967950211257395,1.0,1.0,1.0,1.0,1.0,663.309326171875,485.1981201171875,185.6626739501953
SmoothOracleV2_B10,JILONG_EI_0119,740,1340.540771484375,0.5972617285162868,1.0,1.0,1.0,1.0,1.0,663.5758056640625,486.14935302734375,190.81552124023438
SmoothOracleV2_B10,JILONG_EI_0119,750,1346.65380859375,0.597369433967072,1.0,1.0,1.0,1.0,1.0,664.118896484375,487.50750732421875,195.02732849121094
SmoothOracleV2_B10,JILONG_EI_0119,760,1349.884033203125,0.5962667017899262,1.0,1.0,1.0,1.0,1.0,663.0283203125,488.8358459472656,198.01986694335938
SmoothOracleV2_B10,JILONG_EI_0119,770,1357.07177734375,0.5954941912209347,1.0,1.0,1.0,1.0,1.0,663.615234375,489.8482360839844,203.60830688476562
SmoothOracleV2_B10,JILONG_EI_0119,780,1365.390380859375,0.5950115219999917,1.0,1.0,1.0,1.0,1.0,666.1096801757812,491.6539306640625,207.62680053710938
SmoothOracleV2_B10,JILONG_EI_0119,790,1372.62255859375,0.5935705362920489,1.0,1.0,1.0,1.0,1.0,665.9908447265625,494.1067810058594,212.52487182617188
SmoothOracleV2_B10,JILONG_EI_0119,800,1379.8880615234375,0.5924398042852571,1.0,1.0,1.0,1.0,1.0,666.0343627929688,495.0538024902344,218.79986572265625
SmoothOracleV2_B10,JILONG_EI_0119,810,1388.0345458984375,0.590049105672382,1.0,1.0,1.0,1.0,1.0,667.1925659179688,498.357666015625,222.4842987060547
SmoothOracleV2_B10,JILONG_EI_0119,820,1397.779541015625,0.5890173700872692,1.0,1.0,1.0,1.0,1.0,669.6411743164062,499.2499084472656,228.88841247558594
SmoothOracleV2_B10,JILONG_EI_0119,830,1407.572021484375,0.5876105434398088,1.0,1.0,1.0,1.0,1.0,671.5484619140625,500.4539489746094,235.56951904296875
SmoothOracleV2_B10,JILONG_EI_0119,840,1415.4271240234375,0.5862992470708546,1.0,1.0,1.0,1.0,1.0,673.1558227539062,501.67755126953125,240.59375
SmoothOracleV2_B10,JILONG_EI_0119,850,1421.880859375,0.586368320692188,1.0,1.0,1.0,1.0,1.0,673.5941162109375,501.2569885253906,247.0298614501953
SmoothOracleV2_B10,JILONG_EI_0119,860,1430.3101806640625,0.5844271567118803,1.0,1.0,1.0,1.0,1.0,676.084228515625,503.489990234375,250.73594665527344
SmoothOracleV2_B10,JILONG_EI_0119,870,1439.986328125,0.5843125889491922,1.0,1.0,1.0,1.0,1.0,679.2794189453125,504.198974609375,256.50799560546875
SmoothOracleV2_B10,JILONG_EI_0119,880,1448.366943359375,0.583233919966316,1.0,1.0,1.0,1.0,1.0,681.0263671875,505.4002685546875,261.9403076171875
SmoothOracleV2_B10,JILONG_EI_0119,890,1456.822509765625,0.5823403132673602,1.0,1.0,1.0,1.0,1.0,683.1143798828125,508.0400085449219,265.66815185546875
SmoothOracleV2_B10,JILONG_EI_0119,900,1466.65185546875,0.5817573041828045,1.0,1.0,1.0,1.0,1.0,686.16748046875,509.42218017578125,271.06207275390625
SmoothOracleV2_B10,JILONG_EI_0119,910,1476.7401123046875,0.5811250100956622,1.0,1.0,1.0,1.0,1.0,687.2965087890625,512.87451171875,276.569091796875
SmoothOracleV2_B10,JILONG_EI_0119,920,1486.0008544921875,0.5801843577004999,1.0,1.0,1.0,1.0,1.0,689.6474609375,513.89599609375,282.4573669433594
SmoothOracleV2_B10,JILONG_EI_0119,930,1496.378662109375,0.5795816505095783,1.0,1.0,1.0,1.0,1.0,691.948486328125,515.4495239257812,288.98077392578125
SmoothOracleV2_B10,JILONG_EI_0119,940,1505.949462890625,0.5781319955722524,1.0,1.0,1.0,1.0,1.0,693.4423217773438,517.746337890625,294.7607421875
SmoothOracleV2_B10,JILONG_EI_0119,950,1515.89892578125,0.5777338609064134,1.0,1.0,1.0,1.0,1.0,695.299072265625,519.202880859375,301.3970031738281
SmoothOracleV2_B10,JILONG_EI_0119,960,1525.9332275390625,0.576517524834266,1.0,1.0,1.0,1.0,1.0,697.0042114257812,521.0951538085938,307.8338317871094
SmoothOracleV2_B10,JILONG_EI_0119,970,1535.861083984375,0.5755202823549522,1.0,1.0,1.0,1.0,1.0,698.057373046875,523.0650024414062,314.73870849609375
SmoothOracleV2_B10,JILONG_EI_0119,980,1543.836181640625,0.5753179172882134,1.0,1.0,1.0,1.0,1.0,700.4195556640625,523.9144287109375,319.5020751953125
SmoothOracleV2_B10,JILONG_EI_0119,990,1553.572998046875,0.5743900501460286,1.0,1.0,1.0,1.0,1.0,702.5150756835938,526.314208984375,324.74371337890625
SmoothOracleV2_B10,JILONG_EI_0119,1000,1564.0390625,0.5734115738051635,1.0,1.0,1.0,1.0,1.0,704.0552368164062,528.49560546875,331.48822021484375
SmoothOracleV2_B10,JILONG_EI_0119,1010,1574.078369140625,0.5723874151730267,1.0,1.0,1.0,1.0,1.0,706.4427490234375,529.4813232421875,338.1544189453125
SmoothOracleV2_B10,JILONG_EI_0119,1020,1584.2734375,0.5708117424274569,1.0,1.0,1.0,1.0,1.0,706.9716796875,533.2766723632812,344.02520751953125
SmoothOracleV2_B10,JILONG_EI_0119,1030,1593.8880615234375,0.5690586411610218,1.0,1.0,1.0,1.0,1.0,709.230224609375,534.590087890625,350.06781005859375
SmoothOracleV2_B10,JILONG_EI_0119,1040,1604.912841796875,0.5682373069916178,1.0,1.0,1.0,1.0,1.0,711.5216064453125,534.853759765625,358.53759765625
SmoothOracleV2_B10,JILONG_EI_0119,1050,1616.77490234375,0.5667745463096091,1.0,1.0,1.0,1.0,1.0,714.7979736328125,537.7740478515625,364.2027587890625
SmoothOracleV2_B10,JILONG_EI_0119,1060,1627.61572265625,0.5650340392490671,1.0,1.0,1.0,1.0,1.0,718.378662109375,540.3898315429688,368.8471374511719
SmoothOracleV2_B10,JILONG_EI_0119,1070,1640.36376953125,0.5637020741331612,1.0,1.0,1.0,1.0,1.0,720.12451171875,544.376220703125,375.8630676269531
SmoothOracleV2_B10,JILONG_EI_0119,1080,1652.5587158203125,0.5620479631815611,1.0,1.0,1.0,1.0,1.0,722.728271484375,545.1317138671875,384.69879150390625
SmoothOracleV2_B10,JILONG_EI_0119,1090,1663.886962890625,0.5606664386805412,1.0,1.0,1.0,1.0,1.0,725.8487548828125,547.7928466796875,390.245361328125
SmoothOracleV2_B10,JILONG_EI_0119,1100,1674.9178466796875,0.5585095739981716,1.0,1.0,1.0,1.0,1.0,728.9069213867188,549.3787231445312,396.6322021484375
SmoothOracleV2_B10,JILONG_EI_0119,1110,1688.10302734375,0.5568767554156616,1.0,1.0,1.0,1.0,1.0,732.2625732421875,552.5647583007812,403.2756042480469
SmoothOracleV2_B10,JILONG_EI_0119,1120,1699.561767578125,0.5549582291814651,1.0,1.0,1.0,1.0,1.0,734.6898803710938,556.3806762695312,408.4911804199219
SmoothOracleV2_B10,JILONG_EI_0119,1130,1712.5380859375,0.55395615258857,1.0,1.0,1.0,1.0,1.0,737.4913940429688,560.249267578125,414.79754638671875
SmoothOracleV2_B10,JILONG_EI_0119,1140,1724.281982421875,0.552304996594913,1.0,1.0,1.0,1.0,1.0,740.7720947265625,561.0240478515625,422.4859619140625
SmoothOracleV2_B10,JILONG_EI_0119,1150,1735.3603515625,0.5513270566751017,1.0,1.0,1.0,1.0,1.0,743.8258056640625,561.86865234375,429.665771484375
SmoothOracleV2_B10,JILONG_EI_0119,1160,1747.85791015625,0.5499666376792003,1.0,1.0,1.0,1.0,1.0,746.6378784179688,563.5889892578125,437.63104248046875
SmoothOracleV2_B10,JILONG_EI_0119,1170,1760.33056640625,0.5482520175147236,1.0,1.0,1.0,1.0,1.0,749.3829345703125,567.066162109375,443.88153076171875
SmoothOracleV2_B10,JILONG_EI_0119,1180,1770.7032470703125,0.5473163110817141,1.0,1.0,1.0,1.0,1.0,752.3847045898438,568.4012451171875,449.9172668457031
SmoothOracleV2_B10,JILONG_EI_0119,1190,1783.6229248046875,0.5458949286794811,1.0,1.0,1.0,1.0,1.0,755.555908203125,568.9854125976562,459.0816650390625
SmoothOracleV2_B10,JILONG_EI_0119,1200,1794.65380859375,0.545258646906512,1.0,1.0,1.0,1.0,1.0,758.8072509765625,569.9498901367188,465.8966369628906
SmoothOracleV2_B10,JILONG_EI_0119,1210,1804.938232421875,0.5443332336606391,1.0,1.0,1.0,1.0,1.0,762.1127319335938,568.6575927734375,474.16790771484375
SmoothOracleV2_B10,JILONG_EI_0119,1220,1816.019775390625,0.5437853323387901,1.0,1.0,1.0,1.0,1.0,764.7279052734375,570.9774169921875,480.3144836425781
SmoothOracleV2_B10,JILONG_EI_0119,1230,1828.539306640625,0.543013065145304,1.0,1.0,1.0,1.0,1.0,766.7552490234375,573.4739379882812,488.31005859375
SmoothOracleV2_B10,JILONG_EI_0119,1240,1841.1240234375,0.5427569668604308,1.0,1.0,1.0,1.0,1.0,768.9971923828125,574.094482421875,498.0323791503906
SmoothOracleV2_B10,JILONG_EI_0119,1250,1852.0416259765625,0.5421835873772677,1.0,1.0,1.0,1.0,1.0,773.0057983398438,576.65966796875,502.3761901855469
SmoothOracleV2_B10,JILONG_EI_0119,1260,1865.9364013671875,0.541299705820703,1.0,1.0,1.0,1.0,1.0,776.4366455078125,578.2792358398438,511.22052001953125
SmoothOracleV2_B10,JILONG_EI_0119,1270,1879.314208984375,0.5403660599976026,1.0,1.0,1.0,1.0,1.0,779.9647827148438,580.8392333984375,518.51025390625
SmoothOracleV2_B10,JILONG_EI_0119,1280,1893.2139892578125,0.5395573663218614,1.0,1.0,1.0,1.0,1.0,782.416259765625,583.2150268554688,527.582763671875
SmoothOracleV2_B10,JILONG_EI_0119,1290,1905.5654296875,0.5381733591924912,1.0,1.0,1.0,1.0,1.0,785.7922973632812,586.7533569335938,533.0198364257812
SmoothOracleV2_B10,JILONG_EI_0119,1300,1920.510986328125,0.5379729202669257,1.0,1.0,1.0,1.0,1.0,789.4317626953125,589.2388916015625,541.84033203125
SmoothOracleV2_B10,JILONG_EI_0119,1310,1934.62353515625,0.5374558533213992,1.0,1.0,1.0,1.0,1.0,793.0349731445312,591.0076904296875,550.5809326171875
SmoothOracleV2_B10,JILONG_EI_0119,1320,1946.0694580078125,0.5376051595851719,1.0,1.0,1.0,1.0,1.0,795.6937866210938,595.0517578125,555.323974609375
SmoothOracleV2_B10,JILONG_EI_0119,1330,1959.114013671875,0.536995847246996,1.0,1.0,1.0,1.0,1.0,798.1475830078125,597.5899658203125,563.37646484375
SmoothOracleV2_B10,JILONG_EI_0119,1340,1973.1697998046875,0.5364784536173912,1.0,1.0,1.0,1.0,1.0,801.271484375,600.0694580078125,571.8287353515625
SmoothOracleV2_B10,JILONG_EI_0119,1350,1987.1112060546875,0.5363468814556579,1.0,1.0,1.0,1.0,1.0,804.1221923828125,603.4051513671875,579.5838623046875
SmoothOracleV2_B10,JILONG_EI_0119,1360,2001.61376953125,0.5359268187274148,1.0,1.0,1.0,1.0,1.0,807.4625244140625,606.46142578125,587.68994140625
SmoothOracleV2_B10,JILONG_EI_0119,1370,2015.1396484375,0.5360369213607524,1.0,1.0,1.0,1.0,1.0,810.2640991210938,608.6309814453125,596.2445678710938
SmoothOracleV2_B10,JILONG_EI_0119,1380,2028.1483154296875,0.5354136248930548,1.0,1.0,1.0,1.0,1.0,812.449951171875,611.2099609375,604.4884033203125
SmoothOracleV2_B10,JILONG_EI_0119,1390,2041.3902587890625,0.5349756421009028,1.0,1.0,1.0,1.0,1.0,815.0187377929688,614.469482421875,611.902099609375
SmoothOracleV2_B10,JILONG_EI_0119,1400,2054.986328125,0.5346775834541296,1.0,1.0,1.0,1.0,1.0,817.0208129882812,618.3719482421875,619.5933837890625
SmoothOracleV2_B10,JILONG_EI_0119,1410,2068.921875,0.5344768367268271,1.0,1.0,1.0,1.0,1.0,818.7705078125,622.346923828125,627.8043823242188
SmoothOracleV2_B10,JILONG_EI_0119,1420,2083.72216796875,0.5344747305824685,1.0,1.0,1.0,1.0,1.0,821.6212158203125,624.588134765625,637.512939453125
SmoothOracleV2_B10,JILONG_EI_0119,1430,2097.45166015625,0.5341441829899299,1.0,1.0,1.0,1.0,1.0,823.07177734375,627.716552734375,646.663330078125
SmoothOracleV2_B10,JILONG_EI_0119,1440,2109.898193359375,0.5335442561092588,1.0,1.0,1.0,1.0,1.0,825.7967529296875,632.0863037109375,652.0150146484375
SmoothOracleV2_B10,JILONG_EI_0129,10,33.530364990234375,0.9905502870869175,1.0,1.0,1.0,1.0,1.0,20.546497344970703,12.24395751953125,0.7399100065231323
SmoothOracleV2_B10,JILONG_EI_0129,20,55.00289535522461,0.9884877087679208,1.0,1.0,1.0,1.0,1.0,40.95881652832031,13.220549583435059,0.823527455329895
SmoothOracleV2_B10,JILONG_EI_0129,30,124.52816772460938,0.9937211256213027,1.0,1.0,1.0,1.0,1.0,95.20067596435547,27.59710121154785,1.7303822040557861
SmoothOracleV2_B10,JILONG_EI_0129,40,242.6180419921875,0.9698919506421829,1.0,1.0,1.0,1.0,1.0,199.2230682373047,42.31525802612305,1.0797033309936523
SmoothOracleV2_B10,JILONG_EI_0129,50,333.9707336425781,0.8640994257034093,1.0,1.0,1.0,1.0,1.0,260.5318603515625,71.37496948242188,2.063873767852783
SmoothOracleV2_B10,JILONG_EI_0129,60,394.2451477050781,0.8846203254175837,1.0,1.0,1.0,1.0,1.0,277.1060791015625,112.45159912109375,4.6874613761901855
SmoothOracleV2_B10,JILONG_EI_0129,70,440.0826416015625,0.800665919246438,1.0,1.0,1.0,1.0,1.0,332.3353271484375,103.13533782958984,4.611969947814941
SmoothOracleV2_B10,JILONG_EI_0129,80,603.7911376953125,0.6986538229452101,1.0,1.0,1.0,1.0,1.0,421.63067626953125,175.9998779296875,6.1605544090271
SmoothOracleV2_B10,JILONG_EI_0129,90,760.8831787109375,0.6501152360713165,1.0,1.0,1.0,1.0,1.0,469.2253723144531,282.90087890625,8.75692367553711
SmoothOracleV2_B10,JILONG_EI_0129,100,755.8763427734375,0.6719664309298998,1.0,1.0,1.0,1.0,1.0,487.435791015625,255.81248474121094,12.628074645996094
SmoothOracleV2_B10,JILONG_EI_0129,110,766.4407958984375,0.6422098257359997,1.0,1.0,1.0,1.0,1.0,497.5522766113281,257.511474609375,11.377066612243652
SmoothOracleV2_B10,JILONG_EI_0129,120,817.1626586914062,0.656143727598796,1.0,1.0,1.0,1.0,1.0,535.4153442382812,268.86505126953125,12.88223648071289
SmoothOracleV2_B10,JILONG_EI_0129,130,830.89892578125,0.6616941247336708,1.0,1.0,1.0,1.0,1.0,526.3239135742188,289.4510803222656,15.123987197875977
SmoothOracleV2_B10,JILONG_EI_0129,140,828.5054321289062,0.667795605500709,1.0,1.0,1.0,1.0,1.0,472.73663330078125,339.9898681640625,15.778953552246094
SmoothOracleV2_B10,JILONG_EI_0129,150,832.7765502929688,0.6650466167216003,1.0,1.0,1.0,1.0,1.0,472.7503967285156,342.07574462890625,17.950437545776367
SmoothOracleV2_B10,JILONG_EI_0129,160,826.4498291015625,0.6618035242183381,1.0,1.0,1.0,1.0,1.0,426.2555236816406,381.8331604003906,18.361202239990234
SmoothOracleV2_B10,JILONG_EI_0129,170,895.2109375,0.6636504430291992,1.0,1.0,1.0,1.0,1.0,442.9102783203125,431.53167724609375,20.768978118896484
SmoothOracleV2_B10,JILONG_EI_0129,180,881.5219116210938,0.6706294133863041,1.0,1.0,1.0,1.0,1.0,422.5794372558594,435.79376220703125,23.14879608154297
SmoothOracleV2_B10,JILONG_EI_0129,190,879.1824951171875,0.6976499972623055,1.0,1.0,1.0,1.0,1.0,395.6192932128906,457.6669616699219,25.896268844604492
SmoothOracleV2_B10,JILONG_EI_0129,200,909.017333984375,0.7275003659661744,1.0,1.0,1.0,1.0,1.0,399.47735595703125,478.6861572265625,30.853796005249023
SmoothOracleV2_B10,JILONG_EI_0129,210,938.6239624023438,0.7457121161298287,1.0,1.0,1.0,1.0,1.0,426.2525634765625,480.603271484375,31.768110275268555
SmoothOracleV2_B10,JILONG_EI_0129,220,999.9568481445312,0.7670796516452513,1.0,1.0,1.0,1.0,1.0,471.66119384765625,494.4526672363281,33.842960357666016
SmoothOracleV2_B10,JILONG_EI_0129,230,1067.599853515625,0.779644335562008,1.0,1.0,1.0,1.0,1.0,556.5384521484375,474.20013427734375,36.861175537109375
SmoothOracleV2_B10,JILONG_EI_0129,240,1124.3037109375,0.7477981751339154,1.0,1.0,1.0,1.0,1.0,631.4962158203125,453.2642517089844,39.543312072753906
SmoothOracleV2_B10,JILONG_EI_0129,250,1181.1451416015625,0.707261349069188,1.0,1.0,1.0,1.0,1.0,694.5068969726562,443.55126953125,43.087074279785156
SmoothOracleV2_B10,JILONG_EI_0129,260,1215.70361328125,0.6902970061853365,1.0,1.0,1.0,1.0,1.0,737.4898681640625,435.7929992675781,42.420814514160156
SmoothOracleV2_B10,JILONG_EI_0129,270,1254.038818359375,0.6821375305257968,1.0,1.0,1.0,1.0,1.0,767.2428588867188,438.7814025878906,48.014564514160156
SmoothOracleV2_B10,JILONG_EI_0129,280,1277.684814453125,0.6765403393800504,1.0,1.0,1.0,1.0,1.0,786.8118896484375,440.74774169921875,50.12516403198242
SmoothOracleV2_B10,JILONG_EI_0129,290,1300.8001708984375,0.6604931987527857,1.0,1.0,1.0,1.0,1.0,797.5537109375,450.4866943359375,52.75983428955078
SmoothOracleV2_B10,JILONG_EI_0129,300,1327.33544921875,0.6425385085447519,1.0,1.0,1.0,1.0,1.0,811.320556640625,460.16156005859375,55.85334777832031
SmoothOracleV2_B10,JILONG_EI_0129,310,1347.46240234375,0.6439052105133423,1.0,1.0,1.0,1.0,1.0,823.70654296875,465.08074951171875,58.6751594543457
SmoothOracleV2_B10,JILONG_EI_0129,320,1363.98876953125,0.644736215951811,1.0,1.0,1.0,1.0,1.0,831.8167114257812,470.9100341796875,61.26207733154297
SmoothOracleV2_B10,JILONG_EI_0129,330,1381.002197265625,0.6497362385704091,1.0,1.0,1.0,1.0,1.0,841.3519897460938,476.11456298828125,63.53551483154297
SmoothOracleV2_B10,JILONG_EI_0129,340,1395.77734375,0.6521626605267464,1.0,1.0,1.0,1.0,1.0,847.1697998046875,481.99639892578125,66.6111831665039
SmoothOracleV2_B10,JILONG_EI_0129,350,1410.73974609375,0.6425604206883462,1.0,1.0,1.0,1.0,1.0,852.3226318359375,488.487548828125,69.92955780029297
SmoothOracleV2_B10,JILONG_EI_0129,360,1431.73974609375,0.6258459314283309,1.0,1.0,1.0,1.0,1.0,864.0152587890625,494.0110778808594,73.71336364746094
SmoothOracleV2_B10,JILONG_EI_0129,370,1444.9403076171875,0.610059285358843,1.0,1.0,1.0,1.0,1.0,869.4324951171875,499.21771240234375,76.29006958007812
SmoothOracleV2_B10,JILONG_EI_0129,380,1457.0533447265625,0.5954548094484606,1.0,1.0,1.0,1.0,1.0,872.0975341796875,505.0295715332031,79.92620849609375
SmoothOracleV2_B10,JILONG_EI_0129,390,1465.532470703125,0.5827655185970828,1.0,1.0,1.0,1.0,1.0,874.1715698242188,506.5133056640625,84.84748840332031
SmoothOracleV2_B10,JILONG_EI_0129,400,1469.848876953125,0.5752535741141654,1.0,1.0,1.0,1.0,1.0,870.9297485351562,510.58154296875,88.33766174316406
SmoothOracleV2_B10,JILONG_EI_0129,410,1470.810791015625,0.5700494278438517,1.0,1.0,1.0,1.0,1.0,862.9620971679688,516.4893798828125,91.35932922363281
SmoothOracleV2_B10,JILONG_EI_0129,420,1472.09912109375,0.5676768149665778,1.0,1.0,1.0,1.0,1.0,857.0956420898438,520.10986328125,94.8935317993164
SmoothOracleV2_B10,JILONG_EI_0129,430,1471.9423828125,0.5661112542278933,1.0,1.0,1.0,1.0,1.0,848.159423828125,524.9092407226562,98.8736572265625
SmoothOracleV2_B10,JILONG_EI_0129,440,1465.8468017578125,0.5675858023500684,1.0,1.0,1.0,1.0,1.0,835.4844970703125,527.6370849609375,102.72520446777344
SmoothOracleV2_B10,JILONG_EI_0129,450,1466.4697265625,0.5694573528436743,1.0,1.0,1.0,1.0,1.0,828.1868896484375,531.3927001953125,106.89019775390625
SmoothOracleV2_B10,JILONG_EI_0129,460,1466.743896484375,0.5711680846902816,1.0,1.0,1.0,1.0,1.0,822.9884033203125,533.3547973632812,110.40068054199219
SmoothOracleV2_B10,JILONG_EI_0129,470,1467.830078125,0.5736092982926904,1.0,1.0,1.0,1.0,1.0,816.7080078125,537.2227783203125,113.89923095703125
SmoothOracleV2_B10,JILONG_EI_0129,480,1474.7822265625,0.5747307916338157,1.0,1.0,1.0,1.0,1.0,816.5928955078125,538.7897338867188,119.39961242675781
SmoothOracleV2_B10,JILONG_EI_0129,490,1482.8525390625,0.5752758040914896,1.0,1.0,1.0,1.0,1.0,816.5882568359375,540.0283203125,126.23587036132812
SmoothOracleV2_B10,JILONG_EI_0129,500,1490.860107421875,0.5785647092886991,1.0,1.0,1.0,1.0,1.0,817.2999877929688,542.118896484375,131.44134521484375
SmoothOracleV2_B10,JILONG_EI_0129,510,1497.566162109375,0.5809074211319464,1.0,1.0,1.0,1.0,1.0,817.620849609375,544.0104370117188,135.93496704101562
SmoothOracleV2_B10,JILONG_EI_0129,520,1504.4215087890625,0.5819312394124678,1.0,1.0,1.0,1.0,1.0,817.3983154296875,546.9483642578125,140.07485961914062
SmoothOracleV2_B10,JILONG_EI_0129,530,1513.59912109375,0.582580502184818,1.0,1.0,1.0,1.0,1.0,818.4805297851562,550.2545166015625,144.864013671875
SmoothOracleV2_B10,JILONG_EI_0129,540,1522.6004638671875,0.5842536414929927,1.0,1.0,1.0,1.0,1.0,821.4012451171875,550.3927001953125,150.8064422607422
SmoothOracleV2_B10,JILONG_EI_0129,550,1531.3345947265625,0.5853353147118708,1.0,1.0,1.0,1.0,1.0,824.6227416992188,548.5805053710938,158.13143920898438
SmoothOracleV2_B10,JILONG_EI_0129,560,1538.1669921875,0.5854908612590963,1.0,1.0,1.0,1.0,1.0,828.186279296875,548.6466064453125,161.3341064453125
SmoothOracleV2_B10,JILONG_EI_0129,570,1546.1903076171875,0.5854222089761015,1.0,1.0,1.0,1.0,1.0,830.2037353515625,550.8461303710938,165.14051818847656
SmoothOracleV2_B10,JILONG_EI_0129,580,1554.42919921875,0.5851893403486054,1.0,1.0,1.0,1.0,1.0,831.570556640625,552.3430786132812,170.5156707763672
SmoothOracleV2_B10,JILONG_EI_0129,590,1558.825439453125,0.5843650040735839,1.0,1.0,1.0,1.0,1.0,831.7479248046875,552.25830078125,174.8192901611328
SmoothOracleV2_B10,JILONG_EI_0129,600,1567.833740234375,0.5828406187237108,1.0,1.0,1.0,1.0,1.0,833.4425659179688,553.1044311523438,181.2867889404297
SmoothOracleV2_B10,JILONG_EI_0129,610,1576.8470458984375,0.581553964269006,1.0,1.0,1.0,1.0,1.0,833.401123046875,555.2684936523438,188.17742919921875
SmoothOracleV2_B10,JILONG_EI_0129,620,1583.8634033203125,0.5800529462455095,1.0,1.0,1.0,1.0,1.0,833.389892578125,557.6512451171875,192.82223510742188
SmoothOracleV2_B10,JILONG_EI_0129,630,1597.36767578125,0.578733118262817,1.0,1.0,1.0,1.0,1.0,839.6901245117188,560.6746215820312,197.00291442871094
SmoothOracleV2_B10,JILONG_EI_0129,640,1610.778564453125,0.5773427537061703,1.0,1.0,1.0,1.0,1.0,846.837890625,561.6510009765625,202.28981018066406
SmoothOracleV2_B10,JILONG_EI_0129,650,1622.491943359375,0.5767954549737234,1.0,1.0,1.0,1.0,1.0,852.5352783203125,562.4390869140625,207.51760864257812
SmoothOracleV2_B10,JILONG_EI_0129,660,1632.9193115234375,0.5756827258239156,1.0,1.0,1.0,1.0,1.0,855.3872680664062,562.515380859375,215.01663208007812
SmoothOracleV2_B10,JILONG_EI_0129,670,1642.2274169921875,0.5733427714000491,1.0,1.0,1.0,1.0,1.0,857.0494995117188,565.873779296875,219.30409240722656
SmoothOracleV2_B10,JILONG_EI_0129,680,1654.945068359375,0.5731602243000311,1.0,1.0,1.0,1.0,1.0,862.5364990234375,568.966064453125,223.44236755371094
SmoothOracleV2_B10,JILONG_EI_0129,690,1667.7796630859375,0.5728926141646943,1.0,1.0,1.0,1.0,1.0,869.0726318359375,570.128173828125,228.57876586914062
SmoothOracleV2_B10,JILONG_EI_0129,700,1682.87744140625,0.5720149653827311,1.0,1.0,1.0,1.0,1.0,878.0111083984375,567.9927978515625,236.87356567382812
SmoothOracleV2_B10,JILONG_EI_0129,710,1695.8590087890625,0.5703805831689164,1.0,1.0,1.0,1.0,1.0,885.1422729492188,568.8656005859375,241.85107421875
SmoothOracleV2_B10,JILONG_EI_0129,720,1710.832275390625,0.5678558244442417,1.0,1.0,1.0,1.0,1.0,892.7655029296875,569.5398559570312,248.5267791748047
SmoothOracleV2_B10,JILONG_EI_0129,730,1724.064453125,0.5653245559919325,1.0,1.0,1.0,1.0,1.0,901.4048461914062,568.58837890625,254.07119750976562
SmoothOracleV2_B10,JILONG_EI_0129,740,1737.260498046875,0.5618906131827636,1.0,1.0,1.0,1.0,1.0,909.7632446289062,567.1820068359375,260.3152160644531
SmoothOracleV2_B10,JILONG_EI_0129,750,1752.5888671875,0.5590580306276076,1.0,1.0,1.0,1.0,1.0,916.644287109375,569.8740234375,266.070556640625
SmoothOracleV2_B10,JILONG_EI_0129,760,1766.47705078125,0.5555410307841716,1.0,1.0,1.0,1.0,1.0,922.2863159179688,571.1785278320312,273.0121765136719
SmoothOracleV2_B10,JILONG_EI_0129,770,1780.0068359375,0.5513450765153494,1.0,1.0,1.0,1.0,1.0,929.3421630859375,571.366455078125,279.2982482910156
SmoothOracleV2_B10,JILONG_EI_0129,780,1796.215576171875,0.5482473769858621,1.0,1.0,1.0,1.0,1.0,935.67626953125,572.25244140625,288.28692626953125
SmoothOracleV2_B10,JILONG_EI_0129,790,1813.0330810546875,0.5453935552252149,1.0,1.0,1.0,1.0,1.0,942.9847412109375,574.707275390625,295.341064453125
SmoothOracleV2_B10,JILONG_EI_0129,800,1832.268798828125,0.5435158561612083,1.0,1.0,1.0,1.0,1.0,952.12060546875,572.6499633789062,307.49810791015625
SmoothOracleV2_B10,JILONG_EI_0129,810,1847.2628173828125,0.5402318201372905,1.0,1.0,1.0,1.0,1.0,958.3983764648438,573.0611572265625,315.8033142089844
SmoothOracleV2_B10,JILONG_EI_0129,820,1860.960205078125,0.5381756282821121,1.0,1.0,1.0,1.0,1.0,963.3099975585938,572.6113891601562,325.03875732421875
SmoothOracleV2_B10,JILONG_EI_0129,830,1877.623046875,0.5370895490676685,1.0,1.0,1.0,1.0,1.0,967.8333129882812,573.5362548828125,336.2534484863281
SmoothOracleV2_B10,JILONG_EI_0129,840,1891.826904296875,0.5361127456547967,1.0,1.0,1.0,1.0,1.0,971.8600463867188,573.0076904296875,346.9591979980469
SmoothOracleV2_B10,JILONG_EI_0129,850,1905.870849609375,0.5350455565176828,1.0,1.0,1.0,1.0,1.0,975.85986328125,573.6724853515625,356.33843994140625
SmoothOracleV2_B10,JILONG_EI_0129,860,1920.602294921875,0.5339961520714258,1.0,1.0,1.0,1.0,1.0,979.7507934570312,576.543701171875,364.30767822265625
SmoothOracleV2_B10,JILONG_EI_0129,870,1934.0220947265625,0.532253566375555,1.0,1.0,1.0,1.0,1.0,980.7291870117188,580.5816650390625,372.7113037109375
SmoothOracleV2_B10,JILONG_EI_0129,880,1945.5828857421875,0.5301109892010781,1.0,1.0,1.0,1.0,1.0,986.21484375,580.2869262695312,379.0811462402344
