__change_den_c_v1,__change_den_dz_v1,__change_den_h_v1,__change_den_hu_v1,__change_den_hv_v1,__change_den_ice_v1,__change_num_c_v1,__change_num_dz_v1,__change_num_h_v1,__change_num_hu_v1,__change_num_hv_v1,__change_num_ice_v1,__new_intersection_v1,__new_pred_v1,__new_truth_v1,__new_union_v1,active_cell_coverage_fraction_v1,budget_fraction_v1,budget_max_count_v1,case_wall_runtime_seconds_v1,change_region_c_rel_l2_v1,change_region_dz_rel_l2_v1,change_region_h_rel_l2_v1,change_region_hu_rel_l2_v1,change_region_hv_rel_l2_v1,change_region_ice_rel_l2_v1,change_region_momentum_rel_l2_v1,debris_front_final_error_km_v1,debris_front_mae_km_v1,false_positive_wet_fraction_v1,final_wet_iou_v1,front_zone_h_rel_l2_v1,front_zone_momentum_rel_l2_v1,front_zone_wet_iou_v1,mean_wet_iou_v1,method_v1,mixture_volume_relative_error_v1,newly_wet_iou_v1,newly_wet_precision_v1,newly_wet_recall_v1,scenario_id,selected_patch_count_v1,trajectory_c_rel_l2_v1,trajectory_dz_rel_l2_v1,trajectory_h_rel_l2_v1,trajectory_hu_rel_l2_v1,trajectory_hv_rel_l2_v1,trajectory_ice_rel_l2_v1,trajectory_momentum_rel_l2_v1,wet_overprediction_ratio_v1,__change_den_c_v2a,__change_den_dz_v2a,__change_den_h_v2a,__change_den_hu_v2a,__change_den_hv_v2a,__change_den_ice_v2a,__change_num_c_v2a,__change_num_dz_v2a,__change_num_h_v2a,__change_num_hu_v2a,__change_num_hv_v2a,__change_num_ice_v2a,__new_intersection_v2a,__new_pred_v2a,__new_truth_v2a,__new_union_v2a,active_cell_coverage_fraction_v2a,budget_fraction_v2a,budget_max_count_v2a,case_wall_runtime_seconds_v2a,change_region_c_rel_l2_v2a,change_region_dz_rel_l2_v2a,change_region_h_rel_l2_v2a,change_region_hu_rel_l2_v2a,change_region_hv_rel_l2_v2a,change_region_ice_rel_l2_v2a,change_region_momentum_rel_l2_v2a,debris_front_final_error_km_v2a,debris_front_mae_km_v2a,false_positive_wet_fraction_v2a,final_wet_iou_v2a,front_zone_h_rel_l2_v2a,front_zone_momentum_rel_l2_v2a,front_zone_wet_iou_v2a,mean_wet_iou_v2a,method_v2a,mixture_volume_relative_error_v2a,newly_wet_iou_v2a,newly_wet_precision_v2a,newly_wet_recall_v2a,selected_patch_count_v2a,trajectory_c_rel_l2_v2a,trajectory_dz_rel_l2_v2a,trajectory_h_rel_l2_v2a,trajectory_hu_rel_l2_v2a,trajectory_hv_rel_l2_v2a,trajectory_ice_rel_l2_v2a,trajectory_momentum_rel_l2_v2a,wet_overprediction_ratio_v2a,trajectory_h_rel_l2_improved,trajectory_momentum_rel_l2_improved,change_region_h_rel_l2_improved,change_region_momentum_rel_l2_improved,false_positive_wet_fraction_improved,mixture_volume_relative_error_improved,debris_front_mae_km_improved,mean_wet_iou_improved,split
35432.725008778274,74914.23455935717,26718022.109859217,30719942261.082848,34298382133.7913,100.1941066053114,7095.227388799191,64278.64106345177,14697900.81881464,9075255463.883362,7504960798.040264,53.10123440007104,9703,838527,13949,842773,0.0730531455715427,0.1,19,24.01294610000332,0.4474874731747815,0.9262989464316564,0.741695260378457,0.5435246336443212,0.46777541923918,0.7279997326957407,0.5049835243015687,4.350000381469727,11.408085156417062,0.5276020558363954,0.2781019058732011,0.9373461710342014,0.9412358512328144,0.6047729078782862,0.375933833984901,RiskTemporal_B10,0.1419464114285198,0.0115131832652446,0.0115714818962299,0.6956054197433508,JILONG_EI_0109,19.0,1.3314390745792366,1.0941871921186046,1.0511211949143116,0.6838565932599793,2.3940609852892067,0.9333684063344824,1.72545965554367,1.3130740978949431,35432.725008778274,74914.23455935717,26718022.109859217,30719942261.082848,34298382133.7913,100.1941066053114,6940.056124389172,64210.34722507,15112802.134205878,9772444215.553232,7467869874.689444,51.51861997270587,9960,1254133,13949,1258122,0.0703501028231484,0.1,19,24.03874430000724,0.4425671903742046,0.925806735321919,0.7520909204345326,0.564015971739583,0.4666180705975463,0.7170691226162109,0.5149377136067022,4.260000228881836,11.510638402286151,0.6008192671683958,0.2560121937450604,0.924887062847521,0.9384536154157396,0.6093589816408491,0.3580715974364186,RiskTemporal_v2A_B10,0.0945169936197382,0.0079165613509659,0.0079417414261485,0.714029679546921,19.0,1.3546879550776043,1.0926528950262384,1.063638200648758,0.7338721849737485,4.73159384717405,1.020987807868852,3.309876732807934,1.7256895382880926,False,False,False,False,False,True,False,False,val
29664.16461913288,49934.99145291746,18274056.568535265,19964594959.49474,23527586264.43009,437.5020383175179,6129.667250812054,41142.5545745492,9874432.833235908,6216062232.293664,5868941873.163129,128.61105277508028,9028,732789,12548,736309,0.0840612208260055,0.1,19,24.15981979999924,0.4545716935506685,0.9077016753121046,0.7350867549355119,0.5579912966813407,0.4994490793173134,0.5421870074377384,0.527130088821031,5.310000419616699,12.749577608956418,0.4938355420194749,0.344615109841043,0.8825992558729382,0.9926475439074288,0.6830473502254697,0.406875673277581,RiskTemporal_B10,0.2338310010593344,0.01226115666113,0.0123200539309405,0.7194772075231113,JILONG_EI_0119,19.0,1.4781299157553782,1.0583899048940255,1.1669693332189994,0.743784650238756,3.455638535983081,0.894009996718429,2.449624652741809,1.2974399700200334,29664.16461913288,49934.99145291746,18274056.568535265,19964594959.49474,23527586264.43009,437.5020383175179,6161.330285251141,41045.16279107332,9788543.345724408,6185493317.024081,5407534702.165052,128.57328703950515,9445,1486715,12548,1489818,0.0712116774254479,0.1,19,23.987243800002037,0.4557442351746464,0.9066266926792704,0.7318828181383413,0.5566175804590714,0.4794142848758556,0.5421073968828939,0.5162889716461644,5.310000419616699,12.583732631214907,0.6420859904408962,0.250615170642987,0.9332484756374412,1.0114797010637502,0.6334715118571198,0.338692766844889,RiskTemporal_v2A_B10,0.7300368308144889,0.0063397005540274,0.0063529324719263,0.7527095951546063,19.0,1.56473943846258,1.078504792434446,1.3423932459114305,0.751286303645523,4.198348028786705,0.8917662782646397,2.953934171780108,2.02575440243202,False,False,True,True,False,False,True,False,val
40077.152742907405,102325.2629685998,33278552.74885588,42683483816.23633,45267366764.87392,275.5953811859654,9321.58480656147,89970.61651217937,18972371.75099501,16002536726.626509,13186709268.931068,103.7022786294865,9086,972764,15637,979315,0.0679192202287208,0.1,19,24.03717009999673,0.4822768855484631,0.9376891989903248,0.7550550166325155,0.612300320400241,0.5397288086271809,0.613420353871133,0.5760914322404534,1.6800003051757812,10.930909158570785,0.5914947552713247,0.2370423546302943,0.936249039476032,0.9384737518441528,0.610601626652676,0.3264418782522421,RiskTemporal_B10,0.127423576383848,0.0092779136437203,0.0093403949981701,0.581057747649805,JILONG_EI_0129,19.0,1.6893248495469604,1.0714432527377893,1.0915767939742358,0.7497029647440648,2.5785784736078297,1.0032252672407125,1.890864013607744,1.4203361176204448,40077.152742907405,102325.2629685998,33278552.74885588,42683483816.23633,45267366764.87392,275.5953811859654,9565.488255739212,89864.1925778389,18637088.343158484,16209844357.605238,13197776531.787315,103.81864415207096,9264,1294334,15637,1300707,0.0627755103082652,0.1,19,24.083547599992016,0.4885456396976954,0.9371344506424736,0.7483535383606837,0.6162536333549532,0.5399552513160577,0.6137644204039854,0.5782423868379034,1.6800003051757812,10.867552658998882,0.6459307722250501,0.2324358678067945,0.9457872483088628,0.9437828311247616,0.5967391537211693,0.3079029066035338,RiskTemporal_v2A_B10,0.0554424567207426,0.00712228042134,0.007157348875947,0.5924410053079235,19.0,1.6954393987962375,1.0727625531838063,1.0725505719131274,0.7747931790735716,4.042744031725982,1.034351053116106,2.8972310817466917,1.7301664873601883,True,False,True,False,False,True,True,False,val
34078.62169221509,68648.96600997448,22901121.856757905,27420508326.108334,30356588774.160496,272.2324782969081,7567.039225101471,58044.47147965431,11902597.78410476,8357967430.121488,7305045806.522515,81.85234289245592,9559,895412,14236,900089,0.0839637472890338,0.1,19,24.07482090000121,0.4712181196033014,0.9195247651953674,0.7209290073948526,0.5520934394549265,0.4905519292148895,0.5483345220281745,0.5206666951664988,3.270000457763672,11.63133838484195,0.5644997699446037,0.2931803696622052,0.9171935053078648,0.931457790190389,0.6369008712211354,0.350808742907111,RiskTemporal_B10,0.1062219102519153,0.0106200609050882,0.0106755326039856,0.6714667041303737,JILONG_EI_0139,19.0,1.5834332841497138,1.0550702968599788,1.0780839410004772,0.7367260492393508,3.3029548386737115,0.9606770410571182,2.3625181945024285,1.3955422652444665,34078.62169221509,68648.96600997448,22901121.856757905,27420508326.108334,30356588774.160496,272.2324782969081,7332.421464025974,57488.41167330742,11633158.759665608,8183762875.122681,7317786612.246094,81.65653490562622,10309,1627640,14236,1631567,0.0727896001000579,0.1,19,24.024284999992236,0.4638554880899719,0.9151096914909738,0.7127224661923554,0.5463095190078439,0.4909795311891125,0.5476782636740709,0.517976070529581,3.1500015258789062,11.37591557776634,0.671777116321798,0.2291875387624636,0.9364540401133764,0.9099512354815784,0.620423178821783,0.3119803240654085,RiskTemporal_v2A_B10,0.4853886684549928,0.0063184656223127,0.0063337101570371,0.7241500421466704,19.0,1.6249952805734638,1.0586986991974037,1.1688327986846645,0.7638083115513501,5.583506806287854,0.9747035729052898,3.930983054032839,2.1323509464208645,False,False,True,True,False,False,True,False,val
37309.28019087389,61085.04558469355,28859161.51000511,35094244483.431915,37345145842.27022,324.94154228115826,7403.687489032745,51539.6106441021,14957950.922022965,10754496878.062649,9556088907.89127,98.00014737860408,9872,999067,14504,1003699,0.0823930566935444,0.1,19,24.061848800003645,0.4454670687833369,0.9185506641591724,0.7199365086779019,0.5535758050268967,0.5058514636517343,0.5491749835383274,0.5295095916052002,3.480001449584961,11.759577781171863,0.5873935248013503,0.2701958156503611,0.9814270268423838,0.9800107346632928,0.6157771708779269,0.3350402057468605,RiskTemporal_B10,0.193931830092838,0.0098356180488373,0.0098812191774926,0.6806398234969664,JILONG_EI_0149,19.0,1.5939324159067356,1.072053199479369,1.1176397423991102,0.717762147326838,3.5844989969092524,0.9752079765564832,2.541911077009389,1.440921051404227,37309.28019087389,61085.04558469355,28859161.51000511,35094244483.431915,37345145842.27022,324.94154228115826,7295.258929252624,51291.22938597202,14614921.83640194,10600324671.420654,9725003346.065186,90.9251749431576,10606,1665447,14504,1669345,0.0749978303762638,0.1,19,24.01719540001068,0.4421930579891081,0.9163346374090896,0.7116335162729966,0.5495935598196502,0.5103026220115406,0.5289802456335003,0.5297017263148973,3.3600006103515625,11.660704447979658,0.6704113377117179,0.2236978813750734,1.1847455158166889,0.9747176261855076,0.546884122475651,0.3154921713636178,RiskTemporal_v2A_B10,0.5586622715267142,0.0063533901021059,0.0063682602928823,0.7312465526751241,19.0,1.66713815507214,1.0655099371330106,1.1972508094336145,0.7776026535449218,5.878998553574199,0.9590721119647388,4.120227367961688,2.104872458259876,False,False,True,False,False,False,True,False,val
32328.623210713267,76689.6539349556,21810423.04252069,25000767984.394268,28560699926.19287,183.4296433017298,6907.761271387339,65577.50093078613,11751557.764931116,8020841696.02721,6489817012.019247,59.6274382154704,9351,779646,13511,783806,0.0779419247029955,0.1,19,24.04865539999446,0.4622480154509878,0.9247174266230632,0.7340331524197349,0.5664131110186638,0.4766853474434662,0.5701489315141992,0.5204959185831932,3.810001373291016,11.579155046125534,0.5297422564640064,0.2918891431477244,0.926039889206854,0.9290493691971244,0.6279422331706881,0.3674336106700378,RiskTemporal_B10,0.1487013364259676,0.0119302480460726,0.0119939049260818,0.692102731107986,JILONG_EI_0159,19.0,1.442781919471957,1.0714225919013292,1.0420750492525586,0.7335227254271377,2.928596672752853,0.9273115956114476,2.0995268606877096,1.2861803606021531,32328.623210713267,76689.6539349556,21810423.04252069,25000767984.394268,28560699926.19287,183.4296433017298,6617.054011166096,65392.36726486683,12002271.165693205,8090616054.22644,6373450765.602051,59.6020853918748,9757,1179890,13511,1183644,0.0728365554372898,0.1,19,24.04162400000496,0.4524168118659912,0.92341120632774,0.7418219378698611,0.5688714274134841,0.4723923918886602,0.5700277086128693,0.5196596234813391,3.810001373291016,11.413309960927762,0.60784973112484,0.2597753618835966,0.8996109823581812,0.9129334386570614,0.6339663048348132,0.3446374803840553,RiskTemporal_v2A_B10,0.1115162400081361,0.0082431879855767,0.008269414945461,0.7221523203315817,19.0,1.43912925820226,1.0668663423208615,1.0713187274315048,0.7354767498675527,3.0183928546366503,0.9276626048110876,2.160228757167585,1.697193633919747,False,False,False,True,False,True,True,False,val
38451.372286666185,84426.82640565932,33327082.84270499,40651093598.54572,43246621440.80403,295.98925423133187,7190.351345658302,73024.0549287796,18767488.45101732,12350761518.389326,10290316133.97177,83.35089616352663,10105,923782,14841,928518,0.0629344565177624,0.1,19,24.106011900003068,0.432433304163078,0.9300209682970711,0.7504200482001986,0.5512019575134443,0.4877960353898884,0.5306609920263388,0.5194855606477335,3.209999084472656,11.305744911127904,0.5415938276773871,0.2555822498586772,0.9444667968104088,0.9481175230996186,0.6170446916040889,0.3715247197625954,RiskTemporal_B10,0.1077550906406698,0.0108829338795801,0.0109387279682868,0.6808840374637828,JILONG_EI_0169,19.0,1.4177854657778144,1.1025335009537294,1.0794205595754307,0.694336586032707,3.151852567922829,0.9332713017640462,2.240218431331084,1.3663849579924303,38451.372286666185,84426.82640565932,33327082.84270499,40651093598.54572,43246621440.80403,295.98925423133187,7204.557550311089,72351.4483320713,17785130.431264877,12019261362.326416,10176849043.008425,84.10237107656206,10534,1199413,14841,1203720,0.0664316985431189,0.1,19,24.38486799999373,0.4328602794505038,0.9257279628568452,0.7305162427449103,0.5437543856960008,0.4850992173059426,0.5330477907517791,0.5143554805835321,3.209999084472656,11.15148940936048,0.5875455053919596,0.2483679010919175,0.9311450875718216,0.9694224756669776,0.584746744405625,0.3617893369341212,RiskTemporal_v2A_B10,0.1695781392618687,0.0087512045990761,0.0087826295029318,0.7097904453877771,19.0,1.4335521554943682,1.0956070085801504,1.06633746242336,0.705734790895112,4.283807510158668,0.9500982061512716,3.011062135403044,1.6353866533795811,True,False,True,True,False,False,True,False,val
36491.659354142845,68698.8699157536,27100964.614665315,32932665280.28005,35219395577.81594,152.8823588847772,7579.111077308655,57850.79882192612,14416302.323806196,9701814739.70448,8018272009.069103,56.17856220908768,9521,867663,14387,872529,0.074486160778478,0.1,19,24.02174090000335,0.4557349440622463,0.9176559472458236,0.7293476132293102,0.5427665172620789,0.4771439738956698,0.60618700564437,0.5099098780875175,3.149999618530273,11.162535376741852,0.5310235732085967,0.3008015087223008,0.925227928239219,0.9317385873298124,0.6058253066263284,0.3807556085951118,RiskTemporal_B10,0.1207491823263677,0.0109119582271764,0.0109731543237409,0.6617779940223814,JILONG_EI_0179,19.0,1.3846752342915305,1.089641223937761,1.089310717868071,0.6917151871814888,2.4073864304699297,0.9117050124367554,1.7451308113132271,1.3622441823185232,36491.659354142845,68698.8699157536,27100964.614665315,32932665280.28005,35219395577.81594,152.8823588847772,7570.668066501617,57866.15210163593,14458744.424899012,9672990608.53553,8032673393.981408,55.98695193098463,9772,1413590,14387,1418205,0.0646858959142156,0.1,19,24.1460025000124,0.4554810325410834,0.9177777095555836,0.7304204367151101,0.5419596367364787,0.477572273867663,0.6051523505543814,0.5097023227308901,3.09000015258789,11.103169197557678,0.634143767770256,0.2275808133472367,0.9663988105502608,0.9448260265424476,0.599306008083303,0.3365484729532107,RiskTemporal_v2A_B10,0.4987603913404616,0.0068904001889712,0.0069128955354805,0.6792242997150205,19.0,1.4396134331869594,1.1008128853967554,1.2425142219256244,0.7136083734054699,3.3585587562377714,0.9571045892780008,2.389395265726898,1.8593837665980923,False,False,False,True,False,False,True,False,val
33691.83037099242,55903.44233979285,24481840.55096493,26994969340.09335,31369451238.91772,210.35014229263103,6367.977264627814,46696.362400949,12791120.71082059,7261046033.098966,6554816390.130774,58.47935032326876,9561,896728,13435,900602,0.0772110061183389,0.1,19,23.98726429999806,0.4347488574859949,0.913949605805878,0.7228235042284692,0.5186306460166511,0.45711640209007,0.5272661179493937,0.4865359221041597,5.190000534057617,11.977234152627858,0.5370400916023025,0.2905885913148736,0.9192031809296668,0.9570379819119104,0.6359178298717624,0.3792441686139305,RiskTemporal_B10,0.1863908244613295,0.010616232253537,0.0106620959755912,0.7116486788239672,JILONG_EI_0189,19.0,1.3897955467329448,1.087173568087682,1.1361278043934206,0.6865517257903548,3.3266710122486005,0.9050235081190964,2.347563882602965,1.387388729344663,33691.83037099242,55903.44233979285,24481840.55096493,26994969340.09335,31369451238.91772,210.35014229263103,6155.610649779439,45733.210319161415,12242707.104285687,7308994623.135132,6469988493.661133,58.72664855040459,10089,1492956,13435,1496302,0.069995624592132,0.1,19,24.040813100000378,0.4274381371401448,0.9044750029122888,0.7071583881176626,0.5203402268097785,0.4541489280474614,0.5283797966698875,0.4858861220081778,5.100000381469727,11.8861702879402,0.6336631433866484,0.243951010654187,0.9183736348043006,0.9542779989533756,0.6040691596469712,0.3462168623003731,RiskTemporal_v2A_B10,0.5803236391877812,0.0067426228127744,0.0067577343203684,0.7509490137700037,19.0,1.4293980298821578,1.0887577866479818,1.2386397567725107,0.719199938762303,4.4605547180342455,0.9075868479876512,3.12010026993347,1.9586448051780536,False,False,True,True,False,False,True,False,val
32012.05909247789,72230.42800281942,20442455.09004381,23060578331.02716,26804702911.097485,91.30969125659487,7354.238966166973,62862.240166425705,11529929.142858058,7576390381.851792,6498520511.254555,64.16068066955374,9235,819147,13170,823082,0.0888079108735585,0.1,19,24.071546099992705,0.4793051151775048,0.9328994405196808,0.7510118557847897,0.5731866604839825,0.4923815237272774,0.8382547907618799,0.5312802732728851,4.260000228881836,11.6811973118866,0.5577460909216112,0.2973445143256464,0.923286385392479,0.9322739376967758,0.608440673461327,0.3463193174058783,RiskTemporal_B10,0.1257814423524641,0.0112200242503177,0.0112739227513498,0.7012148823082763,JILONG_EI_0199,19.0,1.4662035818732302,1.054615206826301,1.0680001555518692,0.7513164933116888,3.531105463607334,1.01131191880672,2.507031178383707,1.324049039990106,32012.05909247789,72230.42800281942,20442455.09004381,23060578331.02716,26804702911.097485,91.30969125659487,7304.958361446857,62469.53161346912,11145503.75646181,7348253722.264566,6397331529.921738,63.474914175184,9540,1550522,13170,1554152,0.0701754693832057,0.1,19,24.013322900005733,0.4776965089574588,0.9299809034661696,0.7383857813086873,0.5644909378844601,0.4885330276460136,0.8337630106175816,0.5250280196989388,4.260000228881836,11.80056351444251,0.6807808314526165,0.2148354430379747,0.9375228526760264,0.9337876020811152,0.616124444420896,0.2968934600258687,RiskTemporal_v2A_B10,0.2645672641617252,0.0061383957296326,0.006152766616662,0.724373576309795,19.0,1.509233156108566,1.0614835426374816,1.1137318203098925,0.7745588814131454,4.308571601048149,1.0044860351573288,3.038535348298547,2.0543715227908126,False,False,True,True,False,False,False,False,val
28977.67492638156,57551.81203919649,18004977.993461832,19142096742.71005,22958022862.71716,545.8971374980974,5744.208367884159,48083.44728624821,9440561.855336793,5976301659.05582,5262859967.505907,168.8989862092374,8847,703954,12286,707393,0.0919735939774648,0.1,19,23.827949099999387,0.4452288771883674,0.914046514945179,0.7241067961740473,0.5587551023543399,0.4787884500827531,0.556234744315764,0.5166843336375293,5.75999927520752,13.14893638770631,0.4827203720899565,0.3563218390804598,0.8827258197916498,1.0380086038105207,0.6919277015651699,0.4131778853215191,RiskTemporal_B10,0.1277787281273582,0.0125064850797223,0.0125675825409046,0.7200879049324435,JILONG_EI_0010,19.0,1.4793319844818291,1.0534874634009714,1.0750243150387515,0.7138893372110622,3.991511811612855,0.8915898013648009,2.80170585146315,1.271941993535424,28977.67492638156,57551.81203919649,18004977.993461832,19142096742.71005,22958022862.71716,545.8971374980974,5622.595181822777,47144.06976997852,9440414.051300287,6072680304.385523,5209743874.392545,168.70002322354702,9735,1437030,12286,1439581,0.0764433953675555,0.1,19,24.43885439999576,0.4404905948233198,0.9050738858649277,0.7241011277441441,0.5632425496698167,0.476366205783105,0.5559070255427918,0.5176778069165485,5.699999809265137,13.2317023727488,0.6226510344360986,0.2661797088995112,0.937203572842946,1.082261990847282,0.6370327605437027,0.3585511189734652,RiskTemporal_v2A_B10,0.8147280135313398,0.0067623843326634,0.0067743888436567,0.792365293830376,19.0,1.5309731566259652,1.0521303860243665,1.2751774515145355,0.7472953086221026,5.335902744072649,0.888294380586694,3.720624924085437,2.0142823447191405,False,False,True,False,False,False,False,False,stress
37049.63341639188,47639.88256074488,27384285.893572383,33109390422.863564,35786842274.41941,1729.749622395193,7393.774075984955,37823.98232525587,14361771.566719204,11004528225.017588,10349796419.501583,700.9619506625459,9748,1018851,14434,1023537,0.0815483392168424,0.1,19,23.62678780000715,0.4467258979264286,0.8910422246764166,0.7241912901446589,0.5765143500512822,0.5377794641183289,0.6365838258214145,0.5567307160791148,5.189998626708984,15.152323764814458,0.5810589264144783,0.2522551755467584,0.999609331090578,1.0916587003275424,0.6395363055640716,0.3452625988757551,RiskTemporal_B10,0.3287744154009979,0.0095238374382166,0.0095676404106194,0.6753498683663572,JILONG_EI_0020,19.0,1.7035071416169565,1.064545712583944,1.1788392437913024,0.766399228409562,6.824167609449668,0.919607538946137,4.775240983929337,1.4642091168500746,37049.63341639188,47639.88256074488,27384285.893572383,33109390422.863564,35786842274.41941,1729.749622395193,7166.476848959923,38184.919045478106,14215410.817326546,10868102555.210203,9145940741.21875,694.9926605101209,10805,1562926,14434,1566555,0.0832589918141372,0.1,19,24.03564440000628,0.4398057403614486,0.8952835318318019,0.7204917253564163,0.5729296146449585,0.5055364820990669,0.6338675028076434,0.5389763140112801,6.35999870300293,15.242746153347928,0.6409199730052364,0.257338081031662,1.4061646411027129,1.23394030101549,0.5389984420197644,0.3400461567948525,RiskTemporal_v2A_B10,0.8950909356292335,0.0068973001267111,0.0069133151537564,0.7485797422751836,19.0,1.7054390674739754,1.054295634030045,1.2829858248494963,0.7774833854645866,6.854051112950988,0.9005957369741651,4.796796339069142,2.036094287801461,False,False,True,True,False,False,False,False,stress
31693.201146783307,35956.6590243578,21545087.156274185,22550076877.379585,27549520436.19845,498.1790079842913,5710.354351431131,29358.26185804605,10979378.112243928,6172604078.522986,5975180222.804236,136.32495639876475,9366,918940,12832,922406,0.0789021427374185,0.1,19,23.568520300003,0.4244714412868046,0.9035985057058088,0.7138627870844148,0.5231909189702177,0.4657131305383565,0.5231123484364675,0.4924151637072864,7.619999885559082,14.031702385515183,0.5631732620832787,0.2653016453382084,0.8843875157927161,0.9895831275601616,0.6447596402246545,0.3520493613811488,RiskTemporal_B10,0.1401466629788318,0.0101538801785764,0.010192177944153,0.7298940149625935,JILONG_EI_0030,19.0,1.483188880443134,1.079812059316156,1.130060495524184,0.7027670912156725,4.61454252220991,0.913185354916946,3.218020207794631,1.386185155192008,31693.201146783307,35956.6590243578,21545087.156274185,22550076877.379585,27549520436.19845,498.1790079842913,5528.287343047559,29015.285971939564,11012937.901904564,6318985631.116943,5670522659.25613,140.51129566100082,9569,1433239,12832,1436502,0.0727598209507376,0.1,19,24.09755330000189,0.4176497738899484,0.8983048858285284,0.7149529583916522,0.5293582312229669,0.4536851074207696,0.5310836207549834,0.4891967561632529,6.179999351501465,13.556170516614372,0.6430358283897858,0.2310893512851897,0.9507214542769008,1.0673542716661273,0.5882982027817596,0.3308399125237702,RiskTemporal_v2A_B10,0.4090754157295537,0.0066613203462299,0.0066764859175615,0.7457138403990025,19.0,1.4683663990702354,1.0775630554414155,1.2271323737039466,0.7131204003149123,5.67351151970285,0.9182304115113312,3.940657620432031,1.8943709296549096,False,False,False,True,False,False,True,False,stress
37463.198626443744,64503.83605089784,31891901.992763154,37108829522.30866,41349605973.90872,979.053043348864,6921.553980946541,53301.61451339722,16055294.685315186,11111519273.395472,11213867895.55371,305.37541027843395,10009,1060760,14434,1065185,0.0745751791641248,0.1,19,23.58051430000341,0.4298326266107869,0.90902831383201,0.7095270059773382,0.5472025264604178,0.520765290127275,0.5584880962104548,0.5334327525755527,4.470001220703125,14.580000147329155,0.5755548252344648,0.2521378269617706,0.9542617066287844,1.0513260617235614,0.6343985576842832,0.3557698698591153,RiskTemporal_B10,0.3038361196293112,0.0093964898116289,0.0094356876201968,0.693432174033532,JILONG_EI_0040,19.0,1.5493347139905171,1.0823698665339885,1.1597010749132843,0.7196126537482219,5.417734960818048,0.91122295162428,3.782956042113908,1.4877878864044314,37463.198626443744,64503.83605089784,31891901.992763154,37108829522.30866,41349605973.90872,979.053043348864,6636.315501213074,53471.65255832672,16124370.780320168,11138339345.092283,11795531677.820312,315.1997968645128,10953,1548187,14434,1551668,0.0782619973811365,0.1,19,24.141768900008174,0.4208827098540602,0.9104771097226076,0.7110516977527119,0.5478625246733554,0.534100608682558,0.567400682161902,0.5406533035185221,4.350000381469727,12.901276778244805,0.6339729475967314,0.2508027797747424,1.1662574470490534,1.1157713197576842,0.5418436072521798,0.345305583384907,RiskTemporal_v2A_B10,0.7127844789386178,0.007058855373701,0.0070747267610437,0.7588333102397118,19.0,1.5811007854469272,1.0798647870257685,1.2457454102827716,0.7435911758283972,6.4747355839528,0.9124181453487816,4.510228046468783,1.9711444820610715,False,False,False,False,False,False,True,False,stress
29453.5997489132,74899.00201292336,19449040.78611294,19946735455.553886,24404911655.272945,1363.859514690478,6914.912933148444,67632.26933586597,11351235.411678135,8669311212.994217,6621562371.179688,549.8766178978512,8161,962856,12164,966859,0.0783015079310383,0.1,19,23.601454199990258,0.4845339002311196,0.9502523766926882,0.7639632572738991,0.6592594789733294,0.5208847193381476,0.6349621056453536,0.5871665038496485,8.279999732971191,16.944643154101712,0.5776915462189616,0.2568764568764569,1.378825217325899,1.504072615774884,0.6340311768687014,0.3498897599412342,RiskTemporal_B10,0.3211839660829628,0.008440734378022,0.0084758260840665,0.6709141729694179,JILONG_EI_0050,19.0,1.7341385389297197,1.0621766231285903,1.151165298162222,0.8422905439151367,9.154590808835296,0.9453178719535392,6.319097232254452,1.464747726992948,29453.5997489132,74899.00201292336,19449040.78611294,19946735455.553886,24404911655.272945,1363.859514690478,6866.08704353869,67518.99305701256,11284850.940513372,8662697966.16626,7235026883.078125,552.2201198107743,8824,1416441,12164,1419781,0.084327850566527,0.1,19,24.10335459999624,0.4828202337894718,0.9494562614385074,0.7617260706994008,0.6590079781719346,0.5444794018469165,0.6363137296079167,0.5987046228401065,8.039999961853027,16.88742847165891,0.6396935566170465,0.2566394022013531,1.271016315754906,1.6048589441669043,0.4790623025890016,0.3360664764131622,RiskTemporal_v2A_B10,0.458846684328461,0.006215043024241,0.0062296982366367,0.7254192699769813,19.0,1.704599267445131,1.0634943357281048,1.148816148030073,0.8542622130821866,8.976101035740038,0.9442308827228316,6.197924285700125,1.9455630198899108,True,True,True,False,False,False,True,False,stress
