method,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_c_rel_l2,trajectory_ice_rel_l2,trajectory_dz_rel_l2,trajectory_momentum_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_c_rel_l2,change_region_ice_rel_l2,change_region_dz_rel_l2,change_region_momentum_rel_l2,mean_wet_iou,final_wet_iou,mixture_volume_relative_error,debris_front_mae_km,debris_front_final_error_km,newly_wet_iou,newly_wet_precision,newly_wet_recall,false_positive_wet_fraction,wet_overprediction_ratio,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,budget_fraction,selected_patch_count,active_cell_coverage_fraction,arrival_MAE_s,peak_Q_relative_error,peak_Qdebris_relative_error,peak_hmax_relative_error,peak_stage_absolute_error,wet_width_relative_error,missed_arrival_count,truth_no_arrival_count
FrozenGlobal,1.00869693137439,0.7800033998307073,4.169364691207173,1.6621865827565692,1.0698482030292855,1.1218518706588754,2.956730982348409,0.803065479947209,0.546030767909166,0.571216399607337,0.46165991907852616,0.674336341052938,0.967675557177526,0.5592700003173806,0.35979913800672597,0.22046705190667595,0.24652144920004698,11.912151311910053,3.2430004596710207,0.00902048627235453,0.009053786610531899,0.7103560207245261,0.5879595951480223,1.6367272800870993,0.9443113950554108,0.9478701963785665,0.5995450180749665,0.0,0.0,0.0,501.8333333333333,0.7023555156402953,0.9271843836803678,0.9398868147586346,22.051678466796876,0.6982168321874204,0,0
LearnedRandom_B10,0.8654994872757407,0.7318665729418826,2.5012722176328794,1.0721856602425193,0.9451742997275329,0.992830803582479,1.8238499575782927,0.7593454407002601,0.5458006217245527,0.5011389294616296,0.4246902114191277,0.647489217139117,0.941336942092542,0.5230506601923419,0.34368613940649534,0.3068028442894886,0.3527866443014728,12.726353156972289,4.185000371932984,0.006822873212133073,0.0068320407411507035,0.8356533982535356,0.644969393940248,2.3147955078698343,1.0331461841462166,1.0871534909656755,0.37660203995592645,0.10000000000000002,19.0,0.10404906029767233,504.3333333333333,0.7205331111235806,0.7182769595037314,0.3868091144912101,19.112113444010415,0.2551092861386979,0,0
LearnedSupportGuard_B10,0.9477692470230019,0.7201923951974518,2.565421695544015,1.4415608997274756,0.9562748795885252,1.0434059100672135,1.8666146910234445,0.7695269767302101,0.5520775997079606,0.5125048776410182,0.44151949911981153,0.6488610214837938,0.9468104711457231,0.5318655716636456,0.39153366209645424,0.32929035112313987,0.18770984382174055,12.877747936103443,3.4845001697540283,0.013487792947629746,0.013565932197529555,0.7007463048891294,0.5002491504478348,1.262677900273379,1.1807062989641703,0.9690377917751016,0.6346155454849184,0.10000000000000002,19.0,0.10404906029767233,482.5,0.6824365274412655,0.7593608640286827,0.40497047927241575,11.960493977864584,0.6948834988540871,0,0
RandomPerfect_B10,0.5223446526054227,0.5398556934728634,0.5311309423371969,0.5128393224369445,0.5269788726368488,0.2693755646742701,0.536073079685116,0.7310612100149633,0.5053122092588387,0.4800091163453715,0.48793830869580684,0.6717490913821839,0.7433477579318002,0.4923157803692839,0.8949476986313701,0.9455489820080436,0.08318715688298092,8.645763760710725,0.5339998722076416,0.11752984144101168,0.12292894037175418,0.7279628512176006,0.06873525319125998,1.0150935326841477,0.7857632411730552,0.7964081869892491,0.8030783999249405,0.10000000000000002,19.0,0.10404906029767233,530.6666666666666,0.20629402660587984,0.21073646566323787,0.10050879494149743,1.66492919921875,0.0608139518433636,0,0
LearnedRandom_B20,1.1175688943844437,0.7306028833078249,1.6106347158195482,0.9728953011559656,0.9168060497655535,0.9355858570205442,1.2448667662161692,0.7379489095532202,0.5643692693555532,0.4903833548016864,0.41231648081961203,0.6314752487964189,0.9218173486003608,0.5271906508856812,0.30657488398683547,0.28287415245907727,0.9335120307266337,13.54523764713257,5.003999948501587,0.006038307702934758,0.006044457455603645,0.8558022430762188,0.6811163724172342,2.5335320422718053,1.6891612533731049,1.2247006098464452,0.3631026112875796,0.20000000000000004,37.0,0.20304537534065217,502.8333333333333,0.97814182232637,1.2614479632016404,0.5085963141670015,15.883162434895834,0.3373347621877033,0,0
LearnedSupportGuard_B20,1.4365322919852397,0.7048495710372327,1.7618012165595567,1.367721999445497,0.929358918826827,1.0092583165090794,1.3334532922047462,0.7686769868809857,0.572433602441406,0.5050864967456777,0.4326646504637189,0.6343656458624951,0.9322455406172239,0.5384623063799064,0.39784828851524734,0.34867198999936705,0.4150715135225501,12.990043799974604,3.6180001735687255,0.017327562176253097,0.01746570834831588,0.6865900941204214,0.4494083184205378,1.066360007645057,2.2900924543757566,1.0511971682624355,0.6176352580751667,0.20000000000000004,37.0,0.20304537534065217,468.3333333333333,0.7002308366786333,0.8527751195695253,1.081153633165937,7.536541748046875,0.6948834988540871,0,0
RandomPerfect_B20,0.4203300112261482,0.454454251959506,0.45352226280402685,0.3585825093133733,0.39137117151016365,0.16815440729652997,0.45476913400358665,0.677545661265957,0.4620686327305604,0.4462440619737755,0.4790099404354688,0.6476692297151473,0.6155916219832829,0.45390799502243034,0.9439427485469709,0.9720734075523767,0.06626645535796248,7.554049347483051,0.335999870300293,0.2469062660103414,0.2679383825605845,0.7587722036108394,0.030487963450373863,0.9959002527663507,0.64223807668613,0.6425377193190634,0.8610035145813338,0.20000000000000004,37.0,0.20304537534065217,541.1666666666666,0.09996688440801156,0.11530155673245761,0.0448699428870001,1.0239908854166666,0.03275252525252525,0,0
