method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
FrontOnly_B10,JILONG_EI_0189,870,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,54.81339999823831,1.6728000045986846,9.413100007805042,2.50469999446068
FrontOnly_B10,JILONG_EI_0189,880,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,54.045199998654425,1.7262000037590042,9.059200005140156,3.0544999899575487
FrontOnly_B10,JILONG_EI_0189,890,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,56.32879999757279,1.772900010109879,8.639399995445274,2.5639999948907644
FrontOnly_B10,JILONG_EI_0189,900,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,56.48780000046827,2.72019999101758,9.492299999692476,2.981400000862777
FrontOnly_B10,JILONG_EI_0189,910,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,54.55190000066068,2.7913999947486445,9.288599991123192,3.0491000070469454
FrontOnly_B10,JILONG_EI_0189,920,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,53.84290000074543,2.6188999909209087,9.149299992714075,4.134699993301183
FrontOnly_B10,JILONG_EI_0189,930,B10,210;209,0.1,19,2,2,0.0310281719260898,17970.0,True,,0.75,,,,,1,1,54.190499999094754,1.703400004771538,8.79999999597203,2.223600007710047
FrontOnly_B10,JILONG_EI_0189,940,B10,210;209;225,0.1,19,3,3,0.0547204631253302,18150.0,True,,0.6666666666666666,,,,,1,2,54.22980000730604,1.7208999925060198,11.71950000571087,2.458499991917052
FrontOnly_B10,JILONG_EI_0189,950,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19410.0,True,,0.6666666666666666,,,,,1,2,56.483100008335896,2.885900001274422,12.47069999226369,2.2132999874884263
FrontOnly_B10,JILONG_EI_0189,960,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19530.0,True,,0.6666666666666666,,,,,1,2,57.23809999471996,1.7419999931007624,12.011600003461352,2.225100004579872
FrontOnly_B10,JILONG_EI_0189,970,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19560.0,True,,0.6666666666666666,,,,,1,2,55.65199999546167,1.986300005228259,12.316299995291049,2.249099998152815
FrontOnly_B10,JILONG_EI_0189,980,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19650.0,True,,0.6666666666666666,,,,,1,2,54.77049999171868,1.965200004633516,11.75340000190772,2.22829999984242
FrontOnly_B10,JILONG_EI_0189,990,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19710.0,True,,0.6666666666666666,,,,,1,2,54.50630000268575,1.903000011225231,12.112500000512227,2.248399992822669
FrontOnly_B10,JILONG_EI_0189,1000,B10,225;209;210,0.1,19,3,3,0.0547204631253302,19710.0,True,,0.6666666666666666,,,,,1,2,54.3589000008069,1.7036000062944368,11.634000009507872,2.1917999983998016
FrontOnly_B10,JILONG_EI_0189,1010,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,55.51780000678264,2.7212999993935227,6.357999998726882,3.1045999930938706
FrontOnly_B10,JILONG_EI_0189,1020,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,54.36850000114646,1.7517000087536871,5.480599997099489,2.18979999772273
FrontOnly_B10,JILONG_EI_0189,1030,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,54.13319999934174,1.7870000010589138,5.4432000033557415,2.1919999999227
FrontOnly_B10,JILONG_EI_0189,1040,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,56.653699997696094,3.356900007929653,5.837399992742576,2.1797000081278384
FrontOnly_B10,JILONG_EI_0189,1050,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,54.97520000790246,1.810400004615076,5.633799999486655,2.2266000014496967
FrontOnly_B10,JILONG_EI_0189,1060,B10,225,0.1,19,1,1,0.0236922911992403,20190.0,True,,1.0,,,,,1,0,54.37040000106208,1.9583999965107068,5.5991999979596585,2.2788000060245395
