method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
EngineeringROI_v2_B20,721.2404166000342,36.062020830001714,37.0,0.21421434840243367,0.0,0.1022881926098361,0.8594063446602189,1624.584375,0.012440247605118221,0.033965244223057696,0.016256353008935093,35.89924240112305,55.00570048609714,56.26285499893128,2.13051614593193,2.727580002829199,154.97478388884804,157.39186999126105,2.0208042360637695,2.6900849945377554,1.487190208232884,2.0686150048277336
