method,total_worker_wall_runtime_seconds,mean_case_wall_runtime_seconds,mean_selected_patch_count,mean_active_coverage,mean_consecutive_overlap,mean_support_fraction,mean_blocked_local_change_fraction,mean_blocked_wet_creation_count,mean_raw_local_new_wet_fraction,mean_depth_guard_activation_fraction,mean_depth_guard_abs_clip_m,max_depth_guard_abs_clip_m,global_forward_mean_ms_step,global_forward_p95_ms_step,roi_scoring_mean_ms_step,roi_scoring_p95_ms_step,local_correction_mean_ms_step,local_correction_p95_ms_step,support_guard_mean_ms_step,support_guard_p95_ms_step,depth_guard_mean_ms_step,depth_guard_p95_ms_step
SupportRisk_DepthGuard_B10,504.574277000007,25.22871385000035,19.0,0.03873171081638257,0.9555372807017545,0.09796002457630648,0.7685478091167622,538.0795138888889,0.004120341477505207,0.014557497262445297,0.004006340019158265,37.82213592529297,55.42109229183754,58.258700008445885,2.2447464236089822,3.47947999543976,73.94690256954466,78.11105000437237,2.0555646179370037,2.9648450050444803,1.5787190277781822,2.34784500717069
