chainage_m,corridor_x,corridor_y,native_corridor_z,native_cross_min_z,native_cross_min_x,native_cross_min_y,native_min_128_z,native_min_128_x,native_min_128_y,native_min_256_z,native_min_256_x,native_min_256_y,native_min_512_z,native_min_512_x,native_min_512_y,m32_corridor_z,m32_cross_min_z,m32_cross_min_x,m32_cross_min_y,m32_min_128_z,m32_min_128_x,m32_min_128_y,m32_min_256_z,m32_min_256_x,m32_min_256_y,m32_min_512_z,m32_min_512_x,m32_min_512_y,m64_corridor_z,m64_cross_min_z,m64_cross_min_x,m64_cross_min_y,m64_min_128_z,m64_min_128_x,m64_min_128_y,m64_min_256_z,m64_min_256_x,m64_min_256_y,m64_min_512_z,m64_min_512_x,m64_min_512_y
3350.0,336283.75743971113,3140916.242560289,2824.423583984375,2786.887939453125,335978.5091476601,3140610.9942682376,2795.527587890625,336165.0,3140955.0,2779.485107421875,336075.0,3141045.0,2684.662109375,336525.0,3140475.0,2824.6689453125,2786.862548828125,335974.95974891534,3140607.444869493,2795.778564453125,336158.0,3140940.0,2779.091064453125,336062.0,3141036.0,2680.102294921875,336510.0,3140460.0,2819.898193359375,2786.952392578125,335943.0151602123,3140575.50028079,2802.1748046875,336206.0,3140988.0,2779.790283203125,336078.0,3141052.0,2684.17724609375,336526.0,3140476.0
3375.0,336301.4351092408,3140898.564890759,2830.237060546875,2787.188720703125,335953.59403225244,3140550.723813771,2800.319091796875,336195.0,3140955.0,2782.12939453125,336075.0,3141015.0,2669.617431640625,336525.0,3140445.0,2824.6689453125,2787.16357421875,335974.8904247211,3140572.0202062395,2800.224609375,336190.0,3140940.0,2782.8154296875,336094.0,3141036.0,2672.80859375,336542.0,3140460.0,2819.898193359375,2786.952392578125,335974.8904247211,3140572.0202062395,2804.38623046875,336206.0,3140924.0,2784.74462890625,336078.0,3140988.0,2670.338134765625,336590.0,3140476.0
3400.0,336319.11277877045,3140880.8872212297,2830.237060546875,2787.44580078125,335957.07410680293,3140518.848549262,2804.9453125,336195.0,3140895.0,2785.40087890625,336105.0,3141015.0,2649.683349609375,336585.0,3140445.0,2829.565673828125,2787.426513671875,335978.3704992716,3140540.144941731,2807.036376953125,336222.0,3140940.0,2786.388427734375,336126.0,3141036.0,2651.695068359375,336606.0,3140460.0,2829.25439453125,2788.06298828125,335957.07410680293,3140518.848549262,2804.38623046875,336206.0,3140924.0,2787.16064453125,336142.0,3141052.0,2670.338134765625,336590.0,3140476.0
3425.0,336336.2768057889,3140862.732119613,2829.49072265625,2787.54345703125,335971.5771540451,3140547.7642385615,2807.56396484375,336225.0,3140925.0,2788.35498046875,336135.0,3141015.0,2633.28564453125,336615.0,3140445.0,2831.2607421875,2787.426513671875,335963.97924463375,3140541.202407706,2807.431396484375,336222.0,3140908.0,2788.0869140625,336126.0,3141004.0,2624.2529296875,336606.0,3140428.0,2829.25439453125,2788.06298828125,335948.7834258111,3140528.0787459956,2819.898193359375,336270.0,3140924.0,2790.962646484375,336142.0,3140988.0,2642.520751953125,336654.0,3140476.0
3450.0,336352.61730254756,3140843.811544419,2828.143310546875,2787.44580078125,335965.12392256974,3140509.1581708016,2814.156982421875,336255.0,3140895.0,2779.7333984375,336465.0,3140625.0,2607.62451171875,336615.0,3140415.0,2828.94384765625,2787.5703125,335965.12392256974,3140509.1581708016,2814.49560546875,336254.0,3140908.0,2785.462646484375,336446.0,3140620.0,2609.296875,336638.0,3140428.0,2829.25439453125,2788.06298828125,335965.12392256974,3140509.1581708016,2819.898193359375,336270.0,3140924.0,2790.962646484375,336142.0,3140988.0,2620.902587890625,336590.0,3140412.0
3475.0,336368.9577993062,3140824.8909692243,2830.603271484375,2787.665771484375,335981.4644193284,3140490.237595607,2817.321533203125,336255.0,3140865.0,2761.477783203125,336465.0,3140595.0,2586.21435546875,336615.0,3140385.0,2833.015625,2787.463134765625,335981.4644193284,3140490.237595607,2815.8076171875,336254.0,3140876.0,2766.552734375,336510.0,3140620.0,2586.971435546875,336638.0,3140396.0,2839.2412109375,2787.9287109375,335981.4644193284,3140490.237595607,2820.708984375,336270.0,3140860.0,2769.396240234375,336462.0,3140604.0,2593.800048828125,336654.0,3140412.0
3500.0,336385.29829606484,3140805.97039403,2831.803955078125,2788.124755859375,335997.804916087,3140471.317020413,2822.358154296875,336285.0,3140835.0,2741.05322265625,336465.0,3140565.0,2562.247314453125,336555.0,3140325.0,2833.015625,2788.705322265625,336005.4028254984,3140477.8788512684,2823.22802734375,336286.0,3140844.0,2745.194580078125,336510.0,3140588.0,2561.61328125,336574.0,3140332.0,2839.2412109375,2788.733154296875,336043.392372555,3140510.6880055442,2820.708984375,336270.0,3140860.0,2754.64599609375,336526.0,3140604.0,2571.157470703125,336590.0,3140348.0
3525.0,336401.63879282353,3140787.049818836,2843.4873046875,2790.9365234375,336025.5422769627,3140462.239191502,2814.760986328125,336465.0,3140685.0,2728.35693359375,336525.0,3140565.0,2547.317626953125,336615.0,3140325.0,2845.521484375,2791.48876953125,336044.537050491,3140478.64376864,2820.158203125,336446.0,3140684.0,2724.132080078125,336510.0,3140556.0,2553.2021484375,336606.0,3140332.0,2839.2412109375,2790.7958984375,336014.1454128457,3140452.396445219,2829.25439453125,336334.0,3140860.0,2754.64599609375,336526.0,3140604.0,2551.912841796875,336654.0,3140348.0
3550.0,336417.9792895822,3140768.1292436416,2843.4873046875,2797.0556640625,336030.48590960435,3140433.4758700244,2797.434326171875,336465.0,3140655.0,2712.910888671875,336495.0,3140535.0,2530.60546875,336585.0,3140295.0,2845.521484375,2793.59619140625,336045.681728427,3140446.599531735,2810.6591796875,336510.0,3140684.0,2722.47509765625,336542.0,3140556.0,2532.102783203125,336606.0,3140300.0,2839.2412109375,2790.7958984375,336045.681728427,3140446.599531735,2807.03515625,336462.0,3140668.0,2714.8583984375,336526.0,3140540.0,2551.912841796875,336654.0,3140348.0
3575.0,336434.3197863408,3140749.2086684476,2847.29833984375,2796.84375,336046.826406363,3140414.5552948304,2779.7333984375,336465.0,3140625.0,2710.923583984375,336555.0,3140535.0,2514.71240234375,336645.0,3140295.0,2848.049560546875,2800.555908203125,336046.826406363,3140414.5552948304,2788.111572265625,336510.0,3140652.0,2705.685302734375,336542.0,3140524.0,2507.20263671875,336670.0,3140300.0,2842.1123046875,2800.4697265625,336081.016998714,3140444.083533679,2798.8173828125,336526.0,3140668.0,2714.8583984375,336526.0,3140540.0,2531.04638671875,336590.0,3140284.0
3600.0,336450.66028309945,3140730.288093253,2846.7578125,2803.2041015625,336063.16690312163,3140395.634719636,2771.69873046875,336495.0,3140625.0,2695.999755859375,336555.0,3140505.0,2496.244140625,336705.0,3140295.0,2836.474365234375,2800.371337890625,336063.16690312163,3140395.634719636,2766.552734375,336510.0,3140620.0,2690.17431640625,336542.0,3140492.0,2491.053466796875,336670.0,3140268.0,2842.1123046875,2804.215087890625,336063.16690312163,3140395.634719636,2798.8173828125,336526.0,3140668.0,2714.8583984375,336526.0,3140540.0,2505.96728515625,336654.0,3140284.0
3625.0,336467.0007798581,3140711.367518059,2831.79150390625,2803.2041015625,336079.50739988027,3140376.7141444418,2752.0791015625,336495.0,3140595.0,2679.18505859375,336555.0,3140475.0,2482.275634765625,336705.0,3140265.0,2833.20166015625,2806.700439453125,336079.50739988027,3140376.7141444418,2764.26220703125,336542.0,3140620.0,2686.27099609375,336574.0,3140492.0,2484.6337890625,336702.0,3140268.0,2842.1123046875,2802.588134765625,336368.2279575108,3140626.063716941,2798.8173828125,336526.0,3140668.0,2696.415771484375,336654.0,3140540.0,2493.267578125,336718.0,3140284.0
3650.0,336483.3412766168,3140692.446942865,2812.39111328125,2793.849609375,336422.55800132616,3140639.952296023,2730.951171875,336495.0,3140565.0,2661.319091796875,336615.0,3140475.0,2481.284912109375,336735.0,3140265.0,2812.550537109375,2802.1708984375,336399.76427309215,3140620.2668034574,2742.57421875,336542.0,3140588.0,2664.21826171875,336638.0,3140492.0,2483.539306640625,336734.0,3140268.0,2807.03515625,2802.588134765625,336369.37263544684,3140594.019480036,2754.64599609375,336526.0,3140604.0,2670.338134765625,336590.0,3140476.0,2493.267578125,336718.0,3140284.0
3675.0,336499.6817733754,3140673.5263676704,2812.39111328125,2778.40625,336423.70267926215,3140607.908059118,2727.187744140625,336555.0,3140565.0,2633.28564453125,336615.0,3140445.0,2479.79296875,336735.0,3140235.0,2810.6591796875,2785.462646484375,336431.30058867345,3140614.4698899733,2742.57421875,336542.0,3140588.0,2635.563232421875,336638.0,3140460.0,2480.43603515625,336734.0,3140236.0,2798.8173828125,2769.396240234375,336431.30058867345,3140614.4698899733,2754.64599609375,336526.0,3140604.0,2642.520751953125,336654.0,3140476.0,2493.267578125,336718.0,3140284.0
3700.0,336516.02227013407,3140654.6057924763,2789.5693359375,2759.92529296875,336421.0484024924,3140572.582906786,2710.923583984375,336555.0,3140535.0,2618.52880859375,336645.0,3140445.0,2473.98388671875,336795.0,3140235.0,2788.111572265625,2767.255615234375,336432.44526660943,3140582.425653069,2722.47509765625,336542.0,3140556.0,2622.822509765625,336670.0,3140460.0,2475.24365234375,336766.0,3140236.0,2798.8173828125,2769.396240234375,336432.44526660943,3140582.425653069,2754.64599609375,336526.0,3140604.0,2642.520751953125,336654.0,3140476.0,2473.988037109375,336782.0,3140220.0
3725.0,336533.0082134121,3140636.269108065,2768.87353515625,2740.716552734375,336420.0442820498,3140529.250646774,2710.923583984375,336555.0,3140535.0,2596.454345703125,336645.0,3140415.0,2467.62451171875,336795.0,3140205.0,2786.489013671875,2727.58935546875,336430.9762754074,3140539.6072720606,2705.685302734375,336542.0,3140524.0,2599.641357421875,336670.0,3140428.0,2467.307861328125,336798.0,3140204.0,2798.8173828125,2729.562744140625,336430.9762754074,3140539.6072720606,2714.8583984375,336526.0,3140540.0,2593.800048828125,336654.0,3140412.0,2473.988037109375,336782.0,3140220.0
3750.0,336550.20182960987,3140618.120290967,2767.538818359375,2722.208740234375,336451.8138893911,3140524.9106633915,2694.03515625,336585.0,3140505.0,2577.403564453125,336645.0,3140385.0,2463.119873046875,336825.0,3140205.0,2764.26220703125,2711.394287109375,336433.5939004617,3140507.649621248,2704.33837890625,336606.0,3140524.0,2579.2900390625,336670.0,3140396.0,2463.179443359375,336830.0,3140204.0,2754.64599609375,2699.20703125,336433.5939004617,3140507.649621248,2714.8583984375,336526.0,3140540.0,2593.800048828125,336654.0,3140412.0,2473.988037109375,336782.0,3140220.0
3775.0,336567.3954458076,3140599.97147387,2746.647705078125,2695.406494140625,336450.7875166594,3140489.5008041505,2672.160888671875,336645.0,3140505.0,2564.205078125,336705.0,3140385.0,2459.724365234375,336825.0,3140175.0,2743.531005859375,2698.99560546875,336432.56752773,3140472.239762007,2672.634033203125,336670.0,3140524.0,2566.365234375,336638.0,3140364.0,2460.403564453125,336830.0,3140172.0,2758.34228515625,2699.20703125,336432.56752773,3140472.239762007,2696.415771484375,336654.0,3140540.0,2583.228515625,336718.0,3140412.0,2473.988037109375,336782.0,3140220.0
3800.0,336584.5890620054,3140581.822656772,2749.30712890625,2686.080322265625,336453.40514171374,3140457.5431533377,2644.771484375,336645.0,3140475.0,2553.14208984375,336675.0,3140355.0,2457.24267578125,336855.0,3140175.0,2743.531005859375,2687.384033203125,336464.33713507134,3140467.899778624,2647.479736328125,336670.0,3140492.0,2552.19384765625,336702.0,3140364.0,2459.51318359375,336862.0,3140172.0,2758.34228515625,2680.26171875,336431.5411549984,3140436.8299027653,2696.415771484375,336654.0,3140540.0,2583.228515625,336718.0,3140412.0,2463.5478515625,336846.0,3140156.0
3825.0,336601.7826782032,3140563.6738396743,2736.035400390625,2677.5517578125,336481.53075126914,3140449.7509615263,2618.52880859375,336645.0,3140445.0,2528.011962890625,336675.0,3140325.0,2457.24267578125,336855.0,3140175.0,2727.62646484375,2677.46630859375,336463.31076233974,3140432.4899193826,2622.822509765625,336670.0,3140460.0,2529.19580078125,336702.0,3140332.0,2459.51318359375,336862.0,3140172.0,2715.38720703125,2680.26171875,336430.5147822668,3140401.420043524,2642.520751953125,336654.0,3140476.0,2539.23486328125,336718.0,3140348.0,2463.5478515625,336846.0,3140156.0
3850.0,336618.9762944009,3140545.5250225766,2712.990234375,2667.402099609375,336480.5043785375,3140414.341102285,2609.570556640625,336675.0,3140445.0,2522.189453125,336735.0,3140325.0,2457.24267578125,336855.0,3140175.0,2727.62646484375,2666.74169921875,336495.080369681,3140428.149936,2616.555419921875,336702.0,3140460.0,2527.18115234375,336734.0,3140332.0,2459.51318359375,336862.0,3140172.0,2715.38720703125,2653.514404296875,336495.080369681,3140428.149936,2627.482177734375,336718.0,3140476.0,2539.23486328125,336718.0,3140348.0,2463.5478515625,336846.0,3140156.0
3875.0,336636.1699105987,3140527.3762054793,2699.388671875,2655.43701171875,336512.2739858788,3140410.0011189026,2589.26416015625,336675.0,3140415.0,2496.244140625,336705.0,3140295.0,2457.24267578125,336855.0,3140175.0,2692.790283203125,2654.56298828125,336526.8499770223,3140423.8099526176,2594.502685546875,336702.0,3140428.0,2501.633544921875,336702.0,3140300.0,2459.51318359375,336862.0,3140172.0,2696.415771484375,2653.514404296875,336494.0539969494,3140392.740076759,2627.482177734375,336718.0,3140476.0,2539.23486328125,336718.0,3140348.0,2463.5478515625,336846.0,3140156.0
3900.0,336653.36352679646,3140509.2273883815,2672.160888671875,2640.784912109375,336540.3995954342,3140402.2089270907,2571.364501953125,336675.0,3140385.0,2496.244140625,336705.0,3140295.0,2457.24267578125,336855.0,3140175.0,2692.790283203125,2637.821044921875,336529.46760207653,3140391.852301805,2572.6748046875,336702.0,3140396.0,2483.539306640625,336734.0,3140268.0,2459.51318359375,336862.0,3140172.0,2696.415771484375,2617.402099609375,336496.6716220036,3140360.782425946,2583.228515625,336718.0,3140412.0,2493.267578125,336718.0,3140284.0,2463.5478515625,336846.0,3140156.0
3925.0,336670.55714299425,3140491.0785712837,2654.309814453125,2599.25634765625,336510.2212404155,3140339.1814004197,2562.17529296875,336735.0,3140385.0,2481.284912109375,336735.0,3140265.0,2457.24267578125,336855.0,3140175.0,2647.479736328125,2617.3466796875,336528.4412293449,3140356.4424425634,2570.912353515625,336734.0,3140396.0,2483.539306640625,336734.0,3140268.0,2459.51318359375,336862.0,3140172.0,2642.520751953125,2617.402099609375,336495.645249272,3140325.3725667046,2583.228515625,336718.0,3140412.0,2493.267578125,336718.0,3140284.0,2463.5478515625,336846.0,3140156.0
3950.0,336687.750759192,3140472.9297541864,2632.0,2562.247314453125,336541.9908477568,3140334.8414170374,2541.8134765625,336735.0,3140355.0,2474.597900390625,336765.0,3140235.0,2457.24267578125,336855.0,3140175.0,2616.555419921875,2586.478271484375,336527.41485661326,3140321.0325833224,2548.368408203125,336734.0,3140364.0,2475.24365234375,336766.0,3140236.0,2459.51318359375,336862.0,3140172.0,2627.482177734375,2571.157470703125,336560.2108366862,3140352.102459181,2583.228515625,336718.0,3140412.0,2493.267578125,336718.0,3140284.0,2463.5478515625,336846.0,3140156.0
3975.0,336705.373320247,3140455.223715336,2605.873046875,2530.60546875,336571.9794828035,3140305.155648212,2541.8134765625,336735.0,3140355.0,2473.98388671875,336795.0,3140235.0,2457.24267578125,336855.0,3140175.0,2616.555419921875,2537.171875,336558.64009905915,3140290.1488415,2548.368408203125,336734.0,3140364.0,2475.24365234375,336766.0,3140236.0,2459.51318359375,336862.0,3140172.0,2627.482177734375,2531.04638671875,336558.64009905915,3140290.1488415,2583.228515625,336718.0,3140412.0,2493.267578125,336718.0,3140284.0,2463.5478515625,336846.0,3140156.0
4000.0,336724.0585532141,3140438.6146193654,2607.19921875,2527.5390625,336600.6692535789,3140299.8016572758,2522.189453125,336735.0,3140325.0,2463.119873046875,336825.0,3140205.0,2457.24267578125,336855.0,3140175.0,2594.82373046875,2532.102783203125,336590.66471577063,3140288.5465522413,2527.18115234375,336734.0,3140332.0,2467.307861328125,336798.0,3140204.0,2459.51318359375,336862.0,3140172.0,2583.228515625,2531.04638671875,336560.65110234584,3140254.7812371384,2539.23486328125,336718.0,3140348.0,2473.988037109375,336782.0,3140220.0,2463.5478515625,336846.0,3140156.0
4025.0,336742.7437861812,3140422.0055233943,2585.298095703125,2510.8818359375,336602.6802568655,3140264.4340529144,2499.062744140625,336735.0,3140295.0,2463.119873046875,336825.0,3140205.0,2457.24267578125,336855.0,3140175.0,2594.82373046875,2519.040283203125,336592.67571905727,3140253.17894788,2527.18115234375,336734.0,3140332.0,2463.179443359375,336830.0,3140204.0,2459.51318359375,336862.0,3140172.0,2583.228515625,2505.96728515625,336622.68933248206,3140286.944262983,2539.23486328125,336718.0,3140348.0,2473.988037109375,336782.0,3140220.0,2463.5478515625,336846.0,3140156.0
4050.0,336761.4290191483,3140405.3964274237,2587.375732421875,2498.242919921875,336631.3700276409,3140259.0800619777,2496.244140625,336705.0,3140295.0,2457.24267578125,336855.0,3140175.0,2457.24267578125,336855.0,3140175.0,2572.58984375,2503.46728515625,336628.0351817048,3140255.3283602996,2501.633544921875,336702.0,3140300.0,2459.51318359375,336862.0,3140172.0,2459.51318359375,336862.0,3140172.0,2585.6806640625,2505.96728515625,336628.0351817048,3140255.3283602996,2539.23486328125,336718.0,3140348.0,2473.988037109375,336782.0,3140220.0,2463.5478515625,336846.0,3140156.0
4075.0,336780.11425211537,3140388.787331453,2565.12939453125,2487.4765625,336660.0597984162,3140253.7260710415,2485.18603515625,336765.0,3140265.0,2457.24267578125,336855.0,3140175.0,2457.24267578125,336855.0,3140175.0,2572.58984375,2484.6337890625,336686.7385659049,3140283.7396844663,2501.633544921875,336702.0,3140300.0,2459.51318359375,336862.0,3140172.0,2459.178955078125,337118.0,3140012.0,2585.6806640625,2493.267578125,336686.7385659049,3140283.7396844663,2539.23486328125,336718.0,3140348.0,2473.988037109375,336782.0,3140220.0,2463.5478515625,336846.0,3140156.0
4100.0,336798.79948508245,3140372.1782354824,2565.12939453125,2482.275634765625,336692.08441512764,3140252.1237817835,2481.284912109375,336735.0,3140265.0,2457.24267578125,336855.0,3140175.0,2452.71728515625,337125.0,3139995.0,2553.198974609375,2483.539306640625,336718.7631826163,3140282.1373952082,2483.539306640625,336734.0,3140268.0,2459.51318359375,336862.0,3140172.0,2452.55615234375,337118.0,3139980.0,2542.323974609375,2493.267578125,336692.08441512764,3140252.1237817835,2493.267578125,336718.0,3140284.0,2463.5478515625,336846.0,3140156.0,2455.806884765625,337102.0,3139964.0
