time_s,wet_volume_m3,moving_volume_gt_05_m3,moving_volume_gt_2_m3,com_x_m,com_y_m,com_elevation_m,mean_speed_moving_ms,p90_speed_ms,p99_speed_ms,max_depth_m,wet_area_m2,area_h_gt_1_m2,area_h_gt_3_m2,potential_energy_proxy,kinetic_energy_proxy,river_front_m,d8_front_m,wet_median_river_offset_m,wet_median_d8_offset_m,wet_fraction_river_gt_400
400.0,777609.4094372084,211659.10191635048,92681.7895241695,334567.49871972407,3142521.5658801114,2713.001076650304,3.244728232340125,3.3581117114854844,8.042622434978403,12.67286200054616,479232.0,147456.0,90112.0,43330309542501.93,3583400263.722657,1722.064324071833,2306.6643558619276,328.01356775153283,181.01933598375618,0.3247863247863248
410.0,777587.5760173323,195580.35879655887,91186.30071483464,334567.5908655079,3142517.809979445,2712.7966544667506,3.2898629819652174,3.8978444507168515,9.551214289596212,12.98184166201249,479232.0,143360.0,90112.0,43327634038416.695,4014128608.7088346,1722.064324071833,2306.6643558619276,328.01356775153283,181.01933598375618,0.3247863247863248
420.0,777566.6973625462,178615.91299839935,89013.8157514757,334567.7888711563,3142514.227440241,2712.6535011863093,3.370923318008135,3.4570589658267807,8.18161009394994,13.13342286258606,475136.0,143360.0,90112.0,43325334489707.766,3518758441.489273,1722.064324071833,2306.6643558619276,330.1024090259209,181.01933598375618,0.3275862068965517
430.0,777547.0415145749,202471.29500604465,115288.80018030453,334567.711645513,3142511.3472597753,2712.4861593878018,3.5071793318211206,3.6322552404437696,9.590114130342867,13.15889458278881,471040.0,143360.0,90112.0,43321889169913.78,4129020914.598297,1722.064324071833,2306.6643558619276,328.01356775153283,181.01933598375618,0.33043478260869563
440.0,777520.5141906717,199409.68099713587,109489.43228715245,334567.68186757027,3142507.8209106647,2712.3413602620667,3.3191561230829025,3.3884318295176703,8.256781068812439,13.19583157006578,466944.0,139264.0,90112.0,43319484812873.266,4001210854.0438695,1722.064324071833,2306.6643558619276,330.1024090259209,181.01933598375618,0.3333333333333333
450.0,777500.6621548453,195362.94124285353,107119.81929395303,334567.59189261234,3142505.2636592383,2712.1842112451154,3.543231086448926,3.498406928170896,9.310893825675366,13.19583157006578,462848.0,139264.0,90112.0,43317153334564.29,4390243774.057297,1722.064324071833,2306.6643558619276,332.191250300309,181.01933598375618,0.336283185840708
460.0,777476.6568745126,180044.9728573697,104835.69408446361,334567.70442186476,3142502.4836350977,2712.077999561857,3.5214047596166593,3.423860365374989,8.323184496534463,13.20177831634545,462848.0,139264.0,90112.0,43316413296811.75,4107915920.237546,1722.064324071833,2306.6643558619276,332.191250300309,181.01933598375618,0.336283185840708
470.0,777457.852208997,178486.0186701006,110427.81246634603,334567.6333922072,3142500.2310807584,2711.940507312721,3.5728624206128243,3.503058020155678,9.529962862396287,13.27682753203079,462848.0,139264.0,90112.0,43314900594609.79,4323725764.568794,1722.064324071833,2306.6643558619276,332.191250300309,181.01933598375618,0.336283185840708
480.0,777432.3331238002,156296.26785481581,82387.4735873707,334567.3687324186,3142498.1495214673,2711.8517829653542,3.3451719410718423,3.017730819395836,8.269835257326703,13.27682753203079,462848.0,135168.0,90112.0,43313688623176.67,3610483975.4777126,1722.064324071833,2306.6643558619276,332.191250300309,181.01933598375618,0.336283185840708
490.0,777415.6904948414,152197.70047358965,86511.69072664811,334567.2160653439,3142496.3172653187,2711.731436486708,3.5699456481722898,2.9996113556183834,9.550692750127151,13.27682753203079,462848.0,135168.0,90112.0,43312117040407.85,3566777330.2300835,1722.064324071833,2306.6643558619276,332.191250300309,181.01933598375618,0.336283185840708
500.0,777395.4832378334,152452.51169333857,83880.16428276752,334567.1983041675,3142494.2593591823,2711.6616842456942,3.4016060772116927,2.9028643532408966,8.304622204462397,13.27682753203079,458752.0,131072.0,90112.0,43310105861022.88,3371681640.1533012,1722.064324071833,2306.6643558619276,333.3870678599266,183.80489830940292,0.3392857142857143
510.0,777379.5821248436,151828.09588783488,82266.94675019651,334567.3420536647,3142492.579323635,2711.5556349718313,3.4313433141675653,2.8566109275472957,9.606541447013813,13.27682753203079,458752.0,131072.0,90112.0,43308728004135.39,3281232287.399349,1722.064324071833,2306.6643558619276,333.3870678599266,183.80489830940292,0.3392857142857143
520.0,777363.4524938265,151564.29597053162,82483.86576491037,334567.3540782125,3142490.6474534166,2711.467487595477,3.2205644232630672,2.601830637437928,8.336624055218905,13.27682753203079,458752.0,126976.0,90112.0,43307583433497.25,2761652667.3929005,1722.064324071833,2306.6643558619276,333.3870678599266,183.80489830940292,0.3392857142857143
530.0,777339.555328916,150209.54096278618,84426.0751166984,334567.4047052611,3142489.2081425413,2711.3607530576082,3.2341291432792465,2.5757859384023694,9.596887274023512,13.27682753203079,458752.0,131072.0,86016.0,43305861928083.45,2805471219.065012,1722.064324071833,2306.6643558619276,333.3870678599266,183.80489830940292,0.3392857142857143
540.0,777315.8467325656,148903.32184945804,85110.22408274218,334567.43851554405,3142487.6763270414,2711.2902035737725,3.093820302968228,2.480430774697288,8.410325248562375,13.27682753203079,458752.0,122880.0,86016.0,43304639192058.164,2356909060.614229,1722.064324071833,2306.6643558619276,333.3870678599266,183.80489830940292,0.3392857142857143
550.0,777300.6024191427,123421.05864593734,88103.22446064281,334567.4677949401,3142486.423376632,2711.195665710556,3.4514995894300733,2.5455934305911847,9.594983273232112,13.27682753203079,454656.0,122880.0,86016.0,43302292835167.016,2458007763.1064367,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
560.0,777281.620801966,123764.90871193053,87837.29263454824,334567.83224620245,3142485.031027434,2711.136239337494,3.3606205974283,2.697287232189597,8.294746049254323,13.27682753203079,454656.0,114688.0,90112.0,43301524861669.67,2273481175.1002045,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
570.0,777266.9258123598,123682.84474559707,89418.0186014075,334567.7671152348,3142483.8282020097,2711.058295260398,3.4100585888529764,2.6274568498162734,9.486937068005757,13.27682753203079,454656.0,114688.0,90112.0,43300523084085.12,2406964681.708249,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
580.0,777248.8415428172,123612.36451156044,88672.67766226412,334567.64219823043,3142482.4391777753,2711.001251748369,3.276526557284992,2.6116715975912643,8.046231821318152,13.27682753203079,454656.0,114688.0,94208.0,43299720403647.766,2222775913.463128,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
590.0,777230.7378531364,122990.34029882221,94109.43281887012,334567.4858563781,3142481.299634774,2710.931320836889,3.3513735178157966,2.61614727887651,9.418921097842139,13.27682753203079,454656.0,114688.0,94208.0,43298686379501.19,2393779224.567154,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
600.0,777216.9991159628,123199.069774759,87585.88849482739,334567.3645679645,3142480.0740208835,2710.882006395095,3.147314085839067,2.277261860708371,7.775377728588854,13.27682753203079,454656.0,114688.0,94208.0,43298104729480.43,2112309387.0820506,1722.064324071833,2306.6643558619276,334.58288541954425,186.59046063504962,0.34234234234234234
