time_s,wet_volume_m3,moving_volume_gt_05_m3,moving_volume_gt_2_m3,com_x_m,com_y_m,com_elevation_m,mean_speed_moving_ms,p90_speed_ms,p99_speed_ms,max_depth_m,wet_area_m2,area_h_gt_1_m2,area_h_gt_3_m2,potential_energy_proxy,kinetic_energy_proxy,river_front_m,d8_front_m,wet_median_river_offset_m,wet_median_d8_offset_m,wet_fraction_river_gt_400
100.0,2271814.2887759805,2165307.740675074,1919593.8558974175,334590.9128072461,3142683.330219496,2723.2284211929177,5.420366113420651,12.497477625557465,19.287091152023248,17.99295646036203,1179648.0,327680.0,237568.0,127005718069670.5,229190059933.8535,1722.064324071833,2306.6643558619276,257.55808070392936,226.27416997969522,0.2222222222222222
110.0,2275209.047990927,2172288.830738484,1854400.959805335,334602.99847612163,3142636.578156616,2720.6400538372445,5.338635524218992,12.175637926191914,17.67461641994654,17.78463071932179,1212416.0,360448.0,229376.0,127086616269242.67,206236538822.93576,1845.2275370078976,2442.4288578497444,261.5399828149908,226.27416997969522,0.2195945945945946
120.0,2283781.688940215,2069431.4433181058,1806402.752668552,334610.7245433504,3142592.2571541057,2718.5385679679157,5.349042059233771,11.933517374269544,17.280756529508785,18.09879037389872,1216512.0,356352.0,221184.0,127476848774440.62,182176738755.4783,1933.7005434715752,2532.9385258416223,262.9877385617148,226.27416997969522,0.21885521885521886
130.0,2287884.6656735544,2024276.048627419,1798844.7262256984,334621.12712037703,3142552.878974843,2716.6021210194513,5.217404419005118,10.822203786151395,16.682392250207684,18.23310453098769,1228800.0,364544.0,225280.0,127621588587675.5,154912003451.41562,2022.1735499352526,2578.1933598375613,261.5399828149908,226.27416997969522,0.21666666666666667
140.0,2286359.11132024,2026773.9212983393,1826989.719208236,334634.16355400236,3142515.555907383,2714.7603422941515,5.4683146491487475,10.697865065874154,15.992778950233618,19.50349475046038,1245184.0,356352.0,225280.0,127455752082088.48,138385126869.9265,2075.956349926543,2578.1933598375613,264.0092975897775,226.27416997969522,0.2138157894736842
150.0,2282366.5868394086,2025909.2219745885,1773216.08088412,334649.9928540066,3142478.986942682,2712.875430841989,5.605183793657365,10.559418426061438,16.23936220830823,20.53346222409197,1249280.0,352256.0,233472.0,127147354903863.81,127772851463.31723,2129.7444047562153,2796.703027829439,264.01505514935184,226.27416997969522,0.21311475409836064
160.0,2278516.3045547493,1896896.9603965024,1604001.5902224896,334666.1812101452,3142445.2447164115,2711.0615188570205,5.707266582125758,10.011098527459405,16.79027340808407,21.81824785310331,1249280.0,339968.0,237568.0,126848974356633.58,117534105586.99594,2219.9477819215876,2887.212695821317,264.01505514935184,226.27416997969522,0.2098360655737705
170.0,2277676.249460259,1898385.2329425118,1587544.9457200987,334682.440844329,3142414.116357585,2709.3667598622933,5.628965950878969,8.89263678256608,16.193008145648985,22.28222783045641,1249280.0,348160.0,253952.0,126724677137168.28,110728991416.85413,2310.1511590869604,2977.722363813195,264.01505514935184,226.27416997969522,0.2098360655737705
180.0,2277230.9202436404,1901101.7656170207,1599225.3504055282,334699.16035690834,3142384.267171333,2707.7794039677833,5.637459613842448,8.372351591150359,16.065603344869377,22.26570578589793,1241088.0,344064.0,245760.0,126626180907703.44,102784587765.71667,2351.5329435055064,3022.977197809134,264.0035400302031,226.27416997969522,0.2079207920792079
190.0,2276914.6804301124,1946012.2627975822,1558792.397755953,334716.0141426542,3142355.8522187513,2706.2999847353653,5.5338504668716935,7.7427559948689115,16.091202414430903,21.87859916588557,1253376.0,352256.0,245760.0,126544803372189.19,95938239940.96915,2392.9147279240524,3068.232031805073,263.495639295959,226.27416997969522,0.20588235294117646
200.0,2276656.5358486488,1948389.8793465006,1606293.966502132,334733.2934697677,3142328.858387419,2704.8193939012754,5.565033317832333,7.874774657531211,16.331961164339745,21.30077155581717,1249280.0,352256.0,245760.0,126464568693388.06,91547466670.33035,2392.9147279240524,3068.232031805073,262.9877385617148,226.27416997969522,0.20655737704918034
210.0,2276430.260403588,1952820.0072141737,1560541.8020255556,334750.76981986157,3142303.2247082214,2703.3876196828933,5.41044390067705,7.350139210268342,16.53756298886097,20.75332691565135,1245184.0,344064.0,245760.0,126385090491916.81,86555097696.74794,2483.118105089425,3158.741699796951,259.90940169973857,226.27416997969522,0.20394736842105263
220.0,2276226.1393182427,1885464.6823950706,1517067.774875771,334767.78047594463,3142278.9319470385,2702.035163589628,5.39199177788918,7.260255002699291,15.942167128364884,19.80000966464755,1208320.0,335872.0,270336.0,126305778928158.22,79398972963.87294,2483.118105089425,3158.741699796951,264.01505514935184,226.27416997969522,0.21016949152542372
230.0,2276084.505856292,1891601.4042564356,1447314.1289071017,334783.93063136033,3142256.2827985864,2700.759046415383,5.0543716749942496,7.1038768200155635,15.80725333198536,19.19183798266028,1196032.0,339968.0,262144.0,126239004649653.47,71053962311.76675,2524.499889507971,3313.2513677888287,261.8465161377894,226.27416997969522,0.2089041095890411
240.0,2275954.7752756923,1897266.2542084123,1255445.334201943,334799.42032658454,3142235.3605109835,2699.6442703393877,4.810834435476283,6.667708426378317,15.603694779300348,18.88172275157452,1196032.0,344064.0,258048.0,126183485832015.44,61987447468.62073,2565.881673926517,3313.2513677888287,259.90940169973857,226.27416997969522,0.2054794520547945
250.0,2275857.81323296,1902447.2777562048,1100764.91669829,334813.3028554678,3142216.0960191074,2698.658584098194,4.756623539044537,6.371451814849546,15.104077112093574,18.60186418345739,1191936.0,339968.0,253952.0,126134955915123.97,55572929880.80048,2607.263458345063,3313.2513677888287,260.705293713864,226.27416997969522,0.20618556701030927
260.0,2276051.790667925,1829548.8352983282,1072283.397176811,334825.2268574142,3142198.632765901,2697.794534592264,4.558413118217424,5.764544261478351,14.764943283296123,18.58504409896457,1196032.0,348160.0,241664.0,126110785707606.03,45230121995.18787,2648.6452427636095,3358.5062017847677,259.90940169973857,226.27416997969522,0.2054794520547945
270.0,2275957.6943222866,1779263.284141865,887752.5791888202,334836.94733286556,3142183.3028221847,2697.0177842172147,4.381124252616412,5.339934720295423,14.62067243377645,18.62544012012942,1175552.0,327680.0,245760.0,126068817760711.6,36399588239.87923,2648.6452427636095,3358.5062017847677,262.9877385617148,226.27416997969522,0.20905923344947736
280.0,2275888.1672945856,1784170.6078323678,723331.205350102,334847.8667282734,3142169.7205697317,2696.3178548844267,4.227317983769078,5.610863632422146,13.643106597941927,18.61564594809378,1146880.0,323584.0,241664.0,126029664371519.78,31513557714.488094,2648.6452427636095,3358.5062017847677,265.600941386911,226.27416997969522,0.21428571428571427
290.0,2275810.342909433,1550944.2549504512,637566.5449221118,334856.817278911,3142157.869620904,2695.6957659107075,4.157254442247909,5.386893381057334,13.263755193563,18.43714959620836,1130496.0,327680.0,237568.0,125997706746050.8,27962588479.91481,2648.6452427636095,3358.5062017847677,263.50139685553336,226.27416997969522,0.21014492753623187
300.0,2275730.23477003,1282270.175430132,538989.0812435569,334863.84988974547,3142147.418922203,2695.1541122023687,4.006080282867044,4.983521114168102,11.927780063854858,18.21229874968117,1114112.0,315392.0,245760.0,125967628883817.03,23209659449.39502,2648.6452427636095,3358.5062017847677,265.600941386911,226.27416997969522,0.21323529411764705
310.0,2275671.4556721924,1150236.7863890915,455441.9985423058,334869.88857994135,3142137.4215737483,2694.6558089234823,3.780304993879551,3.9906546666099563,12.703556781596951,17.99444687985079,1114112.0,315392.0,245760.0,125943554916568.44,21504024136.22885,2648.6452427636095,3358.5062017847677,263.50139685553336,226.27416997969522,0.20955882352941177
320.0,2275617.6519784937,1082914.8372394475,388753.4842056277,334875.686263833,3142127.9737877185,2694.1436715806963,3.695087567627915,4.58203562367088,11.835014514798269,17.74193041668297,1097728.0,311296.0,249856.0,125916757356432.9,18866496236.93354,2648.6452427636095,3358.5062017847677,265.600941386911,234.98945468367015,0.208955223880597
330.0,2275544.528362679,952820.075456998,370321.2404086558,334880.62716648844,3142119.21179851,2693.7220244423547,3.8102724095769918,4.306147018671893,11.644601447055644,17.50507594478195,1101824.0,311296.0,245760.0,125897873977187.23,17331016834.20037,2648.6452427636095,3358.5062017847677,264.01505514935184,243.70473938764508,0.20817843866171004
340.0,2275476.3025900917,898188.0341912003,363582.2192417397,334885.11771888455,3142111.504733788,2693.3168811822416,3.772779840205886,3.9724700804056976,10.893699042096607,17.4853480184357,1097728.0,315392.0,237568.0,125877341713136.06,15375141920.65199,2648.6452427636095,3358.5062017847677,263.50139685553336,234.98945468367015,0.20522388059701493
350.0,2275412.5048433337,774393.0374105342,330306.57123223855,334888.94650527113,3142104.6045920933,2692.9365178809167,3.8649336342771816,3.714064620256115,11.000124861349923,17.6238404681892,1093632.0,315392.0,237568.0,125858064678180.97,13368732790.972076,2648.6452427636095,3358.5062017847677,262.9877385617148,243.70473938764508,0.20599250936329588
360.0,2275355.3870396814,644493.1874043434,295612.85242533626,334892.4424774179,3142098.4791041804,2692.5942759596624,4.0026269834619805,3.434333581588892,10.980662628953038,17.57048846214641,1077248.0,311296.0,237568.0,125838787900368.69,11960042734.444187,2648.6452427636095,3358.5062017847677,267.18682762447014,243.70473938764508,0.20912547528517111
370.0,2275290.0043060067,620257.9452747386,285548.3605396254,334895.77977389866,3142092.8483545557,2692.2820401098065,3.9020207732410546,3.375013581428204,10.957456380179744,17.53860552787596,1064960.0,307200.0,237568.0,125820570974432.66,10189185517.581852,2648.6452427636095,3358.5062017847677,267.4240568652584,243.70473938764508,0.2076923076923077
380.0,2275234.6367523274,608066.476654355,228728.23769471198,334898.8658105871,3142087.7924477425,2691.998314808624,3.712373575313464,3.120301309751002,10.452577579363693,17.46249270872085,1056768.0,303104.0,233472.0,125805160686438.1,9004645154.24622,2648.6452427636095,3358.5062017847677,267.4240568652584,243.70473938764508,0.2054263565891473
390.0,2275182.558910989,604039.7261748108,215532.225663055,334901.72517525614,3142083.1042998186,2691.7435072648113,3.6235477344971483,2.962066804203923,9.922020724297722,17.39303987887174,1044480.0,303104.0,233472.0,125790499071604.66,8080098139.81869,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.20784313725490197
400.0,2275128.5779997455,567964.0179262508,201974.01456064443,334904.4125718774,3142078.6965268706,2691.5099091724965,3.5043914798111935,2.705009390220161,9.861038827154994,17.28173053036052,1036288.0,299008.0,237568.0,125777758937153.0,7362799009.538803,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.20553359683794467
410.0,2275081.664828847,523624.62705299247,204080.8400625594,334907.1352630346,3142074.4331201743,2691.2971327996534,3.545829210000819,2.5412775241745065,9.801551837007096,17.47688921631217,1024000.0,299008.0,237568.0,125766326218243.53,7120564625.138645,2648.6452427636095,3358.5062017847677,269.36940870320785,243.70473938764508,0.204
420.0,2275034.2569506913,476690.0193826114,191658.89521278045,334909.8305232456,3142070.2850012314,2691.076292490313,3.601514272569126,2.472554355137585,9.774715388347838,17.72297369277763,1019904.0,294912.0,237568.0,125755686809740.48,7232154752.003866,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.20481927710843373
430.0,2274994.443006904,473542.7456006593,186694.9694846004,334912.2852007111,3142066.5184278963,2690.8778660207886,3.5829333673811323,2.432700025070177,9.762317487749355,17.85607384249692,1015808.0,290816.0,233472.0,125746035914909.11,6683142610.926495,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.20161290322580644
440.0,2274959.541679945,451590.39232785476,196724.39462346357,334914.6589272503,3142062.779844789,2690.6988424737806,3.642097633895641,2.4499136955638625,9.779601331444024,17.31132303154533,1015808.0,290816.0,233472.0,125738502982176.03,6762948373.854462,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.20161290322580644
450.0,2274923.882878378,430783.8400336324,192386.1638515977,334916.91595352057,3142059.2324070977,2690.510869546621,3.657341311939089,2.451489704352854,9.862156136794626,17.72151323869305,1015808.0,290816.0,233472.0,125730699560842.62,6577291282.964177,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.20161290322580644
460.0,2274901.8507493185,401351.8504807969,188467.43609795184,334919.2941597504,3142055.7358924635,2690.3339239996662,3.682014047055098,2.5304392461404053,10.468708035579034,18.13418580424342,1015808.0,290816.0,229376.0,125723875534776.1,6654163745.807221,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.20161290322580644
470.0,2274863.658915041,380264.32354939845,168302.99415308714,334921.5242585042,3142052.4439441287,2690.1748667193233,3.4237038664572097,2.352857084654279,9.301211766675365,18.36624476967334,1019904.0,286720.0,225280.0,125716601348567.34,5339399949.373548,2648.6452427636095,3358.5062017847677,267.6612861060467,243.70473938764508,0.20080321285140562
480.0,2274829.508402764,343551.5298430566,161169.92311708635,334923.46560248494,3142049.741549628,2690.02804942895,3.56451111251087,2.235441978732156,10.131762032750226,18.56706662351471,1019904.0,290816.0,225280.0,125709830436378.77,5930829204.880913,2648.6452427636095,3358.5062017847677,267.6612861060467,243.70473938764508,0.20080321285140562
490.0,2274796.218426436,341350.87903507176,153302.0440992352,334925.20090932155,3142047.0498353047,2689.8886323462684,3.5009933984971124,2.0534567263833066,9.632669482082731,18.70688902319367,1015808.0,286720.0,225280.0,125702197370986.27,5659966263.297625,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.20161290322580644
500.0,2274767.911091706,298792.31454438425,131384.87757676613,334926.8745383667,3142044.485261965,2689.7215308280724,3.583520799706671,2.1057213067784835,9.472148357922231,18.79144754629814,1007616.0,286720.0,225280.0,125692570086359.81,5507806913.704697,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.1991869918699187
510.0,2274741.2154926844,294702.033853459,122520.65693470651,334928.3756602293,3142041.940395187,2689.593523154915,3.691072857512484,1.9600297182686426,9.484360415526954,18.79144754629814,1007616.0,278528.0,225280.0,125687110314719.39,5040684978.450296,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.1991869918699187
520.0,2274716.37904461,291466.51979297056,114503.15597034054,334929.61162021715,3142039.821528653,2689.443010112245,3.5944927441779635,1.8857888934468257,9.105920313290879,19.12186144194666,1007616.0,290816.0,225280.0,125680475642277.42,5210272124.781055,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.1991869918699187
530.0,2274683.784432266,261369.9621281718,111755.59739337023,334930.85368989734,3142037.6217420846,2689.333880993492,3.765085360382794,1.8180374916548494,9.406624044376402,19.73027186216016,1007616.0,278528.0,225280.0,125675451865862.48,5066407787.205784,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.1991869918699187
540.0,2274659.676227184,209441.21379152028,110401.48860734874,334932.0073883825,3142035.710107725,2689.1996111361714,3.8457565044041466,1.7307967725445277,8.92709545664076,20.13289456552636,1007616.0,282624.0,225280.0,125669370218111.47,4934999301.354419,2648.6452427636095,3358.5062017847677,267.9031940740955,243.70473938764508,0.1991869918699187
550.0,2274632.5631974693,177578.43690177065,111115.83796282118,334933.258556645,3142033.72978994,2689.111823175092,3.9120757972442064,1.7386678143284247,9.302802355984666,19.76582158502747,999424.0,270336.0,225280.0,125663271695762.05,4365337187.555798,2648.6452427636095,3358.5062017847677,269.36940870320785,257.6168716816397,0.20081967213114754
560.0,2274605.6935836636,208857.15807756077,114273.01481062653,334934.66666475096,3142031.982519249,2688.993955542379,3.608300828365803,1.6573671324307957,8.29680200496808,19.81634955251502,999424.0,274432.0,225280.0,125658071463868.22,3906368038.197744,2648.6452427636095,3358.5062017847677,269.36940870320785,257.6168716816397,0.20081967213114754
570.0,2274579.4995515235,211052.1027061885,119686.2852131048,334935.8799898705,3142030.142452324,2688.9282719677267,3.5354603797458677,1.6872111662791192,8.433631015943753,20.28157237836975,1003520.0,270336.0,225280.0,125655171047349.22,3608173908.3543615,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.2
580.0,2274558.8414325602,214854.77956798475,136482.00959870033,334936.8376887569,3142028.68402322,2688.8336830500807,3.326912539903473,1.554716901460864,7.844936841240962,20.52230811644239,1003520.0,274432.0,225280.0,125650969757384.02,3448165002.9135294,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.2
590.0,2274535.031286383,209174.83183168646,137803.42983678193,334937.76505651156,3142027.277382486,2688.7638623618404,3.356991466982801,1.4528433754869803,7.433148843342426,20.55883224286434,1003520.0,270336.0,225280.0,125647755584523.27,3448643033.878071,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.2
600.0,2274516.146031787,188982.19756704473,90332.18894609757,334938.70528778154,3142025.8703061924,2688.6867343276863,3.42248689960602,1.40138746404141,7.6842753197175,20.55883224286434,1003520.0,270336.0,225280.0,125644347832305.86,3314784558.4448533,2648.6452427636095,3358.5062017847677,268.14510204214434,243.70473938764508,0.2
