time_s,wet_volume_m3,moving_volume_gt_05_m3,moving_volume_gt_2_m3,com_x_m,com_y_m,com_elevation_m,mean_speed_moving_ms,p90_speed_ms,p99_speed_ms,max_depth_m,wet_area_m2,area_h_gt_1_m2,area_h_gt_3_m2,potential_energy_proxy,kinetic_energy_proxy,river_front_m,d8_front_m,wet_median_river_offset_m,wet_median_d8_offset_m,wet_fraction_river_gt_400
260.0,2705120.56276285,2197143.1576700276,971296.8590279168,334975.9153957996,3142033.097006142,2689.5577773140167,5.112848456829472,6.19257834243869,16.450904049266246,18.74088627649051,1552384.0,348160.0,249856.0,149436224780950.62,63125423533.16753,2690.0270271821555,3358.5062017847677,239.8299088463164,271.5290039756343,0.19261213720316622
270.0,2705045.4910572385,1720040.9926813887,827857.6525377848,334986.0658720474,3142018.5597061953,2688.7555760354294,5.31261191609975,5.394125067981906,16.176375243772583,18.33314256701052,1552384.0,348160.0,258048.0,149392257312995.06,54145882219.60946,2690.0270271821555,3358.5062017847677,239.8755173129137,271.5290039756343,0.19261213720316622
280.0,2704970.8369497936,1447959.8948957622,702526.7020952592,334994.7401460753,3142006.085338129,2688.0481421826644,5.56732411402036,5.407911051719605,16.055847847234098,19.07453236609846,1515520.0,344064.0,258048.0,149346209265648.16,46285291862.77786,2690.0270271821555,3358.5062017847677,239.85271307961506,271.5290039756343,0.1918918918918919
290.0,2704906.8561670585,1224384.9229985024,656589.2622416142,335002.11706194415,3141995.282365336,2687.4048183104087,5.588376775666677,5.098732481994624,15.720706650808143,19.74882064555716,1499136.0,339968.0,253952.0,149308437836378.9,39755125134.675934,2690.0270271821555,3358.5062017847677,239.85271307961506,273.40170626049917,0.19398907103825136
300.0,2704838.552286424,1102145.5251420452,549691.7916952436,335008.3464734131,3141985.477148485,2686.8419990128414,5.218060856540189,4.973449012959973,15.26669391165802,19.91289275999256,1486848.0,331776.0,258048.0,149276864233940.84,34997093248.624725,2690.0270271821555,3358.5062017847677,240.80798798895307,275.27440854536405,0.19559228650137742
310.0,2704784.779309614,1025169.7049375612,465024.2900536296,335013.5454712104,3141976.9274401357,2686.3486992237154,4.898860182752829,4.6687399971961945,14.567443987395496,20.24148104896224,1470464.0,331776.0,258048.0,149246508003176.16,30057799027.75733,2690.0270271821555,3358.5062017847677,239.8755173129137,275.27440854536405,0.1977715877437326
320.0,2704714.6045636064,960126.7830183879,460178.65412679326,335017.9890074303,3141969.530345332,2685.9051392069305,4.83065388223953,3.912417281677896,14.373227904549484,20.54987246629904,1474560.0,331776.0,249856.0,149222332866824.22,26880455583.88669,2690.0270271821555,3358.5062017847677,239.85271307961506,275.27440854536405,0.19722222222222222
330.0,2704656.7564004613,876435.5684037704,456173.2415057344,335021.96161306434,3141962.5287886146,2685.487450690212,5.0473245970033425,3.52880474894108,14.45403945319446,20.59958117356911,1458176.0,335872.0,241664.0,149195095039369.4,24582713026.408512,2690.0270271821555,3358.5062017847677,239.85271307961506,275.27440854536405,0.19662921348314608
340.0,2704607.637413406,869641.4917645637,427394.73997066263,335025.9429035629,3141955.8941708785,2685.104872696383,4.9297123878805875,3.6292572045532445,13.938768930314648,21.23207403541582,1462272.0,327680.0,237568.0,149172355234100.34,22019337872.81716,2690.0270271821555,3358.5062017847677,236.93375911285133,275.27440854536405,0.19327731092436976
350.0,2704565.5746925985,828769.6975696444,466806.32599231554,335029.6951295887,3141949.618147239,2684.7687190114284,5.018023660945827,3.913052360606132,13.583087254728133,21.17735645884392,1466368.0,327680.0,237568.0,149154661250908.06,21144343714.180267,2690.0270271821555,3358.5062017847677,239.18839156980266,275.27440854536405,0.19273743016759776
360.0,2704551.584328389,825189.351245154,444055.3621056481,335033.4767657887,3141943.4663367583,2684.4381334146055,4.8984635665628184,3.8715746883179936,13.098242969443854,21.68363498872568,1466368.0,327680.0,233472.0,149138836883212.34,19952268845.91246,2690.0270271821555,3358.5062017847677,239.85271307961506,275.27440854536405,0.19273743016759776
370.0,2704495.6730134883,761294.664945425,402735.2790137257,335037.27390488546,3141937.5636724574,2684.121609845221,4.84126849819073,3.465117502833529,12.627087155463398,22.07898728538984,1462272.0,319488.0,229376.0,149119739902666.1,18405333595.54526,2690.0270271821555,3358.5062017847677,243.7497461890154,275.27440854536405,0.19327731092436976
380.0,2704436.15875836,755989.5075655583,349486.08254997444,335040.8190425061,3141932.199364005,2683.8467189548965,4.636126266404916,3.500726846438957,12.248930758156927,21.90705291575827,1454080.0,315392.0,229376.0,149102489955623.06,15781502312.576046,2690.0270271821555,3358.5062017847677,243.7497461890154,275.27440854536405,0.19436619718309858
390.0,2704368.355662875,748587.9968133839,262289.44502306904,335043.7942147583,3141927.4713302995,2683.574505653237,4.459359113209553,3.364691283548561,12.104923091756701,21.90705291575827,1449984.0,315392.0,229376.0,149085546646150.97,13370167985.26472,2690.0270271821555,3358.5062017847677,242.27886708898424,275.27440854536405,0.19491525423728814
400.0,2704314.3265685393,648747.9310530837,253261.5701253223,335046.3689492298,3141923.3134538997,2683.3456977721603,4.476327951226375,3.2213626127360406,11.687848482636014,21.90705291575827,1429504.0,311296.0,229376.0,149066819380441.5,12415523889.889336,2690.0270271821555,3358.5062017847677,239.8755173129137,275.27440854536405,0.19197707736389685
410.0,2704265.2707851427,560067.7867306662,250644.2176105981,335048.9866413403,3141919.467596865,2683.139037703597,4.452956599596782,3.0455538175540986,10.921293294320346,21.90705291575827,1429504.0,311296.0,229376.0,149055792775733.78,11557478902.539295,2690.0270271821555,3358.5062017847677,240.80798798895307,288.0,0.19484240687679083
420.0,2704216.088791407,483007.24279366864,251403.6041361327,335051.46211870055,3141915.841868212,2682.948373939576,4.3518975494386964,2.8964717607437898,10.959343212737187,21.90705291575827,1421312.0,303104.0,229376.0,149043500146552.4,11127973225.38178,2690.0270271821555,3358.5062017847677,239.8755173129137,288.0,0.1930835734870317
430.0,2704170.683589777,444603.7188689293,248376.01434089406,335053.7890372928,3141912.325098036,2682.756122217122,4.411026338766719,2.9495222386230244,10.680818891381735,22.12346570049078,1417216.0,303104.0,229376.0,149032420548982.97,10107075268.01823,2690.0270271821555,3358.5062017847677,240.3417526509334,288.8861622101987,0.1936416184971098
440.0,2704128.6532437424,353591.9414837766,247418.59434256415,335055.86322666425,3141909.3609764716,2682.58537899834,4.325106615445161,2.7016814454196707,10.286405250474767,22.30762462180985,1409024.0,303104.0,229376.0,149021718816058.2,8626087803.70061,2690.0270271821555,3358.5062017847677,239.85271307961506,289.77232442039735,0.19476744186046513
450.0,2704087.0657506706,316722.04020794726,272406.39371026447,335057.7812898534,3141906.727315678,2682.4597137300625,4.476108427371451,2.6023468181867364,10.291287030720046,22.30762462180985,1404928.0,303104.0,229376.0,149014250171920.25,8024158274.96564,2690.0270271821555,3358.5062017847677,239.8755173129137,289.77232442039735,0.19533527696793002
460.0,2704048.8066054224,326413.9392350612,275143.47946007247,335059.57073340093,3141904.1943469034,2682.3273591428947,4.416748471597398,2.190394682509187,9.764044266923852,22.30762462180985,1392640.0,303104.0,229376.0,149003924056950.28,7462929891.070293,2690.0270271821555,3358.5062017847677,239.18839156980266,289.77232442039735,0.19411764705882353
470.0,2704003.7869294863,345151.78971017874,269156.07975085033,335061.3855944491,3141901.6347010597,2682.204086955355,4.365596819864149,2.241744676050895,9.464271741562225,22.30762462180985,1388544.0,303104.0,225280.0,148997227485500.9,7648612408.94248,2690.0270271821555,3358.5062017847677,239.8299088463164,289.77232442039735,0.19469026548672566
480.0,2703968.4139466723,335852.33856913337,264614.12213808746,335063.0448911563,3141899.0993504,2682.087623311023,4.349876097251577,2.2026926116995442,9.541205267671891,22.30762462180985,1384448.0,299008.0,221184.0,148990308619543.88,7219991236.245056,2690.0270271821555,3358.5062017847677,239.18839156980266,289.77232442039735,0.1952662721893491
490.0,2703929.2717880686,308911.3254366967,251926.73074961666,335064.5992638621,3141896.9956035274,2681.977405874505,4.167573311926911,1.8759414096657885,8.620906484548238,22.30762462180985,1380352.0,303104.0,225280.0,148984331198527.72,6596487926.099424,2690.0270271821555,3358.5062017847677,238.5468742932889,289.77232442039735,0.19584569732937684
500.0,2703891.7157023014,258741.98631141963,207647.00504157518,335065.983751554,3141894.818785107,2681.8869901197936,4.500650190201103,1.7644202378368634,9.508164930043488,22.30762462180985,1372160.0,299008.0,225280.0,148977925333601.88,6197126202.448383,2690.0270271821555,3358.5062017847677,238.5468742932889,303.5786553761644,0.19701492537313434
510.0,2703856.0749726347,285748.6636321987,162003.69841796992,335067.21241768124,3141892.8393955803,2681.7692223222275,4.104795827562351,1.6455017534805727,8.278323612141339,22.30762462180985,1363968.0,299008.0,225280.0,148969972091519.84,5433980301.109169,2690.0270271821555,3358.5062017847677,239.8299088463164,303.5786553761644,0.1981981981981982
520.0,2703818.2190213692,271914.9770265857,163871.89540478954,335068.6026846649,3141891.027706974,2681.6880036292546,4.293659223544061,1.5197075369699211,9.288629131964793,22.30762462180985,1351680.0,299008.0,233472.0,148962517469550.94,5646990783.250093,2690.0270271821555,3358.5062017847677,239.18839156980266,303.5786553761644,0.2
530.0,2703785.1687293444,220565.17895189894,156064.91809834883,335069.96837627667,3141889.010866158,2681.5792738560394,4.235472904878942,1.4029612039239818,8.176653782264216,22.30762462180985,1347584.0,286720.0,237568.0,148955556863394.53,5016815211.41226,2690.0270271821555,3358.5062017847677,239.8299088463164,303.5786553761644,0.2006079027355623
540.0,2703754.4733214183,221451.65910662152,151510.1151626272,335071.3452862589,3141887.291650212,2681.478772250995,4.1693345202423036,1.3742915575415449,8.390365979025768,22.30762462180985,1347584.0,286720.0,233472.0,148949974633956.53,5678403217.1108,2690.0270271821555,3358.5062017847677,239.8299088463164,303.5786553761644,0.2006079027355623
550.0,2704282.180540681,211458.02124899585,139886.44728838047,335072.63586227194,3141885.5401813895,2681.4082166315616,4.162538616916498,0.9552349739001565,8.184848057418867,22.30762462180985,1339392.0,282624.0,237568.0,148976264044571.7,4592438962.926531,2690.0270271821555,3358.5062017847677,239.8755173129137,303.5786553761644,0.2018348623853211
560.0,2704257.4410422873,228973.56276152143,139793.13530102186,335073.7588286236,3141884.1064982354,2681.325312465038,4.0725780101887175,0.6455233481313866,7.464415303350818,22.6237896633058,1335296.0,286720.0,237568.0,148971485452154.3,4820413524.0926285,2690.0270271821555,3358.5062017847677,239.85271307961506,303.5786553761644,0.20245398773006135
570.0,2704218.1887264363,228066.87293321133,139530.52646951244,335074.88514143036,3141882.4607176003,2681.2586992729152,4.061174864170327,0.5657100928761829,8.57658949972658,22.61836840746242,1327104.0,286720.0,233472.0,148966764057215.78,4479413929.331535,2690.0270271821555,3358.5062017847677,240.3417526509334,303.5786553761644,0.2037037037037037
580.0,2704195.2195925936,202553.80761147232,104929.2458682186,335076.0283668108,3141881.212108989,2681.180352072914,4.08641457757308,0.47929020079851614,7.686090987618819,22.61836840746242,1327104.0,286720.0,233472.0,148963107414329.9,4324827789.604376,2690.0270271821555,3358.5062017847677,240.3417526509334,303.5786553761644,0.2037037037037037
590.0,2704168.7054088973,190240.38192998327,104884.04771141353,335077.2942983679,3141879.835474245,2681.128207157453,4.1340615847737805,0.44161757604933916,8.655906479261002,22.61836840746242,1327104.0,282624.0,241664.0,148960644132138.4,4019624406.2591057,2690.0270271821555,3358.5062017847677,240.3417526509334,303.5786553761644,0.2037037037037037
600.0,2704127.7634859057,213295.5602741834,104915.35047421367,335078.34077488544,3141878.581504768,2681.0470582363832,3.8953785072558897,0.5144531596045129,7.76614229469052,22.61836840746242,1323008.0,286720.0,241664.0,148955179306997.72,4030073282.1716366,2690.0270271821555,3358.5062017847677,240.80798798895307,303.5786553761644,0.2043343653250774
