time_s,first500,fraction,supportmax,outside300,front,front_x,front_y,front_h,front_speed,front_dist
90.0,1445825.7508756884,0.7229128754378442,49.20079135143487,15.76724643826944,1090.6707086934255,334862.0,3142652.0,0.01705543403676044,0.8919892876953371,73.08932056386764
180.0,1123428.6541787004,0.5617143270893502,49.20079135143487,12.51246923170965,1540.9274661863296,334798.0,3142012.0,0.1263675614119665,3.6147008739441837,369.0094849729475
300.0,1087958.1616971581,0.543979080848579,49.20079135143487,13.55996253258774,1866.953715847865,335118.0,3141756.0,0.007484996350177783,0.3986178084274511,343.3775003111418
600.0,1087283.894075057,0.5436419470375286,49.20079135143487,14.23611827912838,2350.5078441555133,335438.0,3141500.0,1.934133365568909,0.0,318.90079293730304
