trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_c_rel_l2,trajectory_ice_rel_l2,trajectory_dz_rel_l2,trajectory_momentum_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_c_rel_l2,change_region_ice_rel_l2,change_region_dz_rel_l2,change_region_momentum_rel_l2,mean_wet_iou,final_wet_iou,mixture_volume_relative_error,debris_front_mae_km,debris_front_final_error_km,newly_wet_iou,newly_wet_precision,newly_wet_recall,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,__change_num_h,__change_den_h,__change_num_hu,__change_den_hu,__change_num_hv,__change_den_hv,__change_num_c,__change_den_c,__change_num_ice,__change_den_ice,__change_num_dz,__change_den_dz,__new_intersection,__new_union,__new_pred,__new_truth,method,scenario_id,budget_fraction,selected_patch_count,active_cell_coverage_fraction
0.9972235596751834,0.7588774973246598,3.7020766941616237,1.4663550735395614,1.0854794858317796,1.1348270018297417,2.6144556217153987,0.806410912432322,0.5400717349559011,0.4991394638925353,0.43698742510358907,0.68755729176531,0.9659175047524869,0.5188817505445789,0.37988319471576304,0.22904515367979553,0.3183646736371785,11.88021287469999,4.350000381469727,0.00982020383216727,0.009855013434288223,0.735464907878701,0.9433486501488652,0.9502228311585531,0.5940200020736881,17374691.295805156,26718022.109859217,8960315310.613281,30719942261.082848,8545105935.9140625,34298382133.7913,6766.162645876408,35432.725008778274,47.36526393774496,100.19410660531139,69894.72808229923,74914.23455935717,10259,1044683,1040993,13949,FrozenGlobal,JILONG_EI_0109,0.0,0,0.0
1.0067571659401287,0.7750286347822727,5.12234686978519,1.6698989575011631,0.9452719107249761,1.1156214507672206,3.586676250305003,0.8005812413304574,0.5309086672190559,0.49500772750519173,0.4624994521992562,0.6868426714417012,0.9632243769012793,0.5118004216962028,0.375997947825139,0.23244648929785958,0.21431615157803524,15.555211610567401,6.750000953674316,0.00919858393671421,0.00922615626503841,0.7547816385081287,0.9329913000921968,0.9512308412930262,0.6393368430109502,11712396.99672136,18274056.568535265,5627300851.771584,19964594959.49474,5765026817.296474,23527586264.43009,6345.335181772709,29664.164619132876,206.39283578162213,437.5020383175179,46329.745004832745,49934.99145291746,9471,1029615,1026538,12548,FrozenGlobal,JILONG_EI_0119,0.0,0,0.0
1.0217858656366516,0.8204335570518081,4.4142585320311305,1.8905175767865006,1.085129132476789,1.1006866394772465,3.160075462544582,0.8023409037289521,0.5525656762074002,0.6204665588614142,0.47825118638062414,0.6894360375451825,0.9720126865649852,0.5884928162631882,0.3353782033182225,0.2038180797304885,0.2078174989244418,11.224196022311292,1.5300006866455078,0.008067656317534875,0.008099199449506338,0.674426040800665,0.945627535207563,0.9556156536690656,0.5854766660562968,21423099.141246676,33278552.74885588,13032498025.505323,42683483816.23633,17426974303.05021,45267366764.873924,9166.614590168,40077.152742907405,130.9965615189153,275.5953811859654,96677.79488044977,102325.2629685998,10546,1307195,1302104,15637,FrozenGlobal,JILONG_EI_0129,0.0,0,0.0
1.0154774071887396,0.7838914737881756,4.712090028926955,1.7780260841023676,1.0347074346746832,1.1115526160711495,3.332852616617118,0.796890219386443,0.5319141169828197,0.5512110768168842,0.4806074840803016,0.6530902886092441,0.9687081741604383,0.5421385497301706,0.35409834321402817,0.2203848088531187,0.1979584583052289,12.803239678045813,3.1500015258789062,0.008932108142931142,0.00896313321784345,0.7207080640629391,0.9425815763447943,0.9444713378177347,0.6157843748814256,14542991.515370212,22901121.856757905,7758156477.568336,27420508326.108334,9223353205.400995,30356588774.160496,7871.601145505905,34078.62169221509,116.11448187371903,272.2324782969081,64419.882615327835,68648.96600997448,10260,1148665,1144689,14236,FrozenGlobal,JILONG_EI_0139,0.0,0,0.0
1.0159527598284832,0.794745193153841,4.9112404157124745,1.782915077703091,1.021596702023273,1.1201700480192658,3.457720840712168,0.7944949695964446,0.5400840810324171,0.6247461457135779,0.452808340356319,0.6529455054766792,0.9737694802311639,0.5852618535557875,0.360639469440898,0.21858245448653743,0.20315076854975625,12.705845244963404,3.3900012969970703,0.00868338047136933,0.008712258912698136,0.7237313844456702,0.9439569341942422,0.9571328560970157,0.5837800390658168,18216545.05522083,28859161.51000511,10236668760.60443,35094244483.431915,14576099719.546246,37345145842.27022,7649.722930073738,37309.28019087389,138.53487302753345,324.94154228115826,57922.4895581007,61085.04558469355,10497,1208861,1204854,14504,FrozenGlobal,JILONG_EI_0149,0.0,0,0.0
1.0062712280847337,0.760823974034856,4.374733811334991,1.6207314815343954,1.021404994662982,1.1135500023066454,3.084436485697029,0.8039074215121133,0.5391705331430792,0.5286701990438973,0.46231795056246905,0.638498692698305,0.9672169431655615,0.5335971320149508,0.36489231346337725,0.22657705616183124,0.23460882402425692,11.668521401537976,3.780000686645508,0.009454298101980174,0.009485361256623684,0.742728147435423,0.9436349899593757,0.9391220950191566,0.6179977352414286,14095359.773401715,21810423.04252069,7267844852.043549,25000767984.394268,7982492266.336212,28560699926.19287,6909.851628005505,32328.623210713267,74.78070347636276,183.4296433017298,71743.83194875717,76689.6539349556,10035,1061422,1057946,13511,FrozenGlobal,JILONG_EI_0159,0.0,0,0.0
1.0029122074533667,0.7696345631947263,4.232678227661454,1.56012963516642,1.001214021213885,1.1360054820353036,2.984381945355051,0.800789016849913,0.5496129000353476,0.5621070289135169,0.4326780613277143,0.6427937376150078,0.9663386225498829,0.5560882858389599,0.3746438821381088,0.22189798062332206,0.2821452399116696,11.641276673433628,3.1499996185302734,0.008989554420831833,0.009021928380841565,0.7147092513981538,0.9484967802374158,0.9634388763689931,0.5820945705661001,21371426.77490042,33327082.84270499,12279652264.39482,40651093598.545715,13664388987.877943,43246621440.80403,7198.493124008179,38451.372286666185,122.29796160123787,295.98925423133187,78838.64291644096,84426.82640565932,10607,1179925,1175691,14841,FrozenGlobal,JILONG_EI_0169,0.0,0,0.0
1.0010573143378487,0.7597244906967449,3.4586754041759495,1.5371601330506537,1.0601444622098921,1.1334780907158128,2.4645210913051483,0.8087183620368427,0.5410303147353562,0.5411189494248946,0.45080889562295007,0.6450707469418522,0.9649846818449416,0.5410761208886141,0.3673448378490435,0.2253484602917342,0.29127699596799733,11.40676073771967,3.0900001525878906,0.009549316551961007,0.009587201989796639,0.7073052060888302,0.9470844919775774,0.941620113488121,0.5857026327477908,17724718.926971316,27100964.614665315,9639845646.487427,32932665280.280052,10312581267.07951,35219395577.81594,7416.151045322418,36491.659354142845,63.61683670780246,152.8823588847772,63972.074137330055,68698.8699157536,10176,1065626,1061415,14387,FrozenGlobal,JILONG_EI_0179,0.0,0,0.0
0.998873102396894,0.7610554520177196,4.4222889017125055,1.5307450802336522,0.9952678310478753,1.136640256741187,3.0993280972594173,0.7961921678611631,0.5281901974327823,0.5032122105134661,0.43440200217533315,0.6222074238381672,0.9646105226750354,0.5149157672050194,0.38766337680283924,0.23635893457460563,0.27774935285487984,12.213404366746545,5.100000381469727,0.009435997336028705,0.009466477028412662,0.7455898771864533,0.9361973905992771,0.9534720923686993,0.619900231411568,15519576.546331659,24481840.55096493,7531188407.856361,26994969340.09335,7943451770.095994,31369451238.91772,6357.820202291012,33691.83037099242,81.43539125352167,210.35014229263106,52016.66944527626,55903.44233979285,10017,1061573,1058155,13435,FrozenGlobal,JILONG_EI_0189,0.0,0,0.0
1.0097355704918696,0.776811451934982,4.3230777859810745,1.6750196800650827,1.1063616706995643,1.0959626816502273,3.048718523948338,0.8018385017151535,0.5372876587819271,0.5140292269854868,0.46995899137711494,0.7342171728787035,0.9729520373505319,0.52491337491718,0.35541326899425535,0.22452715070164733,0.21166528751125702,11.659225609310916,4.229999542236328,0.009154761087814114,0.009182845789211273,0.74958238420653,0.9406730555151677,0.9396105064583322,0.6105012831383244,13143373.936928542,20442455.090043806,6657082283.58276,23060578331.027157,7082500669.638861,26804702911.097485,7070.229903131723,32012.059092477895,49.222758752297196,91.30969125659489,68375.89938902855,72230.42800281942,9872,1078346,1075048,13170,FrozenGlobal,JILONG_EI_0199,0.0,0,0.0
0.9779223151407216,0.9997292225045494,0.999213201424702,1.0,1.0,1.0,0.9994789108967513,0.9973856916017493,0.9999733728349237,0.9999597897972237,1.0,1.0,1.0,0.9999665271553699,0.6357068585401299,0.6995479925551715,0.929588425335584,23.940000534057617,23.940000534057617,0.0010803434354921249,0.007969798657718121,0.0012481934042832743,0.9350296051776347,0.9952835522443543,0.7225489760728221,34152313.436960295,34331585.49860616,43820353067.86423,43822686784.623886,44523977562.26952,44527558414.58065,40222.31467985641,40222.31467985641,256.1750057976751,256.1750057976751,72501.22977417707,72501.22977417707,19,17587,2384,15222,Persistence,JILONG_EI_0009,0.0,0,
0.975986035930055,0.9997257478290092,0.9991939831398841,1.0,1.0,1.0,0.9994716663533264,0.9970744102616159,0.9999697327356704,0.9999554360792693,1.0,1.0,1.0,0.9999622238567265,0.6585951747152868,0.7242328333562681,0.9189542847175889,23.940000534057617,23.940000534057617,0.0009349872218413015,0.006880733944954129,0.00108084738434933,0.9297896960706208,0.9947464633773244,0.7440307935701735,25228541.530640602,25376808.590233617,29553753452.362762,29555542556.124622,32692703805.464344,32695617830.375175,34723.52818476036,34723.52818476036,132.39841732103378,132.39841732103378,80957.28886890411,80957.28886890411,15,16043,2180,13878,Persistence,JILONG_EI_0019,0.0,0,
0.9749102059569584,0.9996936931557705,0.999149892356636,1.0,1.0,1.0,0.9994270068407614,0.996908949157125,0.9999682922707223,0.9999482643971966,1.0,1.0,1.0,0.9999579012665286,0.6634645824280119,0.7186602870813397,0.921335478779332,23.940000534057617,23.940000534057617,0.0017526006331976482,0.011317999269806499,0.0020694259012016022,0.9346624455547108,0.9953158359678369,0.7281132046879726,28633839.134756397,28811680.589952502,36005035222.933556,36007318607.353355,38821449093.95323,38825466307.84117,37156.73530562222,37156.73530562222,337.49634789254924,337.49634789254924,92481.5048237443,92481.5048237443,31,17688,2739,14980,Persistence,JILONG_EI_0029,0.0,0,
0.9714048887079731,0.9996765462532339,0.9990904392989854,1.0,1.0,1.0,0.9993914324627716,0.9965919128364675,0.9999636336139092,0.999945290449974,1.0,1.0,1.0,0.9999539993621682,0.6898443253670397,0.7399014778325124,0.9069841450002646,23.940000534057617,23.940000534057617,0.0016955310645512898,0.009675190048375951,0.0020515826494724504,0.9297941894478857,0.9948306811994605,0.7453578032453121,20586105.357397445,20727144.440217003,24943543589.320793,24945357901.363438,27593086318.092564,27596105776.552704,31955.091040883213,31955.091040883213,365.74111234099837,365.74111234099837,76885.32242523134,76885.32242523134,28,16514,2894,13648,Persistence,JILONG_EI_0039,0.0,0,
0.9766600483646871,0.9996928502395669,0.9991739692838015,1.0,1.0,1.0,0.9994353871423438,0.997096295215389,0.9999720617711364,0.9999516114015703,1.0,1.0,1.0,0.9999615496632697,0.639012044233599,0.6913272010512483,0.9299019808833519,23.940000534057617,23.940000534057617,0.0014596961669459912,0.010207939508506616,0.0017003589646703192,0.9337186740529145,0.9955932869391522,0.7082764642381713,34203616.8324305,34403119.76943549,44618436743.003174,44620929967.68163,47193306623.30478,47197874190.75491,41456.80176700652,41456.80176700652,157.03875714167316,157.03875714167316,81330.60382030904,81330.60382030904,27,18497,2645,15879,Persistence,JILONG_EI_0049,0.0,0,
0.9745036716442247,0.9997036616554712,0.9991463597303665,1.0,1.0,1.0,0.9994337460079872,0.9970300472671195,0.9999677355938387,0.9999524818450212,1.0,1.0,1.0,0.999959761738392,0.6613121205331673,0.7219706326334568,0.9171504726962484,23.940000534057617,23.940000534057617,0.001321083288296403,0.009397693293464331,0.0015348123343100321,0.9312795078108123,0.9948972792904249,0.7397941965076619,24946225.98016084,25095066.9514793,30096356716.69667,30098298892.845074,32964563431.087143,32967696484.868633,35336.20548405871,35336.20548405871,158.63836451845418,158.63836451845418,71319.21658104658,71319.21658104658,22,16653,2341,14334,Persistence,JILONG_EI_0059,0.0,0,
0.9759159615332015,0.9996927799519536,0.999160597104468,1.0,1.0,1.0,0.9994301815728881,0.9970472082775149,0.9999707116785883,0.9999500880965386,1.0,1.0,1.0,0.9999601612995851,0.6559490680829394,0.7094722598105548,0.926254398941064,23.940000534057617,23.940000534057617,0.0016707087038534088,0.009987113402061855,0.0020023252809714506,0.9336292318479362,0.9954119816956097,0.7156004353415479,32327802.444822658,32519565.917531945,41910838142.78189,41913293246.8365,43894831219.627304,43899213296.85787,41179.61009020358,41179.61009020358,56.4482686781848,56.4482686781848,93895.09017384052,93895.09017384052,31,18555,3104,15482,Persistence,JILONG_EI_0069,0.0,0,
0.9732057305663966,0.9996913780429701,0.9991166129292033,1.0,1.0,1.0,0.9994127758045876,0.9968540389570988,0.9999659300154293,0.999950001477419,1.0,1.0,1.0,0.9999575028602994,0.6741646004691615,0.7307211338057524,0.9127293679580583,23.940000534057617,23.940000534057617,0.0019206530220274892,0.012628255722178374,0.0022600466134614027,0.9302845629545448,0.9948187856930044,0.7410958727157154,22619090.739220053,22762082.71220981,27019505990.16112,27021347192.559578,30353353727.159836,30356389200.495186,34522.367499114014,34522.367499114014,84.34853874377063,84.34853874377063,70680.4330277443,70680.4330277443,32,16661,2534,14159,Persistence,JILONG_EI_0079,0.0,0,
0.9774090556732029,0.9997056027683198,0.9991936056616498,1.0,1.0,1.0,0.9994530419520619,0.9971678433985895,0.9999723888908739,0.9999516889073301,1.0,1.0,1.0,0.9999619582731419,0.6312755239929596,0.6854649648345923,0.9318514477596018,23.940000534057617,23.940000534057617,0.001412275936990766,0.01057340382269215,0.0016273393002441008,0.9354761744546202,0.9956036679917989,0.71133890824199,36212077.95044792,36418069.187190264,48244756397.053764,48247420689.86666,49000784991.67938,49005519897.72861,41530.304752483964,41530.304752483964,335.1282274788109,335.1282274788109,92778.21813547611,92778.21813547611,26,18410,2459,15977,Persistence,JILONG_EI_0089,0.0,0,
0.9747534454057571,0.9997014323438839,0.9991502433391728,1.0,1.0,1.0,0.9994335671031058,0.9969005411352665,0.9999671975390925,0.999948652229799,1.0,1.0,1.0,0.9999575025449169,0.6513083712121543,0.7081037494960355,0.9192622647875339,23.940000534057617,23.940000534057617,0.0014997000599880025,0.011803588290840416,0.0017150305275433902,0.9342928976842099,0.9951176919346139,0.738688530827969,25771118.988647405,25931617.838365976,31420550589.0303,31422612033.22519,34418388124.9548,34421923012.18359,35330.011182207614,35330.011182207614,374.22750192903914,374.22750192903914,81570.61096382141,81570.61096382141,25,16670,2118,14577,Persistence,JILONG_EI_0099,0.0,0,
0.9773087403118443,0.999736041201733,0.9992224989800126,1.0,1.0,1.0,0.9994912426599724,0.9971971005745195,0.9999712931150498,0.9999573480347511,1.0,1.0,1.0,0.9999639368486176,0.6396993068108051,0.7049618831081985,0.9230764878698436,23.940000534057617,23.940000534057617,0.000951655881233346,0.008205689277899343,0.0010753459029321098,0.930202873471759,0.9948251699958175,0.7422281029235663,26568456.155548487,26718022.109859217,30718178538.702366,30719942261.082848,34295456409.38085,34298382133.7913,35432.725008778274,35432.725008778274,100.19410660531139,100.19410660531139,74914.23455935717,74914.23455935717,15,15762,1828,13949,Persistence,JILONG_EI_0109,0.0,0,
0.9726282728557293,0.9996953326702617,0.9991317187835381,1.0,1.0,1.0,0.9994257731020884,0.9967164060938621,0.9999636450943727,0.9999513869633121,1.0,1.0,1.0,0.9999570139386937,0.6742689982142022,0.7326002227171492,0.9057884976532371,23.940000534057617,23.940000534057617,0.001085481682496608,0.007246376811594203,0.001275103602167676,0.9202429369696418,0.9943946582122583,0.756247396103797,18154244.43763336,18274056.568535265,19963143363.95025,19964594959.49474,23525298825.202625,23527586264.43009,29664.164619132876,29664.164619132876,437.5020383175179,437.5020383175179,49934.99145291746,49934.99145291746,16,14740,2208,12548,Persistence,JILONG_EI_0119,0.0,0,
0.9758824121350732,0.9996926511464482,0.9991680212973162,1.0,1.0,1.0,0.9994329730169635,0.9969976318436012,0.9999705927118073,0.9999490119492509,1.0,1.0,1.0,0.9999594853811641,0.6635262754418623,0.7120675565241079,0.9260189952886719,23.940000534057617,23.940000534057617,0.0018054265965129475,0.009249471458773785,0.0022382810001918526,0.9338980820614574,0.9954890430134811,0.7144963175242786,33079023.794741757,33278552.74885588,42680973442.12922,42683483816.23633,45262750692.97141,45267366764.873924,40077.152742907405,40077.152742907405,275.5953811859654,275.5953811859654,102325.2629685998,102325.2629685998,35,19386,3784,15637,Persistence,JILONG_EI_0129,0.0,0,
0.9732033876919929,0.9996920239694675,0.9991217591427631,1.0,1.0,1.0,0.9994148890239134,0.9969043129564156,0.9999668245524473,0.9999507862046958,1.0,1.0,1.0,0.9999583978972721,0.6779621110158799,0.7331566466731761,0.9125321687584456,23.940000534057617,23.940000534057617,0.001942776404097492,0.011857707509881422,0.0023180668727170554,0.9293921785966043,0.9947549736023052,0.7389282146837938,22759551.912150368,22901121.856757905,27418688981.015945,27420508326.108334,30353600921.791954,30356588774.160496,34078.62169221509,34078.62169221509,272.2324782969081,272.2324782969081,68648.96600997448,68648.96600997448,33,16986,2783,14236,Persistence,JILONG_EI_0139,0.0,0,
0.9767546456358472,0.9997281679603388,0.9992008114075955,1.0,1.0,1.0,0.9994739567098871,0.9973199397917195,0.9999717097214366,0.9999602799712471,1.0,1.0,1.0,0.9999658172849594,0.6555819447621685,0.7177177177177178,0.9230341964973336,23.940000534057617,23.940000534057617,0.0010625737898465172,0.007334963325183374,0.0012410369553226695,0.9316985219650495,0.9949506799818416,0.728168079730074,28704680.21654556,28859161.51000511,35092258859.61442,35094244483.431915,37342179200.65566,37345145842.27022,37309.28019087389,37309.28019087389,324.94154228115826,324.94154228115826,61085.04558469355,61085.04558469355,18,16940,2454,14504,Persistence,JILONG_EI_0149,0.0,0,
0.9733205512537444,0.9996996369710309,0.9991339725258636,1.0,1.0,1.0,0.9994273545036753,0.9967433387057323,0.9999656392974676,0.999949340925473,1.0,1.0,1.0,0.9999569485136024,0.6746576193601754,0.7341613173318449,0.9113090090524376,23.940000534057617,23.940000534057617,0.00139099645928174,0.009454232917920068,0.0016283028643327658,0.9307063001526826,0.9950929967328187,0.748445432221852,21668596.0393702,21810423.04252069,24999049926.008038,25000767984.394268,28557806282.237186,28560699926.19287,32328.623210713267,32328.623210713267,183.4296433017298,183.4296433017298,76689.6539349556,76689.6539349556,22,15816,2327,13511,Persistence,JILONG_EI_0159,0.0,0,
0.9789459698677465,0.9997465103876998,0.9992481971314291,1.0,1.0,1.0,0.9995073783862642,0.9974416208830063,0.9999740428784746,0.9999601445838792,1.0,1.0,1.0,0.9999668787708359,0.6210757208295747,0.6851539160929991,0.9310992171204064,23.940000534057617,23.940000534057617,0.0009012256669069935,0.00825082508250825,0.001010713563776026,0.9373704651673065,0.9953586588720845,0.7297569045319158,33156774.353033643,33327082.84270499,40648983255.18193,40651093598.545715,43243174285.31262,43246621440.80403,38451.372286666185,38451.372286666185,295.98925423133187,295.98925423133187,84426.82640565932,84426.82640565932,15,16644,1818,14841,Persistence,JILONG_EI_0169,0.0,0,
0.9757940765044787,0.9997155442465154,0.9991714816902902,1.0,1.0,1.0,0.9994529134526356,0.9971410304017909,0.9999700087979686,0.9999551836426439,1.0,1.0,1.0,0.9999623475308991,0.6443251859255742,0.7042084168336673,0.9213514737134605,23.940000534057617,23.940000534057617,0.001221971039286369,0.01,0.0013901438798915688,0.9327614950542081,0.9952080039512697,0.7353465793309788,26946224.462182987,27100964.614665315,32930689929.466362,32932665280.280052,35216238838.51814,35219395577.81594,36491.659354142845,36491.659354142845,152.8823588847772,152.8823588847772,68698.8699157536,68698.8699157536,20,16367,2000,14387,Persistence,JILONG_EI_0179,0.0,0,
