trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_c_rel_l2,trajectory_ice_rel_l2,trajectory_dz_rel_l2,trajectory_momentum_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_c_rel_l2,change_region_ice_rel_l2,change_region_dz_rel_l2,change_region_momentum_rel_l2,mean_wet_iou,final_wet_iou,mixture_volume_relative_error,debris_front_mae_km,debris_front_final_error_km,newly_wet_iou,newly_wet_precision,newly_wet_recall,false_positive_wet_fraction,wet_overprediction_ratio,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,__change_num_h,__change_den_h,__change_num_hu,__change_den_hu,__change_num_hv,__change_den_hv,__change_num_c,__change_den_c,__change_num_ice,__change_den_ice,__change_num_dz,__change_den_dz,__new_intersection,__new_union,__new_pred,__new_truth,method,scenario_id,budget_fraction,selected_patch_count,case_wall_runtime_seconds,historical_anchor,reference_type
0.9911323109748553,0.8319231789818403,5.9784385319888464,1.7972077898174286,1.0393136384363233,1.1017985689656196,4.222890765395782,0.822236262306045,0.6243125624758791,0.7127192252583097,0.4735857274068699,0.8086351740845027,0.9698639663193196,0.6716022245521484,0.3641146871398839,0.23251640054462186,0.342956331243655,14.373169472572249,4.020000457763672,0.007344050672798953,0.007371749593296568,0.661537234890767,0.5856841374082394,1.6574836500767405,0.9437660509154618,0.9371666773023969,0.6254962930330159,18837655.974437714,27863367.880003892,13533246096.760376,34721448246.92323,18989741792.009888,37383685282.84902,7976.135059595108,35562.7460359782,320.55610427132297,490.2287695826451,86235.5918059349,91677.95133423805,8297,1129758,1125513,12542,FrozenGlobal,PARK_V2_H0,0.0,0.0,15.722963300009724,True,PARK_V2_DOCUMENTED_REIMPLEMENTATION_REPRODUCED
1.0671504915256866,0.7364863647373727,3.3710704021495554,1.6622021632324127,0.9413825654668856,1.06508456183486,2.415506152427213,0.7378584539349992,0.6008270520090246,0.590092369224541,0.46005195204736665,0.7157260515178916,0.9378527794025601,0.595285704361141,0.37539194594972086,0.2962837837837838,0.12590162503637994,11.653944039061455,2.549999237060547,0.0111910210153409,0.011265891650440958,0.6274118960293414,0.5030370422650847,1.1965860136521536,0.916960408000972,0.9267761921029711,0.6451622541340363,15169795.423567772,27863367.880003892,12534204851.119312,34721448246.92323,13017335826.303772,37383685282.84902,7526.776910066605,35562.7460359782,251.12644297382462,490.2287695826451,80636.97724866867,91677.95133423805,7869,703153,698480,12542,RiskTemporal_B10,PARK_V2_H0,0.1,19.0,27.07286460000614,True,PARK_V2_DOCUMENTED_REIMPLEMENTATION_REPRODUCED
