__change_den_c,__change_den_dz,__change_den_h,__change_den_hu,__change_den_hv,__change_den_ice,__change_num_c,__change_num_dz,__change_num_h,__change_num_hu,__change_num_hv,__change_num_ice,__new_intersection,__new_pred,__new_truth,__new_union,active_cell_coverage_fraction,budget_fraction,budget_max_count,case_wall_runtime_seconds,change_region_c_rel_l2,change_region_dz_rel_l2,change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_ice_rel_l2,change_region_momentum_rel_l2,debris_front_final_error_km,debris_front_mae_km,false_positive_wet_fraction,final_wet_iou,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,mean_wet_iou,method,mixture_volume_relative_error,newly_wet_iou,newly_wet_precision,newly_wet_recall,scenario_id,selected_patch_count,trajectory_c_rel_l2,trajectory_dz_rel_l2,trajectory_h_rel_l2,trajectory_hu_rel_l2,trajectory_hv_rel_l2,trajectory_ice_rel_l2,trajectory_momentum_rel_l2,wet_overprediction_ratio
40222.31467985641,72501.22977417707,34331585.49860616,43822686784.623886,44527558414.58065,256.1750057976751,7907.40246629715,63638.709193229675,19858038.899168015,14185320016.967285,16385565837.052734,104.73648344194831,10611,983111,15222,987722,0.07276816974795779,0.05,10,23.566706099998555,0.44338744580235073,0.9368886861797583,0.7605385779429985,0.5689447162418938,0.6066193797081118,0.6394117559623557,0.588234012182704,2.760000228881836,12.318169390441666,0.547769655436477,0.2878631063271924,1.0782625678393292,0.9326286314477096,0.6499160794545312,0.37981382821905574,RandomSupport_B05,0.12464856215527884,0.010742901342685492,0.010793287838301066,0.6970831690973591,JILONG_EI_0009,10.0,1.492979836561862,1.0549204952996931,1.009107450733332,0.7393869189053841,4.853949325385387,0.9858397225645463,3.422261854515821,1.4726391591067318
34723.52818476036,80957.28886890411,25376808.590233617,29555542556.124622,32695617830.375175,132.39841732103378,5837.7426953315735,72301.12676882744,14529202.109588616,8614372806.627954,7205565335.72323,57.63994337332725,10131,705956,13878,709703,0.0787176183657373,0.05,10,23.513687700004084,0.4100252020521871,0.9450277356674611,0.7566627954937861,0.5398739387785811,0.4694499055631963,0.6598122524096056,0.5041138911985468,4.200000762939453,12.671702373165187,0.4837080567364965,0.33699241410084785,1.0218209347404965,0.9713213268966527,0.6147810969161218,0.4043630134121469,RandomSupport_B05,0.1913028591866767,0.014274985451660765,0.014350752738130988,0.7300043233895374,JILONG_EI_0019,10.0,1.337996815927143,1.0486548943733092,0.8999794172000876,0.7042085462107011,2.2124642663453136,0.9374517679977638,1.6118690279346448,1.2396550813122456
37156.73530562222,92481.5048237443,28811680.589952502,36007318607.353355,38825466307.84117,337.49634789254924,7773.287188649178,85108.85296738148,18124861.048909187,10645887780.082767,11234814383.892693,144.15196173717928,10521,850870,14980,855329,0.07321613323701905,0.05,10,23.74204749999626,0.45738675303856696,0.959312105473151,0.7931458334914521,0.5437453439892049,0.537928569757717,0.6535453661171576,0.5407352396099647,1.9500007629394531,13.151408652289652,0.5358859492568065,0.30861061722123445,1.1434285060258476,0.9342216326386332,0.6469157326087582,0.3728520259717087,RandomSupport_B05,0.2154688055152593,0.01230052997150804,0.012364991126729112,0.7023364485981308,JILONG_EI_0029,10.0,1.6107254082347962,1.0519370272990458,0.8588286673567984,0.7298820301490996,3.723414166362708,0.9408097576477233,2.6592020119226327,1.3653895848838171
31955.091040883213,76885.32242523134,20727144.440217003,24945357901.363438,27596105776.552704,365.74111234099837,6640.170273900032,68633.2907473445,11951917.727441397,7987894263.912611,6851432420.552696,135.43218298606206,9818,673629,13648,677459,0.07482170797885511,0.05,10,23.29982710001059,0.4558475011714884,0.9448126323038271,0.7593623499973945,0.5658760118483277,0.4982723507420138,0.6085188679870329,0.5314421720183599,4.739999771118164,14.94084505778803,0.4905502249007017,0.34886940470696814,1.0390255874441763,0.9840389363402466,0.6584156916176693,0.39483735095368144,RandomSupport_B05,0.1146150122572516,0.014492389945369388,0.014574788199439158,0.7193728018757327,JILONG_EI_0039,10.0,1.5664345520170888,1.0361023063202697,0.8554540024281031,0.7233606866270589,1.903221614916214,0.9158764818644122,1.4251308875676354,1.2296255699557512
41456.80176700652,81330.60382030904,34403119.76943549,44620929967.68163,47197874190.75491,157.03875714167316,8569.178934812546,73994.46923971176,22039878.10096217,14740408140.982927,14663151995.815533,74.76576483301254,9931,683679,15879,689627,0.07354141726629111,0.05,10,23.4577605999948,0.45464425574019635,0.9538336316608216,0.8003974206215335,0.5747585568465037,0.5573813704723021,0.6899982121895172,0.5658927663706361,1.710000991821289,11.334375217763913,0.4770470513942125,0.3311138014527845,0.977544584331996,0.9099604670415335,0.6160245660380184,0.39874391532785336,RandomSupport_B05,0.2963637531233935,0.014400538261988002,0.014525822791105182,0.6254172177089238,JILONG_EI_0049,10.0,1.4126073631404328,1.0634730915571387,0.8820582303229926,0.715890723092938,2.058248534304842,0.9470585800980239,1.5363898377155079,1.1870937373918502
35336.20548405871,71319.21658104658,25095066.9514793,30098298892.845074,32967696484.868633,158.63836451845418,7189.291130363941,63827.539055109024,14684745.209878549,9927299796.692888,8298034384.102073,68.04469277469408,9868,771899,14334,776365,0.07725583437347648,0.05,10,19.244362300014473,0.45105871621013494,0.9460209803073923,0.7649605321517093,0.5743076395432282,0.5016990901449936,0.6549271837336016,0.5375763111487275,3.1500015258789062,11.718803089295685,0.5040348003987055,0.3395202241288741,1.0040925946320216,0.9511746762563874,0.636240929198676,0.3977566710460797,RandomSupport_B05,0.0961357598300198,0.012710516316423332,0.012784055945143083,0.6884330961350635,JILONG_EI_0059,10.0,1.4082758330314629,1.0496947087502655,0.9012730502949096,0.7090699079074596,2.1373286866913834,0.9397612132059687,1.5722715834203558,1.3115854940058762
41179.61009020358,93895.09017384052,32519565.917531945,41913293246.8365,43899213296.85787,56.4482686781848,9115.640698671341,87065.36062812805,20148730.330531396,13618879872.813839,14355405898.424227,68.28080354160659,10144,855325,15482,860663,0.07227319774461233,0.05,10,19.08918779999658,0.4704922610512384,0.9629445065660972,0.7871390752750905,0.5700261791120337,0.5718463712972413,1.0998260413092353,0.5709580620968856,1.8000011444091797,10.502307672496443,0.5560024740388685,0.2667569937036742,1.0677620406257604,0.9191326733963731,0.5794183356858733,0.3436743084257104,RandomSupport_B05,0.22338704108295765,0.011786262451156842,0.011859819366907316,0.6552125048443354,JILONG_EI_0069,10.0,1.4614135394198469,1.0666115126424425,0.8907545760521335,0.7453521211552724,3.022754329317572,1.2258216261989123,2.1887307303982535,1.3087252039198278
34522.367499114014,70680.4330277443,22762082.71220981,27021347192.559578,30356389200.495186,84.34853874377063,7221.525369286537,63180.65695166588,13212792.948166132,8040918842.805075,7067367728.8678,54.44313480644885,9952,774058,14159,778265,0.07472779730439141,0.05,10,19.35307009999815,0.4573663247287655,0.9454584940069074,0.7618883206827566,0.5455057598647465,0.4825071890010942,0.8034017626217661,0.5131400373637861,3.1800003051757812,11.252535446455152,0.5217842603873177,0.3199291408325952,0.9283654894789658,0.9455204568695031,0.6283847514562089,0.37642662142408273,RandomSupport_B05,0.11203316783195534,0.01278741816733375,0.012856917698673743,0.7028744967864963,JILONG_EI_0079,10.0,1.397199608512216,1.0486779328947298,0.9564567423858793,0.7175135050047059,1.8683046677460173,0.9860490992182408,1.3990887314968765,1.2965929091179742
41530.304752483964,92778.21813547611,36418069.187190264,48247420689.86666,49005519897.72861,335.1282274788109,8150.555076956749,84801.43266189098,23044999.865726292,15985513613.690008,17356256171.58084,147.99927988000138,10482,786160,15977,791655,0.07293477345299447,0.05,10,19.019544900002074,0.4430074545710611,0.9560455426497769,0.7954811568324797,0.5756072387222203,0.5951213423284755,0.664544849466679,0.5855216437875466,1.7099990844726562,12.418321805400447,0.5005747874370987,0.31740529834117354,1.0549799987085215,0.9184937506645243,0.6320921608320941,0.39507205476067486,RandomSupport_B05,0.3208961184752463,0.013240616177501564,0.013333163732573521,0.656068097890718,JILONG_EI_0089,10.0,1.4730341855957532,1.0625162227793914,0.875285210526688,0.7317538780148617,2.3268304505054282,0.9203590215373025,1.715329986495301,1.2834159449408782
35330.011182207614,81570.61096382141,25931617.838365976,31422612033.22519,34421923012.18359,374.22750192903914,6873.5270347595215,74003.0589249134,16341387.603734255,9077274042.033936,9298837615.756985,160.63707693481106,10390,763035,14577,767222,0.07252350213006001,0.05,10,18.834667400005856,0.4410805781268663,0.9524846342966309,0.7938339331450812,0.5374729127444781,0.5197527159671887,0.655171573600292,0.5282833739972397,3.0,13.085704267024994,0.49669096705452026,0.3311246730601569,0.9593533482232691,0.9477917793820495,0.6613043941982589,0.40251276307440736,RandomSupport_B05,0.2867588352518971,0.013542364530735563,0.013616675512918805,0.712766687247033,JILONG_EI_0099,10.0,1.4512839360908165,1.0518399661752855,0.8324978512827043,0.7094566138695385,2.3229837227956223,0.9120317775038129,1.6975026190867115,1.295360825177934
