method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
RandomSupport_B05,JILONG_EI_0009,10,B05,14;26;50;85;103;112;192;219;225;229,0.05,10,128,10,0.0716741582498028,,False,,,,,,,10,0,307.2073000075761,9.303200000431389,81.13459999731276,43.26269999728538
RandomSupport_B05,JILONG_EI_0009,20,B05,20;49;56;70;78;103;132;135;178;209,0.05,10,126,10,0.1014618158984922,,False,,,,,,,10,0,54.16040000272915,0.9122000046772882,36.79579999879934,3.055199995287694
RandomSupport_B05,JILONG_EI_0009,30,B05,77;133;157;161;165;201;206;210;211;229,0.05,10,126,10,0.1024649478141679,,False,,,,,,,10,0,55.09380000876263,0.9068999934243038,35.22000000521075,2.221799994003959
RandomSupport_B05,JILONG_EI_0009,40,B05,20;51;70;112;133;200;203;213;225;231,0.05,10,127,10,0.0836045363003576,,False,,,,,,,10,0,54.45520000648685,0.9944000048562884,34.96879999875091,2.2425999923143536
RandomSupport_B05,JILONG_EI_0009,50,B05,14;20;23;35;79;117;157;160;219;241,0.05,10,126,10,0.0590546056006922,,False,,,,,,,10,0,54.61089999880642,0.9132999985013156,35.24969999853056,2.217100001871586
RandomSupport_B05,JILONG_EI_0009,60,B05,36;46;68;84;94;103;104;117;141;172,0.05,10,125,10,0.0605325022398174,,False,,,,,,,10,0,55.20260000776034,0.929099987843074,35.22210000664927,2.2634000051766634
RandomSupport_B05,JILONG_EI_0009,70,B05,25;119;147;192;195;206;217;232;240;241,0.05,10,123,10,0.0740326668759715,,False,,,,,,,10,0,54.42099999345373,0.9008999913930892,34.82020000228658,2.440799988107756
RandomSupport_B05,JILONG_EI_0009,80,B05,3;10;14;27;56;87;88;112;214;218,0.05,10,123,10,0.0534263463791532,,False,,,,,,,10,0,54.45940000936389,0.9509999945294112,35.245000006398186,2.590000003692694
RandomSupport_B05,JILONG_EI_0009,90,B05,19;45;71;93;104;106;148;192;215;251,0.05,10,123,10,0.0617577015261388,,False,,,,,,,10,0,54.94709999766201,0.922599996556528,36.02090000640601,2.258099993923679
RandomSupport_B05,JILONG_EI_0009,100,B05,3;27;50;76;112;180;185;206;235;241,0.05,10,121,10,0.0594145078910491,,False,,,,,,,10,0,55.36090000532568,1.014599998597987,35.38040000421461,2.6203000015811995
RandomSupport_B05,JILONG_EI_0009,110,B05,42;69;77;85;87;90;101;132;178;192,0.05,10,121,10,0.094370975028907,,False,,,,,,,10,0,55.03770000359509,0.9653000015532598,35.38860000844579,2.7436000091256574
RandomSupport_B05,JILONG_EI_0009,120,B05,13;32;69;79;91;93;102;180;190;206,0.05,10,120,10,0.055394322732807,,False,,,,,,,10,0,54.72939999890514,1.3179999950807542,35.42470000684261,2.431400003843009
RandomSupport_B05,JILONG_EI_0009,130,B05,50;58;60;68;93;100;105;121;178;216,0.05,10,119,10,0.042001363034206,,False,,,,,,,10,0,54.42259999108501,0.9462000016355888,35.58080000220798,2.340700011700392
RandomSupport_B05,JILONG_EI_0009,140,B05,26;27;61;70;77;160;170;176;209;211,0.05,10,119,10,0.1366786378846934,,False,,,,,,,10,0,54.4518000097014,0.9263999963877724,36.11950000049546,3.977800006396137
RandomSupport_B05,JILONG_EI_0009,150,B05,55;89;105;112;158;160;166;177;178;233,0.05,10,118,10,0.0460674931656852,,False,,,,,,,10,0,56.60630000056699,0.9323000122094528,35.192700001061894,3.0085000034887344
RandomSupport_B05,JILONG_EI_0009,160,B05,24;25;42;55;69;88;120;176;180;209,0.05,10,117,10,0.091346264290801,,False,,,,,,,10,0,55.05510000512004,1.3352999958442524,35.456899990094826,2.949599991552532
RandomSupport_B05,JILONG_EI_0009,170,B05,25;50;120;133;144;195;206;209;211;212,0.05,10,117,10,0.0888882082226187,,False,,,,,,,10,0,55.06729999615345,1.3507000112440437,35.15549999428913,2.279599997564219
RandomSupport_B05,JILONG_EI_0009,180,B05,5;13;41;52;57;68;69;120;180;211,0.05,10,117,10,0.0741092418313666,,False,,,,,,,10,0,57.99279999337159,1.44680000084918,36.73629999684636,4.44699999934528
RandomSupport_B05,JILONG_EI_0009,190,B05,10;20;57;79;105;121;155;176;200;240,0.05,10,118,10,0.0477904296620747,,False,,,,,,,10,0,58.43210000602994,1.6657999949529767,37.00280000339262,3.753299999516457
RandomSupport_B05,JILONG_EI_0009,200,B05,4;25;34;49;56;77;112;117;232;235,0.05,10,118,10,0.0810699052767801,,False,,,,,,,10,0,57.99309999565594,1.346299992292188,37.24960000545252,3.9280000055441633
RandomSupport_B05,JILONG_EI_0009,210,B05,29;41;79;87;93;116;121;144;212;232,0.05,10,118,10,0.0563591671707851,,False,,,,,,,10,0,57.70739998843055,1.36680000287015,37.34799999801908,3.835299998172559
RandomSupport_B05,JILONG_EI_0009,220,B05,3;35;36;40;60;66;141;180;211;252,0.05,10,118,10,0.0811005352589382,,False,,,,,,,10,0,58.605600002920255,1.4521999983116984,37.41160000208765,4.034199999296106
RandomSupport_B05,JILONG_EI_0009,230,B05,20;34;42;51;71;93;132;161;210;225,0.05,10,117,10,0.1071589925798868,,False,,,,,,,10,0,59.36559999827296,1.4232999965315685,38.70499999902677,4.079899998032488
RandomSupport_B05,JILONG_EI_0009,240,B05,14;85;89;94;156;160;186;195;217;252,0.05,10,118,10,0.062347328682681,,False,,,,,,,10,0,58.60930000199005,1.389600001857616,36.93339999881573,4.203199991025031
RandomSupport_B05,JILONG_EI_0009,250,B05,24;25;51;70;90;105;176;210;225;232,0.05,10,118,10,0.103475737225383,,False,,,,,,,10,0,59.08429999544751,1.49270000110846,37.520099998801015,4.355000011855736
RandomSupport_B05,JILONG_EI_0009,260,B05,26;35;40;44;74;102;106;116;148;158,0.05,10,117,10,0.1298634668545305,,False,,,,,,,10,0,58.70660000073258,1.4435999910347164,36.8534000008367,3.787800000282005
RandomSupport_B05,JILONG_EI_0009,270,B05,23;26;28;34;55;86;135;157;195;252,0.05,10,118,10,0.1113629576310771,,False,,,,,,,10,0,58.308399995439686,1.359999994747341,36.86120000202209,3.867700012051501
RandomSupport_B05,JILONG_EI_0009,280,B05,3;24;71;103;117;155;215;217;218;241,0.05,10,118,10,0.0787037391550719,,False,,,,,,,10,0,58.88609999965411,1.3543000095523894,36.95390000939369,3.665600001113489
RandomSupport_B05,JILONG_EI_0009,290,B05,20;46;60;61;89;106;112;155;177;252,0.05,10,120,10,0.0489926564617776,,False,,,,,,,10,0,57.50299998908304,1.5554999990854412,36.29109999747016,3.6965000035706903
RandomSupport_B05,JILONG_EI_0009,300,B05,77;93;99;156;174;178;179;219;235;241,0.05,10,120,10,0.069736811878307,,False,,,,,,,10,0,58.4305999946082,1.3393999979598448,36.57460000249557,4.510600003413856
RandomSupport_B05,JILONG_EI_0009,310,B05,45;68;85;91;93;101;102;106;132;180,0.05,10,121,10,0.1011019136081353,,False,,,,,,,10,0,57.74210000527091,1.4316000015242023,37.62799999094568,5.481800006236881
RandomSupport_B05,JILONG_EI_0009,320,B05,28;100;101;102;103;121;144;157;200;251,0.05,10,121,10,0.0758092058411376,,False,,,,,,,10,0,58.5302999970736,3.359399997862056,37.065199998323806,3.87070000579115
RandomSupport_B05,JILONG_EI_0009,330,B05,10;35;60;88;91;105;116;117;202;229,0.05,10,121,10,0.0560911548269023,,False,,,,,,,10,0,58.0984999978682,1.748299997416325,36.85100001166575,3.8410999986808743
RandomSupport_B05,JILONG_EI_0009,340,B05,35;46;69;99;102;104;119;177;209;240,0.05,10,121,10,0.0606626796639891,,False,,,,,,,10,0,58.3005999942543,1.4309000107459724,36.74779999710154,3.877800001646392
RandomSupport_B05,JILONG_EI_0009,350,B05,3;33;148;155;160;201;214;219;232;240,0.05,10,122,10,0.0661684189568959,,False,,,,,,,10,0,58.32679999002721,1.404399998136796,36.938299992471,4.030099997180514
RandomSupport_B05,JILONG_EI_0009,360,B05,36;46;49;56;79;89;91;218;232;240,0.05,10,122,10,0.0621176038164957,,False,,,,,,,10,0,57.797899993602186,1.6399999876739455,37.14520001085475,3.898700000718236
RandomSupport_B05,JILONG_EI_0009,370,B05,32;51;55;128;160;170;174;195;209;225,0.05,10,122,10,0.0925408335949644,,False,,,,,,,10,0,58.45759999647271,1.3847999944118785,36.56760000740178,3.850399996736087
RandomSupport_B05,JILONG_EI_0009,380,B05,10;26;28;40;45;60;91;134;171;212,0.05,10,123,10,0.0934520755641659,,False,,,,,,,10,0,58.42829999164678,1.3384000048972666,36.83760001149494,3.9809999871067694
RandomSupport_B05,JILONG_EI_0009,390,B05,13;23;46;78;93;133;155;164;196;241,0.05,10,124,10,0.0993330321385087,,False,,,,,,,10,0,58.14900000405032,1.3947000115877015,36.92060000321362,4.075899996678345
RandomSupport_B05,JILONG_EI_0009,400,B05,32;68;94;103;120;132;164;166;180;190,0.05,10,125,10,0.0901134075089401,,False,,,,,,,10,0,57.64189999899827,1.9705000013345848,38.65220000443514,4.339799997978844
RandomSupport_B05,JILONG_EI_0009,410,B05,55;57;134;141;144;161;174;178;202;206,0.05,10,124,10,0.0428207150569334,,False,,,,,,,10,0,58.27839999983553,1.3985999976284802,37.44699999515433,3.762699998333119
RandomSupport_B05,JILONG_EI_0009,420,B05,26;49;58;60;70;93;117;176;177;179,0.05,10,124,10,0.0975105482001056,,False,,,,,,,10,0,57.71029999596067,1.432199991540983,36.84159999829717,3.688599987071939
RandomSupport_B05,JILONG_EI_0009,430,B05,13;23;28;35;177;210;219;229;240;251,0.05,10,124,10,0.0730448499513749,,False,,,,,,,10,0,58.72439999075141,1.3876000011805445,36.81950000463985,3.598800001782365
RandomSupport_B05,JILONG_EI_0009,440,B05,40;52;72;74;135;185;186;202;206;212,0.05,10,124,10,0.0507232504537066,,False,,,,,,,10,0,58.37379999866244,1.2974000128451737,36.7850000038743,3.988399999798276
RandomSupport_B05,JILONG_EI_0009,450,B05,10;23;28;93;99;112;172;186;225;232,0.05,10,123,10,0.0513052201147092,,False,,,,,,,10,0,61.30180000036489,1.346299992292188,37.13910000806209,3.902800002833828
RandomSupport_B05,JILONG_EI_0009,460,B05,52;66;71;74;88;90;158;209;218;219,0.05,10,123,10,0.050233170739178,,False,,,,,,,10,0,58.57069999910891,1.5848000039113683,37.77809999883175,3.7982999929226935
RandomSupport_B05,JILONG_EI_0009,470,B05,40;52;69;89;106;116;128;156;158;195,0.05,10,122,10,0.0914075242551171,,False,,,,,,,10,0,58.101099988562055,1.352999999653548,37.77189999527764,4.097199998795986
RandomSupport_B05,JILONG_EI_0009,480,B05,23;27;61;68;85;99;172;176;202;232,0.05,10,124,10,0.0726466601833204,,False,,,,,,,10,0,58.20350001158658,1.5376999945146963,37.33229999488685,4.546099997241981
RandomSupport_B05,JILONG_EI_0009,490,B05,25;51;57;86;87;135;156;176;200;232,0.05,10,124,10,0.0640702651790705,,False,,,,,,,10,0,58.33790000178851,1.3132000021869317,37.76429999561515,3.7129999982425934
RandomSupport_B05,JILONG_EI_0009,500,B05,3;45;58;69;132;155;161;165;233;252,0.05,10,124,10,0.0445972540220995,,False,,,,,,,10,0,57.70659999689087,1.3655000075232238,37.401699999463744,4.367500005173497
RandomSupport_B05,JILONG_EI_0009,510,B05,13;32;35;42;90;101;161;172;185;218,0.05,10,125,10,0.0514813425121179,,False,,,,,,,10,0,58.5605999949621,1.412400000845082,37.343300005886704,3.7225999985821545
RandomSupport_B05,JILONG_EI_0009,520,B05,23;24;28;68;71;100;120;180;190;211,0.05,10,125,10,0.0933984730953894,,False,,,,,,,10,0,57.9998000030173,1.3632999907713383,36.66660000453703,3.887899991241284
RandomSupport_B05,JILONG_EI_0009,530,B05,28;36;40;45;57;86;103;176;180;232,0.05,10,124,10,0.0965150737799695,,False,,,,,,,10,0,58.575099988956936,1.3672000059159473,36.59519999928307,3.789900001720525
RandomSupport_B05,JILONG_EI_0009,540,B05,23;61;87;93;179;213;214;225;232;252,0.05,10,124,10,0.0858941274666707,,False,,,,,,,10,0,58.36450000060722,1.360700000077486,36.43290000036359,3.7207999994279817
RandomSupport_B05,JILONG_EI_0009,550,B05,24;55;74;177;202;209;218;225;235;241,0.05,10,124,10,0.0812919726474259,,False,,,,,,,10,0,57.73990000307094,1.3693999935640022,36.59389998938423,3.63659999857191
RandomSupport_B05,JILONG_EI_0009,560,B05,34;42;74;91;102;105;132;179;196;216,0.05,10,124,10,0.0727921525985711,,False,,,,,,,10,0,57.98870000580792,1.3368000072659925,36.88640000473242,3.6666999949375167
RandomSupport_B05,JILONG_EI_0009,570,B05,26;28;35;45;52;85;91;186;202;216,0.05,10,125,10,0.0797604735395241,,False,,,,,,,10,0,58.18230001023039,1.3480000052368268,36.530299999867566,4.486699996050447
RandomSupport_B05,JILONG_EI_0009,580,B05,5;13;44;49;55;88;101;133;209;251,0.05,10,125,10,0.0964155263379559,,False,,,,,,,10,0,57.73640000552405,1.804900006391108,36.59560000232887,3.896700000041165
RandomSupport_B05,JILONG_EI_0009,590,B05,40;71;116;160;171;178;186;190;213;235,0.05,10,125,10,0.0829842791616573,,False,,,,,,,10,0,58.86530000134371,1.3948999985586852,36.88269999111071,3.6733000015374273
